TRACKER,DATE,TIME,LAT,LON,ALT,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI,BATT
SOHNTTT    ,2026-01-18,14:07:38.300,35.312358,-117.771909,25635,3,40,-133,88,0x01,24,0,10,17,0,0.000
SOHNTTT    ,2026-01-18,14:07:39.294,35.312358,-117.771746,25488,3,48,-141,79,0x01,24,0,3,17,0,0.000
SOHNTTT    ,2026-01-18,14:07:41.332,35.312410,-117.771429,25212,3,51,-124,95,0x01,24,0,3,19,0,0.000
SOHNTTT    ,2026-01-18,14:07:44.301,35.312410,-117.770938,24867,3,50,-116,90,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:07:45.291,35.312410,-117.770762,24738,3,52,-119,95,0x01,23,0,0,19,0,0.000
SOHNTTT    ,2026-01-18,14:07:46.282,35.312384,-117.770605,24631,3,50,-114,99,0x01,23,0,1,18,0,0.000
SOHNTTT    ,2026-01-18,14:07:47.300,35.312384,-117.770443,24516,3,49,-112,93,0x01,23,0,1,17,0,0.000
SOHNTTT    ,2026-01-18,14:07:48.290,35.312384,-117.770283,24405,3,48,-111,86,0x01,23,0,2,19,0,0.000
SOHNTTT    ,2026-01-18,14:07:49.282,35.312384,-117.770111,24293,3,49,-112,88,0x01,23,0,1,15,0,0.000
SOHNTTT    ,2026-01-18,14:07:50.302,35.312384,-117.769912,24168,3,56,-113,90,0x01,23,0,4,18,0,0.000
SOHNTTT    ,2026-01-18,14:07:51.292,35.312384,-117.769733,24053,3,52,-116,90,0x01,23,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:07:52.283,35.312384,-117.769555,23938,3,54,-114,84,0x01,23,0,0,14,0,0.000
SOHNTTT    ,2026-01-18,14:07:53.302,35.312410,-117.769379,23820,3,53,-120,83,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:07:55.312,35.312435,-117.769035,23582,3,50,-118,87,0x01,24,0,3,18,0,0.000
SOHNTTT    ,2026-01-18,14:07:57.291,35.312435,-117.768681,23334,3,54,-125,87,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:07:58.284,35.312461,-117.768499,23210,3,54,-128,85,0x01,24,0,9,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:00.292,35.312461,-117.768090,22935,3,53,-136,83,0x01,24,0,6,20,0,0.000
SOHNTTT    ,2026-01-18,14:08:02.330,35.312538,-117.767751,22681,3,53,-117,78,0x01,24,0,2,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:03.292,35.312563,-117.767576,22561,3,55,-120,74,0x01,23,0,5,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:04.282,35.312589,-117.767394,22439,3,55,-121,77,0x01,23,0,9,21,0,0.000
SOHNTTT    ,2026-01-18,14:08:05.302,35.312614,-117.767212,22321,3,54,-118,81,0x01,23,0,1,14,0,0.000
SOHNTTT    ,2026-01-18,14:08:06.472,35.312640,-117.767023,22214,3,57,-119,84,0x01,24,0,8,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:08.304,35.312640,-117.766614,21951,3,75,-140,92,0x01,24,0,4,20,0,0.000
SOHNTTT    ,2026-01-18,14:08:09.294,35.312614,-117.766390,21816,3,64,-127,92,0x01,24,0,5,21,0,0.000
SOHNTTT    ,2026-01-18,14:08:10.280,35.312614,-117.766169,21692,3,63,-118,89,0x01,24,0,7,21,0,0.000
SOHNTTT    ,2026-01-18,14:08:11.301,35.312614,-117.765967,21578,3,61,-106,88,0x01,24,0,3,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:12.292,35.312614,-117.765770,21470,3,58,-107,94,0x01,24,0,3,20,0,0.000
SOHNTTT    ,2026-01-18,14:08:13.282,35.312614,-117.765574,21364,3,57,-103,91,0x01,24,0,2,16,0,0.000
SOHNTTT    ,2026-01-18,14:08:16.343,35.312614,-117.765006,21042,3,56,-111,88,0x01,24,0,4,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:17.302,35.312614,-117.764812,20931,3,57,-108,85,0x01,24,0,0,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:21.292,35.312666,-117.764090,20497,3,52,-107,88,0x01,24,0,2,16,0,0.000
SOHNTTT    ,2026-01-18,14:08:22.282,35.312666,-117.763912,20389,3,52,-108,85,0x01,24,0,2,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:23.512,35.312666,-117.763739,20276,3,52,-121,85,0x01,24,0,4,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:24.292,35.312691,-117.763557,20154,3,58,-122,80,0x01,24,0,8,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:25.282,35.312717,-117.763358,20048,3,62,-116,76,0x01,24,0,9,21,0,0.000
SOHNTTT    ,2026-01-18,14:08:26.301,35.312768,-117.763161,19919,3,61,-115,76,0x01,23,0,1,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:27.532,35.312794,-117.762971,19817,3,58,-111,73,0x01,24,0,8,20,0,0.000
SOHNTTT    ,2026-01-18,14:08:28.282,35.312845,-117.762787,19692,3,64,-114,74,0x01,23,0,2,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:29.302,35.312819,-117.762626,19577,3,46,-110,99,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:30.294,35.312819,-117.762472,19466,3,45,-112,94,0x01,24,0,11,20,0,0.000
SOHNTTT    ,2026-01-18,14:08:31.552,35.312819,-117.762326,19361,3,41,-100,85,0x01,24,0,2,17,0,0.000
SOHNTTT    ,2026-01-18,14:08:32.333,35.312819,-117.762209,19267,3,37,-107,84,0x01,24,0,9,21,0,0.000
SOHNTTT    ,2026-01-18,14:08:35.511,35.312845,-117.761811,18930,3,39,-109,82,0x01,24,0,1,16,0,0.000
SOHNTTT    ,2026-01-18,14:08:36.292,35.312870,-117.761683,18824,3,37,-106,77,0x01,24,0,5,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:37.312,35.312896,-117.761563,18719,3,35,-105,74,0x01,24,0,1,17,0,0.000
SOHNTTT    ,2026-01-18,14:08:38.301,35.312922,-117.761458,18623,3,32,-110,81,0x01,24,0,7,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:40.341,35.312947,-117.761261,18382,3,33,-128,82,0x01,24,0,0,16,0,0.000
SOHNTTT    ,2026-01-18,14:08:41.301,35.312947,-117.761153,18261,3,30,-130,68,0x01,23,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:08:42.292,35.312973,-117.761073,18137,3,20,-118,66,0x01,24,0,1,14,0,0.000
SOHNTTT    ,2026-01-18,14:08:43.281,35.313024,-117.761018,18023,3,23,-110,64,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:08:44.301,35.313024,-117.760919,17918,3,32,-102,76,0x01,24,0,4,15,0,0.000
SOHNTTT    ,2026-01-18,14:08:45.292,35.313050,-117.760813,17807,3,32,-97,96,0x01,24,0,4,17,0,0.000
SOHNTTT    ,2026-01-18,14:08:46.282,35.313050,-117.760711,17707,3,32,-99,96,0x01,24,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:08:47.301,35.313024,-117.760607,17611,3,30,-94,96,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:48.292,35.313024,-117.760499,17525,3,32,-92,102,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:08:49.282,35.312998,-117.760388,17417,3,33,-101,98,0x01,24,0,3,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:50.304,35.312973,-117.760290,17322,3,34,-109,99,0x01,24,0,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:08:51.291,35.312973,-117.760183,17209,3,32,-118,101,0x01,24,0,9,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:52.283,35.312947,-117.760081,17084,3,27,-138,127,0x01,24,0,5,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:55.283,35.312768,-117.759850,16731,3,21,-127,121,0x01,24,0,1,14,0,0.000
SOHNTTT    ,2026-01-18,14:08:56.304,35.312768,-117.759780,16608,3,38,-119,117,0x01,24,0,3,19,0,0.000
SOHNTTT    ,2026-01-18,14:08:57.291,35.312691,-117.759647,16478,3,39,-109,108,0x01,24,0,2,14,0,0.000
SOHNTTT    ,2026-01-18,14:08:59.333,35.312666,-117.759576,16287,3,3,-102,172,0x01,24,0,3,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:00.292,35.312640,-117.759566,16177,3,15,-97,162,0x01,24,0,3,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:01.283,35.312614,-117.759542,16086,3,13,-102,141,0x01,24,0,2,13,0,0.000
SOHNTTT    ,2026-01-18,14:09:02.303,35.312589,-117.759497,15985,3,17,-99,118,0x01,24,0,6,20,0,0.000
SOHNTTT    ,2026-01-18,14:09:03.291,35.312589,-117.759459,15886,3,12,-100,105,0x01,24,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:04.283,35.312563,-117.759410,15788,3,17,-96,108,0x01,24,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:05.303,35.312563,-117.759348,15688,3,18,-102,111,0x01,24,0,2,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:07.463,35.312512,-117.759242,15481,3,17,-108,112,0x01,24,0,11,18,0,0.000
SOHNTTT    ,2026-01-18,14:09:08.302,35.312486,-117.759178,15371,3,27,-110,117,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:09.291,35.312435,-117.759095,15262,3,28,-111,123,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:10.283,35.312410,-117.759029,15154,3,21,-101,141,0x01,24,0,0,10,0,0.000
SOHNTTT    ,2026-01-18,14:09:11.302,35.312358,-117.758992,15049,3,17,-106,140,0x01,24,0,4,14,0,0.000
SOHNTTT    ,2026-01-18,14:09:14.363,35.312282,-117.758828,14754,3,21,-98,115,0x01,24,0,0,12,0,0.000
SOHNTTT    ,2026-01-18,14:09:16.283,35.312230,-117.758691,14548,3,24,-106,103,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:18.351,35.312230,-117.758546,14339,3,21,-108,92,0x01,24,0,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:09:19.283,35.312205,-117.758471,14227,3,23,-126,98,0x01,24,0,0,14,0,0.000
SOHNTTT    ,2026-01-18,14:09:21.352,35.312205,-117.758341,13971,3,21,-119,108,0x01,23,0,4,13,0,0.000
SOHNTTT    ,2026-01-18,14:09:23.513,35.312179,-117.758207,13755,3,22,-98,114,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:24.292,35.312128,-117.758128,13658,3,26,-96,118,0x01,24,0,2,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:25.284,35.312102,-117.758055,13560,3,24,-96,109,0x01,24,0,1,15,0,0.000
SOHNTTT    ,2026-01-18,14:09:26.303,35.312077,-117.757976,13466,3,24,-91,107,0x01,24,0,4,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:27.292,35.312077,-117.757898,13375,3,23,-89,99,0x01,24,0,4,15,0,0.000
SOHNTTT    ,2026-01-18,14:09:28.282,35.312077,-117.757824,13284,3,21,-93,88,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:29.303,35.312051,-117.757750,13189,3,21,-93,94,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:09:30.293,35.312051,-117.757685,13093,3,21,-97,85,0x01,24,0,2,13,0,0.000
SOHNTTT    ,2026-01-18,14:09:31.283,35.312077,-117.757616,12997,3,21,-98,87,0x01,24,0,1,14,0,0.000
SOHNTTT    ,2026-01-18,14:09:32.303,35.312077,-117.757536,12894,3,24,-103,87,0x01,24,0,10,18,0,0.000
SOHNTTT    ,2026-01-18,14:09:33.323,35.312077,-117.757440,12788,3,25,-105,85,0x01,24,0,0,18,0,0.000
SOHNTTT    ,2026-01-18,14:09:34.282,35.312077,-117.757361,12676,3,25,-99,101,0x01,24,0,2,3,0,0.000
SOHNTTT    ,2026-01-18,14:09:35.302,35.312051,-117.757278,12574,3,24,-102,98,0x01,23,0,1,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:37.342,35.312026,-117.757097,12368,3,28,-108,107,0x01,24,0,0,15,0,0.000
SOHNTTT    ,2026-01-18,14:09:38.303,35.312000,-117.757013,12275,3,27,-101,100,0x01,24,0,1,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:39.293,35.312000,-117.756923,12174,3,28,-101,99,0x01,24,0,1,14,0,0.000
SOHNTTT    ,2026-01-18,14:09:40.283,35.311974,-117.756819,12069,3,33,-106,98,0x01,24,0,7,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:42.322,35.311923,-117.756614,11860,3,29,-98,112,0x01,24,0,1,15,0,0.000
SOHNTTT    ,2026-01-18,14:09:43.283,35.311898,-117.756528,11763,3,26,-97,115,0x01,24,0,1,13,0,0.000
SOHNTTT    ,2026-01-18,14:09:44.303,35.311846,-117.756444,11663,3,31,-100,119,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:45.295,35.311821,-117.756345,11562,3,36,-102,115,0x01,24,0,4,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:46.283,35.311770,-117.756246,11459,3,37,-102,125,0x01,24,0,0,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:47.482,35.311667,-117.756164,11359,3,40,-96,142,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:49.343,35.311514,-117.755992,11164,3,35,-102,132,0x01,24,0,3,17,0,0.000
SOHNTTT    ,2026-01-18,14:09:50.302,35.311462,-117.755896,11060,3,33,-110,110,0x01,24,0,0,13,0,0.000
SOHNTTT    ,2026-01-18,14:09:52.343,35.311334,-117.755729,10836,3,30,-101,141,0x01,24,0,4,14,0,0.000
SOHNTTT    ,2026-01-18,14:09:53.304,35.311283,-117.755660,10731,3,27,-105,127,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:09:54.294,35.311232,-117.755579,10627,3,26,-103,127,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:56.333,35.311130,-117.755387,10400,3,43,-125,123,0x01,24,0,3,18,0,0.000
SOHNTTT    ,2026-01-18,14:09:58.342,35.311053,-117.755184,10177,3,25,-102,110,0x01,24,0,3,16,0,0.000
SOHNTTT    ,2026-01-18,14:09:59.303,35.311027,-117.755103,10073,3,24,-103,110,0x01,24,0,1,14,0,0.000
SOHNTTT    ,2026-01-18,14:10:04.345,35.310874,-117.754610,9605,3,25,-96,105,0x01,24,0,5,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:05.303,35.310848,-117.754541,9507,3,20,-99,108,0x01,24,0,8,20,0,0.000
SOHNTTT    ,2026-01-18,14:10:06.293,35.310848,-117.754482,9396,3,16,-106,113,0x01,24,0,3,14,0,0.000
SOHNTTT    ,2026-01-18,14:10:07.285,35.310822,-117.754420,9277,3,21,-138,117,0x01,24,0,1,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:08.303,35.310771,-117.754361,9146,3,28,-123,142,0x01,24,0,9,19,0,0.000
SOHNTTT    ,2026-01-18,14:10:09.294,35.310694,-117.754298,9026,3,28,-112,139,0x01,24,0,3,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:10.283,35.310694,-117.754225,8923,3,22,-108,89,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:12.292,35.310669,-117.754077,8727,3,24,-89,119,0x01,24,0,4,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:13.283,35.310618,-117.753997,8627,3,24,-89,118,0x01,24,0,4,19,0,0.000
SOHNTTT    ,2026-01-18,14:10:15.323,35.310541,-117.753857,8443,3,24,-92,133,0x01,24,0,3,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:16.284,35.310515,-117.753796,8351,3,20,-92,116,0x01,24,0,7,20,0,0.000
SOHNTTT    ,2026-01-18,14:10:18.293,35.310490,-117.753682,8163,3,19,-94,90,0x01,24,0,9,20,0,0.000
SOHNTTT    ,2026-01-18,14:10:20.304,35.310464,-117.753560,7936,3,14,-110,104,0x01,24,0,1,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:21.292,35.310438,-117.753497,7839,3,17,-91,98,0x01,24,0,6,15,0,0.000
SOHNTTT    ,2026-01-18,14:10:22.283,35.310438,-117.753442,7749,3,13,-89,102,0x01,24,0,2,19,0,0.000
SOHNTTT    ,2026-01-18,14:10:23.303,35.310438,-117.753389,7666,3,18,-91,98,0x01,24,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:10:24.293,35.310413,-117.753331,7575,3,20,-90,99,0x01,24,0,1,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:25.283,35.310413,-117.753258,7475,3,21,-88,101,0x01,24,0,5,19,0,0.000
SOHNTTT    ,2026-01-18,14:10:26.304,35.310387,-117.753189,7382,3,23,-95,118,0x01,24,0,4,15,0,0.000
SOHNTTT    ,2026-01-18,14:10:27.293,35.310362,-117.753123,7294,3,22,-95,104,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:28.283,35.310336,-117.753047,7186,3,22,-103,113,0x01,24,0,0,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:29.304,35.310310,-117.753022,7088,3,17,-105,165,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:30.294,35.310259,-117.753004,6981,3,12,-106,153,0x01,24,0,8,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:32.304,35.310234,-117.752944,6797,3,10,-87,109,0x01,24,0,2,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:34.284,35.310234,-117.752877,6616,3,9,-91,91,0x01,23,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:10:35.304,35.310234,-117.752846,6523,3,15,-83,90,0x01,24,0,2,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:36.295,35.310234,-117.752799,6426,3,13,-90,100,0x01,24,0,3,23,0,0.000
SOHNTTT    ,2026-01-18,14:10:37.284,35.310208,-117.752752,6346,3,18,-81,127,0x01,24,0,2,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:38.304,35.310182,-117.752712,6262,3,14,-85,122,0x01,24,0,9,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:39.294,35.310182,-117.752663,6174,3,15,-91,107,0x01,24,0,0,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:40.284,35.310157,-117.752592,6090,3,21,-82,97,0x01,24,0,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:42.324,35.310157,-117.752447,5901,3,19,-89,95,0x01,24,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:43.284,35.310131,-117.752384,5814,3,18,-83,89,0x01,23,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:44.304,35.310131,-117.752321,5733,3,17,-76,81,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:45.292,35.310157,-117.752262,5654,3,18,-78,94,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:47.304,35.310131,-117.752151,5486,3,10,-82,108,0x01,23,0,3,14,0,0.000
SOHNTTT    ,2026-01-18,14:10:48.292,35.310131,-117.752119,5402,3,7,-85,102,0x01,23,0,3,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:49.284,35.310131,-117.752089,5325,3,7,-87,96,0x01,24,0,9,17,0,0.000
SOHNTTT    ,2026-01-18,14:10:50.304,35.310131,-117.752071,5234,3,4,-94,53,0x01,23,0,8,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:51.295,35.310131,-117.752063,5141,3,4,-84,-163,0x01,24,0,3,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:53.304,35.310182,-117.752048,4994,3,14,-60,7,0x01,24,0,2,15,0,0.000
SOHNTTT    ,2026-01-18,14:10:54.292,35.310208,-117.752067,4956,3,3,-31,4,0x01,24,0,3,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:55.286,35.310234,-117.752064,4915,3,1,-38,-135,0x01,24,0,3,18,0,0.000
SOHNTTT    ,2026-01-18,14:10:56.304,35.310259,-117.752074,4890,3,4,-26,25,0x01,24,0,2,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:57.294,35.310259,-117.752074,4857,3,12,-35,34,0x01,24,0,3,19,0,0.000
SOHNTTT    ,2026-01-18,14:10:58.284,35.310285,-117.752071,4827,3,13,-36,6,0x01,24,0,1,16,0,0.000
SOHNTTT    ,2026-01-18,14:10:59.304,35.310310,-117.752065,4794,3,14,-39,-29,0x01,23,0,2,16,0,0.000
SOHNTTT    ,2026-01-18,14:11:00.294,35.310336,-117.752053,4759,3,12,-33,-6,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:11:01.285,35.310362,-117.752048,4725,3,12,-34,-39,0x01,24,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:11:02.305,35.310387,-117.752026,4694,3,7,-28,25,0x01,24,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:11:03.294,35.310387,-117.752010,4654,3,2,-36,-39,0x01,24,0,4,17,0,0.000
SOHNTTT    ,2026-01-18,14:11:04.284,35.310413,-117.751993,4616,3,6,-34,54,0x01,24,0,7,20,0,0.000
SOHNTTT    ,2026-01-18,14:11:05.304,35.310438,-117.751976,4582,3,4,-28,84,0x01,24,0,2,18,0,0.000
SOHNTTT    ,2026-01-18,14:11:06.323,35.310438,-117.751970,4545,3,12,-35,114,0x01,24,0,7,19,0,0.000
SOHNTTT    ,2026-01-18,14:11:07.283,35.310464,-117.751955,4506,3,13,-35,84,0x01,24,0,4,12,0,0.000
SOHNTTT    ,2026-01-18,14:11:09.293,35.310464,-117.751946,4433,3,6,-34,-17,0x01,24,0,3,17,0,0.000
SOHNTTT    ,2026-01-18,14:11:10.283,35.310464,-117.751930,4393,3,7,-35,-87,0x01,24,0,4,18,0,0.000
SOHNTTT    ,2026-01-18,14:11:12.321,35.310438,-117.751912,4312,3,7,-39,-134,0x01,23,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:11:13.282,35.310438,-117.751893,4277,3,0,-33,143,0x01,24,0,3,18,0,0.000
SOHNTTT    ,2026-01-18,14:11:14.303,35.310438,-117.751886,4242,3,13,-37,105,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:11:15.324,35.310438,-117.751883,4203,3,8,-35,103,0x01,24,0,3,16,0,0.000
SOHNTTT    ,2026-01-18,14:11:17.333,35.310438,-117.751859,4125,3,6,-40,-17,0x01,24,0,4,12,0,0.000
SOHNTTT    ,2026-01-18,14:11:19.283,35.310438,-117.751828,4046,3,9,-28,33,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:11:20.304,35.310438,-117.751811,4010,3,8,-33,-43,0x01,24,0,8,19,0,0.000
SOHNTTT    ,2026-01-18,14:11:21.293,35.310438,-117.751811,3971,3,4,-38,-117,0x01,24,0,8,20,0,0.000
SOHNTTT    ,2026-01-18,14:11:22.284,35.310438,-117.751798,3934,3,9,-39,143,0x01,24,0,9,22,0,0.000
SOHNTTT    ,2026-01-18,14:11:23.305,35.310438,-117.751778,3893,3,10,-36,110,0x01,24,0,7,22,0,0.000
SOHNTTT    ,2026-01-18,14:11:24.293,35.310438,-117.751767,3855,3,11,-41,79,0x01,24,0,7,21,0,0.000
SOHNTTT    ,2026-01-18,14:11:25.284,35.310438,-117.751762,3819,3,6,-29,118,0x01,24,0,6,22,0,0.000
SOHNTTT    ,2026-01-18,14:11:26.305,35.310438,-117.751748,3785,3,12,-34,23,0x01,24,0,4,21,0,0.000
SOHNTTT    ,2026-01-18,14:11:27.293,35.310438,-117.751722,3747,3,9,-28,35,0x01,23,0,4,20,0,0.000
SOHNTTT    ,2026-01-18,14:11:28.314,35.310438,-117.751702,3708,3,7,-31,112,0x01,23,0,2,14,0,0.000
