Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,9.8,0,0,48.3,53.4502,2.39544,0,0,0,0,0,0,85,85,0,0
0.09999999,B,0.09999999,0.0338858,0,1.053327,0,146.2741,9.752609,0.04196949,0,48.12701,53.4502,2.475898,450.37911662154,448.412194091963,42.0458425820062,43.1521320816979,39.04783,3.697729,85,85,1.744013,0.1666557
0.2,B,0.2,0.07296601,9.81527,1.956363,5.382556,155.2167,9.685999,0.3613577,1.109972,47.95403,51.2647,1.539847,482.352159081907,480.5598,41.54376,88.607429319397,85.66031,7.992476,84.99648,84.66949,8.024485,0.7514434
0.3,B,0.3,0.1158028,6.093407,1.219229,3.096234,164.4381,9.615285,0.5670295,1.553128,47.78105,51.99725,1.961027,516.297309882198,514.4067,44.14362,138.217165893277,135.5664,12.26949,84.85412,84.82851,19.30733,1.762312
0.3999999,B,0.3999999,0.161905,3.96227,0.9625542,1.936231,173.9922,9.540323,0.8745511,1.864782,47.60806,52.45911,2.256303,551.769634695803,549.5003,49.9915,191.562023049786,188.9306,16.97233,84.45454,84.86669,35.77003,3.219435
0.4999998,B,0.4999998,0.2112598,2.368995,0.8380122,1.138282,183.7511,9.460994,1.295379,1.845757,47.43508,52.82714,2.507934,588.396476788084,585.2687,60.58847,248.639034084533,245.8435,22.50987,83.7691,84.76848,57.76377,5.184594
0.5999997,B,0.5999997,0.2639245,1.047352,0.7746881,0.5138053,193.6989,9.377211,1.867165,1.290037,47.26209,53.15222,2.739594,626.144190158769,621.4336,76.66047,309.512385233354,306.3575,29.40946,82.85969,84.51657,85.64656,7.767066
0.6999996,B,0.6999996,0.3199656,0.04270885,0.7527667,0.05324113,203.866,9.288889,2.663495,0.1952594,47.08911,53.41785,2.943602,665.039972812713,657.9991,96.51606,374.254128897681,370.5076,38.15302,81.92876,84.12069,119.7804,11.12866
0.7999995,B,0.7999995,0.3794576,-0.4602838,0.7543627,-0.1892384,214.2862,9.195925,3.748687,-0.9710498,46.91613,53.33686,2.986387,705.005280139801,695.601,114.768,442.944661764753,438.3661,48.85272,81.29449,83.64104,160.5323,15.464
0.8999994,B,0.8999994,0.4422957,-0.3850791,0.7609898,-0.1791325,219.494,9.098395,5.129287,-1.242177,46.74314,53.34277,3.069593,726.481707904198,716.2952,121.2306,515.265222035991,509.6961,60.8822,81.18337,83.18841,208.2738,20.94569
0.9999993,B,0.9999993,0.5019802,0.001446964,0.7671893,-0.01589934,203.8975,9.005404,6.648154,-0.1410128,46.57016,53.44049,3.195506,672.953656399161,664.5284,106.1538,583.180136138277,576.7104,71.9567,81.45901,82.8879,262.9526,27.59751
1.099999,B,1.099999,0.5608866,0.2086023,0.7763272,0.08883405,205.3546,8.914222,8.380873,0.9793434,46.39717,53.39638,3.255446,679.045052396768,671.5778,100.4263,650.75837938195,643.5096,82.19002,81.64879,82.7215,324.2913,35.30936
1.199999,B,1.199999,0.6205213,0.0483692,0.7850932,0.03116192,207.8831,8.822193,10.34888,0.4187481,46.22419,53.4312,3.352098,688.563874465296,680.4221,105.5745,719.16395624274,711.1452,92.42482,81.48428,82.59499,392.3546,44.03527
1.299999,B,1.299999,0.681041,-0.1013562,0.7992746,-0.04268578,210.7195,8.729004,12.65783,-0.6881328,46.0512,53.42419,3.429294,698.337496310008,688.9753,113.9662,788.539393388604,779.6366,103.4873,81.2808,82.43888,467.229,53.82392
1.399999,B,1.399999,0.7425039,0.011917,0.8032516,-0.001479442,213.9547,8.634487,15.07701,-0.02823342,45.87822,53.44929,3.521428,709.29154133598,700.2594,112.8329,858.956505948489,849.128,114.8982,81.33609,82.29393,549.0049,64.74464
1.499999,B,1.499999,0.8049902,0.05273722,0.8050114,0.02563764,217.2115,8.538548,17.70469,0.5726783,45.70523,53.43454,3.595027,719.936104665852,711.21,111.7512,930.485286631304,919.784,126.0434,81.35477,82.19702,637.7946,76.79237
1.599999,B,1.599999,0.8683009,-0.03734906,0.8502603,-0.0144101,220.651,8.441166,21.68317,-0.372867,45.53225,53.44137,3.67866,726.649700200674,716.9827,118.1338,1002.85455561526,991.2324,137.5653,81.23129,82.09884,733.698,89.96716
1.699999,B,1.699999,0.9321517,0.01588072,0.9272906,0.003535018,224.1268,8.342289,27.15375,0.1049308,45.35927,53.54963,3.80947,727.903369588471,718.4868,116.7049,1075.71820216453,1063.134,149.3902,81.24334,82.00124,836.7742,104.3167
1.799999,B,1.799999,0.9955989,0.007255089,1.080635,0.00522362,227.6304,8.241894,35.95699,0.1760003,45.18628,53.74881,3.982569,716.470287163487,707.1323,115.2978,1147.91519092671,1134.408,160.9084,81.20909,81.92682,947.0172,119.8323
1.899999,B,1.899999,1.057935,-0.009404433,1.208359,-0.004830981,231.1756,8.139962,45.20942,-0.1828499,45.0133,53.90144,4.134017,703.32540000101,693.7133,115.8813,1218.74248522832,1204.282,172.5147,81.15566,81.84779,1064.313,136.5033
1.999998,B,1.999998,1.120044,0.01373463,1.180524,0.005911721,234.3801,8.036555,49.28616,0.2495482,44.84032,53.76552,4.151259,709.253342685673,699.8458,115.1354,1289.41557448961,1274.013,184.0343,81.14889,81.78034,1188.572,154.3315
2.099998,B,2.099998,1.182703,-0.007983211,1.152082,-0.00348142,237.2182,7.93183,53.37806,-0.1630067,44.66733,53.62555,4.166613,713.993436338521,704.1125,118.3732,1360.61626107168,1344.248,195.7437,81.09576,81.71507,1319.832,173.3175
2.199998,B,2.199998,1.24594,0.00895952,1.120171,0.003854474,240.3932,7.82586,57.31085,0.1992049,44.49435,53.50411,4.190588,720.945589883072,711.1993,118.1444,1432.40504247366,1415.061,207.5609,81.08374,81.65537,1458.146,193.4832
2.299998,B,2.299998,1.309818,-0.00344096,1.089991,-0.001791456,243.2647,7.718616,61.30742,-0.1017422,44.32136,53.56053,4.297286,726.744301103628,716.6082,120.9544,1504.81360423056,1486.475,219.5437,81.04247,81.59849,1603.576,214.836
2.399998,B,2.399998,1.374328,0.003617313,1.062443,0.001978391,246.2158,7.610124,65.42485,0.1229677,44.14838,53.56794,4.381191,732.608957056252,722.5127,121.2076,1577.83871175536,1558.496,231.6331,81.02293,81.54623,1756.18,237.3948
2.499998,B,2.499998,1.439465,0.001569755,1.038047,0.00004592171,249.3404,7.500363,69.71688,0.003111951,43.9754,53.50642,4.433033,738.800197313164,728.4554,123.2009,1651.46750815379,1631.099,243.9049,80.99355,81.49535,1916.018,261.1701
2.599998,B,2.599998,1.505159,-0.001080967,1.016396,-0.00005196931,252.2033,7.389373,74.17909,-0.003825739,43.80241,53.44252,4.48377,743.413884949817,732.9357,124.3763,1725.59718837704,1704.197,256.2511,80.96603,81.4488,2083.145,286.1767
2.699998,B,2.699998,1.571357,0.003504584,0.9973713,0.001347759,255.0977,7.277187,78.82528,0.1074077,43.62943,53.37929,4.53482,747.611893179141,737.1019,124.9173,1800.16961467289,1777.72,268.7418,80.94539,81.40356,2257.605,312.4262
2.799998,B,2.799998,1.638037,0.0002907689,0.9809073,-0.0001695584,255.5994,7.16378,83.67729,-0.01457926,43.45644,53.30874,4.582466,740.426112766946,729.8309,124.8106,1875.04410751321,1851.535,281.3174,80.9178,81.3607,2439.438,339.9284
2.899998,B,2.899998,1.699728,-0.0002826489,0.9679996,0.0001166824,233.8092,7.05482,88.28954,0.01071196,43.28346,53.242,4.631879,631.949883463974,622.6658,107.9257,1943.08380876639,1918.597,292.8365,80.89398,81.32189,2628.369,368.6499
2.999998,B,2.999998,1.7523,0.002042357,0.9587146,0.0008799552,215.3802,6.955569,92.25855,0.08513645,43.11047,53.18987,4.688089,537.819135532571,529.7219,92.97382,2000.75037549232,1975.408,302.7655,80.87302,81.28624,2823.428,398.4424
3.099998,B,3.099998,1.797678,0.001412237,0.9519427,0.0003398354,200.8384,6.863805,95.68779,0.03431391,42.93749,53.14901,4.749546,461.213811497774,453.9836,81.34538,2050.29172606283,2024.191,311.4388,80.84937,81.25315,3023.715,429.1622
3.199997,B,3.199997,1.836514,-0.00008191005,0.9475536,-0.00007111995,186.9478,6.778666,98.63772,-0.007430883,42.7645,53.11596,4.814628,387.496483734653,381.1101,70.06152,2092.32032895188,2065.554,318.9331,80.82542,81.22253,3228.469,460.6898
3.299997,B,3.299997,1.869089,0.0003953562,0.9438562,0.0003067828,173.6986,6.699856,100.9631,0.03291436,42.59152,53.08917,4.882629,317.652423734326,312.1415,58.91304,2127.1831588159,2099.839,325.307,80.80366,81.19374,3436.967,492.911
3.399997,B,3.399997,1.895742,0.001463239,0.9408991,0.0006094393,161.1001,6.627083,102.7007,0.06667702,42.41854,53.06796,4.95322,251.912557302474,247.2217,48.38768,2155.2886072608,2127.449,330.6266,80.78244,81.16634,3648.523,525.7166
3.499997,S,0.010,1.897527,-0.07503974,0.5217134,0.0002909085,0,3.33,30.36576,0.01691967,23.75,32.29074,5.422692,-295.130319775466,-32.00517,-293.3898,2152.46995455348,2125,328.1155,80.76147,81.22243,3861.809,558.8967
3.599997,S,0.11,1.872711,0.06581713,0.5236055,0.01738442,0,3.33,29.44143,0.9745867,23.75,32.28953,5.421925,-316.282366838894,-311.8409,-52.81845,2120.42454092249,2093.244,323.7525,80.88206,81.20798,4072.552,591.5099
3.699997,S,0.21,1.846481,-0.03057064,0.5256711,-0.01019721,0,3.33,28.5027,-0.551287,23.75,32.31683,5.439257,-307.350909482862,-305.1331,-36.85611,2089.30627347472,2062.422,319.4201,80.76806,81.1962,4280.176,623.6519
3.799997,S,0.31,1.820979,-0.01084072,0.5277887,0.00147442,0,3.33,27.60915,0.0769052,23.75,32.34517,5.457248,-298.574738194238,-295.6631,-41.59574,2059.06837844241,2032.493,315.0796,80.77384,81.18807,4484.763,655.3811
3.899997,S,0.4099999,1.796171,0.01271181,0.529957,0.005346918,0,3.33,26.7578,0.2691981,23.75,32.35872,5.465851,-290.327919920893,-287.2377,-42.24695,2029.67235288768,2003.357,311.1069,80.77637,81.17288,4686.403,686.6953
3.999997,S,0.5099998,1.772026,0.002133938,0.5321603,0.00267535,0,3.33,25.94526,0.1300682,23.75,32.37904,5.478755,-282.490901519766,-279.6776,-39.7687,2001.07766275672,1975.022,307.1994,80.74601,81.15893,4885.174,717.6113
4.099997,S,0.6099997,1.748513,-0.004178695,0.5344002,-0.001257034,0,3.33,25.16924,-0.05903932,23.75,32.39742,5.490425,-275.023490271575,-272.5417,-36.86383,1973.2502447795,1947.445,303.4094,80.71952,81.14458,5081.153,748.1414
4.199997,S,0.7099996,1.725605,0.004580635,0.5366732,0.0007919041,0,3.33,24.42739,0.03594559,23.75,32.41422,5.501091,-267.838942821875,-265.3087,-36.72864,1946.15359726964,1920.593,299.7125,80.70826,81.13042,5274.415,778.2966
4.299997,S,0.8099995,1.703275,0.0004646206,0.5389767,0.000504236,0,3.33,23.71758,0.02212865,23.75,32.43036,5.511336,-260.983316389118,-258.5446,-35.59468,1919.75814894672,1894.436,296.109,80.68417,81.11629,5465.031,808.0869
4.399997,S,0.9099994,1.6815,0.001128742,0.5413085,0.0001529322,0,3.33,23.03788,0.006491291,23.75,32.44609,5.52133,-254.419088283816,-252.0709,-34.48672,1894.03237849593,1868.94,292.6115,80.66438,81.10169,5653.067,837.5222
4.499997,S,1.009999,1.660254,0.00185601,0.5436668,0.0004806634,0,3.33,22.38648,0.01973977,23.75,32.46067,5.530584,-248.123032330839,-245.8245,-33.69502,1868.94900578314,1844.08,289.2039,80.64455,81.087,5838.589,866.6121
4.599997,S,1.109999,1.639519,0.001443732,0.5460494,0.0004196654,0,3.33,21.76176,0.01668116,23.75,32.47526,5.539848,-242.08779855473,-239.8576,-32.78466,1844.48136076365,1819.829,285.886,80.62334,81.07208,6021.658,895.3658
4.699996,S,1.209999,1.619269,0.001558825,0.5484554,0.0004067306,0,3.33,21.16214,0.01565305,23.75,32.48942,5.548837,-236.2946507745,-234.1275,-31.92923,1820.60333210326,1796.161,282.655,80.60242,81.05692,6202.333,923.7922
4.799996,S,1.309999,1.599488,0.001680538,0.5508829,0.0004477747,0,3.33,20.58624,0.01669028,23.75,32.50315,5.557559,-230.730355332085,-228.6211,-31.12699,1797.29147009161,1773.053,279.5063,80.58126,81.04155,6380.674,951.8996
4.899996,S,1.409999,1.580157,0.001731046,0.5533305,0.000467291,0,3.33,20.03275,0.01687491,23.75,32.51658,5.566082,-225.382554945164,-223.33,-30.3481,1774.523555191,1750.483,276.4367,80.55981,81.02595,6556.733,979.696
4.999996,S,1.509999,1.561259,0.001780434,0.5557972,0.000478175,0,3.33,19.50046,0.01673497,23.75,32.52967,5.574391,-220.239822241757,-218.2422,-29.59597,1752.27940625362,1728.431,273.4435,80.53812,81.01012,6730.565,1007.189
5.099996,S,1.609999,1.542779,0.001852537,0.5582816,0.0004962803,0,3.33,18.98828,0.0168376,23.75,32.54244,5.582503,-215.291382361116,-213.3463,-28.87448,1730.54077505822,1706.879,270.5237,80.51622,80.99409,6902.219,1034.387
5.199996,S,1.709999,1.5247,0.00193427,0.5607827,0.000522494,0,3.33,18.49513,0.01718999,23.75,32.5549,5.590415,-210.526532652773,-208.6317,-28.18217,1709.2855133568,1685.805,267.6746,80.49408,80.97781,7071.744,1061.297
5.299996,S,1.809999,1.507007,0.0020009,0.5632999,0.0005397682,0,3.33,18.02003,0.01722522,23.75,32.5671,5.598159,-205.936333252933,-204.0903,-27.51223,1688.49738616474,1665.193,264.8934,80.47169,80.96131,7239.187,1087.924
5.399996,S,1.909999,1.489686,0.002076274,0.5658321,0.0005614691,0,3.33,17.56207,0.01738464,23.75,32.57902,5.605728,-201.511563207098,-199.7124,-26.86759,1668.15922257121,1645.026,262.1777,80.44907,80.94459,7404.593,1114.277
5.499996,S,2.009999,1.472724,0.002158066,0.5683787,0.0005826636,0,3.33,17.1204,0.01750877,23.75,32.59069,5.613137,-197.244329163002,-195.4904,-26.24555,1648.25489388803,1625.288,259.5254,80.4262,80.92762,7568.007,1140.362
5.599996,S,2.109998,1.456111,0.002230434,0.5709384,0.0006074026,0,3.33,16.69424,0.01771844,23.75,32.60211,5.620386,-193.126897154534,-191.4165,-25.64609,1628.7711180726,1605.966,256.9337,80.4031,80.91045,7729.469,1166.185
5.699996,S,2.209998,1.439832,0.002324955,0.5735112,0.000632808,0,3.33,16.28285,0.01792425,23.75,32.61329,5.627485,-189.15208512135,-187.4837,-25.06738,1609.69088235132,1587.043,254.4011,80.37976,80.89303,7889.022,1191.751
5.799995,S,2.309998,1.423875,0.002408247,0.5760966,0.0006574217,0,3.33,15.88549,0.01808584,23.75,32.62426,5.63445,-185.312866569405,-183.6851,-24.50801,1590.99999537988,1568.505,251.9253,80.35616,80.87537,8046.704,1217.067
5.899995,S,2.409998,1.408231,0.002498309,0.5786937,0.0006845594,0,3.33,15.50152,0.01829511,23.75,32.63506,5.64131,-181.603087527102,-180.0145,-23.96792,1572.68630895238,1550.34,249.5044,80.33231,80.85748,8202.552,1242.138
5.999995,S,2.509998,1.392889,0.002579151,0.5813023,0.0007084133,0,3.33,15.13032,0.01839667,23.75,32.64573,5.648082,-178.016586276862,-176.466,-23.44474,1554.73568538027,1532.534,247.1364,80.30819,80.83935,8356.603,1266.97
6.099995,S,2.609998,1.377838,0.002676757,0.5839221,0.0007359549,0,3.33,14.77133,0.0185751,23.75,32.6562,5.654733,-174.548141363696,-173.0342,-22.93947,1537.13901602675,1515.078,244.8199,80.28384,80.82098,8508.892,1291.568
6.199995,S,2.709998,1.36307,0.002772755,0.5865527,0.000763859,0,3.33,14.424,0.01874196,23.75,32.66649,5.661263,-171.192283595583,-169.7138,-22.45048,1519.88217909466,1497.958,242.553,80.25921,80.80236,8659.454,1315.936
6.299995,S,2.809998,1.348576,0.002868806,0.5891937,0.0007923822,0,3.33,14.08781,0.01890387,23.75,32.67661,5.667691,-167.944064334934,-166.4999,-21.97708,1502.95503417905,1481.164,240.334,80.23433,80.7835,8808.323,1340.08
6.399995,S,2.909998,1.334347,0.002985441,0.591845,0.0008262599,0,3.33,13.7623,0.0191707,23.75,32.68197,5.671091,-164.799079070498,-163.388,-21.51971,1486.34848838241,1464.687,238.1616,80.20921,80.7644,8955.53,1364.004
6.499995,S,3.009998,1.320372,0.00309005,0.5945071,0.0008576157,0,3.33,13.44695,0.01935553,23.75,32.68589,5.673584,-161.752141107868,-160.3732,-21.07586,1470.0475030087,1448.512,236.0343,80.18378,80.74502,9101.107,1387.714
6.599995,S,3.109998,1.306648,0.00319551,0.5971789,0.0008874025,0,3.33,13.14142,0.0194855,23.75,32.68974,5.676023,-158.800136569867,-157.4524,-20.64522,1454.04983651523,1432.637,233.9505,80.15811,80.72543,9245.082,1411.213
6.699995,S,3.209997,1.293165,0.003314759,0.5998611,0.0009248631,0,3.33,12.84527,0.01976194,23.75,32.69347,5.678393,-155.938685928336,-154.621,-20.22919,1438.34148792873,1417.048,231.909,80.13218,80.70557,9387.485,1434.505
6.799994,S,3.309997,1.279916,0.003434196,0.6025538,0.0009600917,0,3.33,12.55811,0.01996674,23.75,32.69712,5.680714,-153.164168277042,-151.8757,-19.82509,1422.91433743615,1401.737,229.9084,80.10596,80.68546,9528.347,1457.596
6.899994,S,3.409997,1.266893,0.003559726,0.6052577,0.0009948272,0,3.33,12.27959,0.02014022,23.75,32.69955,5.682252,-150.473197999199,-149.2131,-19.43281,1407.76129734962,1386.697,227.9476,80.07949,80.66511,9667.69,1480.488
6.999994,S,3.509997,1.254092,0.003679182,0.6079728,0.00103181,0,3.33,12.00938,0.02033833,23.75,32.70169,5.68361,-147.862417402434,-146.6298,-19.05246,1392.87329682613,1371.919,226.0254,80.05273,80.64449,9805.546,1503.187
7.099994,S,3.609997,1.241502,0.003819985,0.6107013,0.001068311,0,3.33,11.74716,0.0205063,23.75,32.69516,5.679469,-145.328822542923,-144.1229,-18.68305,1378.24126019703,1357.394,224.1406,80.0257,80.6236,9941.937,1525.695
7.199994,S,3.709997,1.22912,0.003981279,0.6134442,0.001109436,0,3.33,11.49265,0.02074143,23.75,32.68052,5.670168,-142.869804749305,-141.6897,-18.32512,1363.85907720158,1343.116,222.292,79.99842,80.60247,10076.89,1548.016
7.299994,S,3.809997,1.216939,0.004149804,0.6162061,0.001154742,0,3.33,11.24562,0.02103003,23.75,32.6657,5.660764,-140.482925109098,-139.3278,-17.97822,1349.71868899505,1329.077,220.4786,79.97086,80.58106,10210.43,1570.154
7.399994,S,3.909997,1.204954,0.004331212,0.6190025,0.001198433,0,3.33,11.00606,0.02126456,23.75,32.65073,5.651257,-138.168255884761,-137.0374,-17.64137,1335.81401444924,1315.271,218.6994,79.94302,80.55939,10342.57,1592.113
7.499994,S,4.009997,1.193159,0.004505601,0.621812,0.001243135,0,3.33,10.7733,0.02149396,23.75,32.63557,5.641632,-135.919278567391,-134.812,-17.31401,1322.1369845536,1301.69,216.9533,79.91487,80.53747,10473.35,1613.895
7.599997,S,4.109999,1.181547,0.004687988,0.6246173,0.001289904,0,3.33,10.54676,0.02173584,23.75,32.62021,5.631878,-133.730450929553,-132.6461,-16.99546,1308.68153711797,1288.328,215.2394,79.88644,80.51526,10602.78,1635.505
7.699999,S,4.210001,1.170115,0.004879351,0.6274183,0.001338882,0,3.33,10.32625,0.02199112,23.75,32.60461,5.621977,-131.599753150542,-130.5377,-16.68544,1295.44162352866,1275.179,213.5569,79.85773,80.49278,10730.89,1656.944
7.800001,S,4.310004,1.158859,0.005093086,0.6302149,0.001389707,0,3.33,10.11156,0.0222524,23.75,32.58878,5.611921,-129.525354946281,-128.485,-16.3836,1282.41323410401,1262.239,211.9054,79.82872,80.47002,10857.7,1678.217
7.900003,S,4.410006,1.147771,0.005290595,0.6328577,0.001438136,0,3.33,9.900112,0.02245242,23.75,32.57268,5.6017,-127.482358693694,-126.4635,-16.08524,1269.58724941491,1249.499,210.2834,79.79939,80.44698,10983.22,1699.326
8.000006,S,4.510008,1.136832,0.005459473,0.6350121,0.001481852,0,3.33,9.782948,0.02278355,23.75,32.55627,5.59128,-126.349509889703,-125.3402,-15.93841,1256.93513394774,1236.931,208.6854,79.76973,80.42368,11107.48,1720.274
8.100008,S,4.610011,1.126001,0.005678466,0.6371811,0.001534049,0,3.33,9.582481,0.02302438,23.75,32.53946,5.580611,-124.41251220523,-123.4235,-15.65608,1244.42463804208,1224.503,207.1071,79.73978,80.40009,11230.48,1741.064
8.20001,S,4.710013,1.11533,0.005910308,0.6393539,0.001587571,0,3.33,9.387447,0.0232636,23.75,32.52233,5.569732,-122.52797267876,-121.5587,-15.38137,1232.1054170842,1212.264,205.5566,79.70953,80.37623,11352.26,1761.697
8.300013,S,4.810015,1.104812,0.006147624,0.6415312,0.001646787,0,3.33,9.19763,0.02356343,23.75,32.50484,5.558627,-120.693846241464,-119.7437,-15.11459,1219.97243197193,1200.209,204.0332,79.67896,80.35206,11472.82,1782.176
8.400015,S,4.910017,1.094445,0.006405663,0.6437128,0.001706583,0,3.33,9.01285,0.02384757,23.75,32.48699,5.547294,-118.908422024126,-117.9769,-14.85476,1208.0186490565,1188.331,202.5361,79.64809,80.32759,11592.19,1802.504
8.500017,S,5.01002,1.084225,0.006653443,0.6458991,0.00176602,0,3.33,8.832934,0.02410387,23.75,32.46963,5.536273,-117.169965630318,-116.2566,-14.6015,1196.24197824646,1176.628,201.0646,79.61688,80.30284,11710.37,1822.684
8.600019,S,5.110022,1.074148,0.00692505,0.6480902,0.001831617,0,3.33,8.65771,0.02442065,23.75,32.45253,5.525415,-115.476765443392,-114.581,-14.35541,1184.63638902023,1165.094,199.618,79.58537,80.27779,11827.4,1842.718
8.700022,S,5.210024,1.06421,0.007200995,0.6502865,0.001894416,0,3.33,8.487019,0.02467655,23.75,32.43452,5.513979,-113.82746112484,-112.9489,-14.11513,1173.19786259596,1153.725,198.1958,79.55351,80.25243,11943.28,1862.608
8.800024,S,5.310027,1.054409,0.007483718,0.6524879,0.001961187,0,3.33,8.32071,0.02496144,23.75,32.41533,5.501799,-112.220442560161,-111.3586,-13.88128,1161.92331944733,1142.518,196.7973,79.52135,80.22678,12058.04,1882.358
8.900026,S,5.410029,1.044752,0.007749955,0.649512,0.002039342,0,3.33,8.094244,0.02536592,23.75,32.38823,5.484588,-110.032830005498,-109.1955,-13.54867,1150.8280009776,1131.488,195.4252,79.48884,80.20082,12171.68,1901.969
9.000029,S,5.510031,1.035313,0.007978274,0.6423575,0.002112731,0,3.33,7.825149,0.02568879,23.75,32.356,5.464124,-107.433913726735,-106.6269,-13.14344,1139.98907542733,1120.711,194.0929,79.45602,80.17456,12284.24,1921.444
9.100031,S,5.610034,1.026095,0.008204537,0.6353704,0.002186772,0,3.33,7.568344,0.02599992,23.75,32.32452,5.444139,-104.953817187473,-104.1757,-12.75646,1129.40352224258,1110.184,192.8,79.42293,80.14799,12395.73,1940.788
9.200033,S,5.710036,1.017085,0.008442073,0.6285411,0.002266635,0,3.33,7.323037,0.02635998,23.75,32.29375,5.424601,-102.584717035336,-101.8341,-12.3871,1119.06021040244,1099.896,191.5448,79.38958,80.12112,12506.18,1960.005
9.300035,S,5.810038,1.008277,0.008688304,0.6218649,0.002345676,0,3.33,7.088568,0.02668989,23.75,32.26366,5.405501,-100.320422455604,-99.59608,-12.03362,1108.94803461448,1089.836,190.3257,79.35595,80.09393,12615.61,1979.099
9.400038,S,5.91004,0.9996598,0.008938693,0.6153333,0.002428343,0,3.33,6.864259,0.02704079,23.75,32.23423,5.386813,-98.1542390861571,-97.45496,-11.69553,1099.05687011374,1079.994,189.1411,79.32204,80.06644,12724.05,1998.072
9.50004,S,6.010043,0.9912283,0.009185491,0.6089424,0.002510886,0,3.33,6.649582,0.0273704,23.75,32.20543,5.368526,-96.0811387822048,-95.40583,-11.37158,1089.38055947721,1070.364,187.9896,79.28788,80.03865,12831.52,2016.928
9.600042,S,6.110045,0.9829723,0.009431507,0.6026846,0.002593694,0,3.33,6.443922,0.02768373,23.75,32.17723,5.350623,-94.0951613881803,-93.44279,-11.06094,1079.90701549042,1060.934,186.8696,79.25344,80.01057,12938.04,2035.671
9.700045,S,6.210047,0.9748832,0.009706711,0.5965533,0.002681881,0,3.33,6.246749,0.02803486,23.75,32.14959,5.333075,-92.1911769295723,-91.56071,-10.76334,1070.62524307573,1051.693,185.7801,79.2187,79.98213,13043.62,2054.303
9.800047,S,6.31005,0.9669548,0.009979327,0.5905437,0.002774846,0,3.33,6.057604,0.02841517,23.75,32.12251,5.315876,-90.3647310658318,-89.7552,-10.47801,1061.53004804667,1042.636,184.7196,79.18368,79.95339,13148.29,2072.828
9.900049,S,6.410052,0.9591809,0.01025632,0.5846514,0.002868115,0,3.33,5.87606,0.02877777,23.75,32.09594,5.299012,-88.6117293069907,-88.02227,-10.20385,1052.61436812563,1033.756,183.6871,79.14836,79.92433,13252.06,2091.248
10.00005,S,6.510054,0.9515563,0.01052335,0.5788721,0.002959477,0,3.33,5.701708,0.0291016,23.75,32.06989,5.282469,-86.9282403015577,-86.35806,-9.940042,1043.87106365947,1025.046,182.6812,79.11276,79.89497,13354.96,2109.566
10.10005,S,6.610056,0.9440749,0.01082426,0.5732014,0.003058796,0,3.33,5.534174,0.02948372,23.75,32.04432,5.266237,-85.3105887559108,-84.75883,-9.686965,1035.29214870155,1016.498,181.7012,79.07688,79.8653,13456.99,2127.784
10.20006,S,6.710059,0.9367295,0.01111307,0.5676338,0.003156459,0,3.33,5.37307,0.02982969,23.75,32.01922,5.250297,-83.7550852026898,-83.22104,-9.443135,1026.87250298836,1008.107,180.746,79.0407,79.8353,13558.18,2145.907
10.30006,S,6.810061,0.9295167,0.01142028,0.5621667,0.003259274,0,3.33,5.218094,0.0302043,23.75,31.99457,5.234645,-82.2587566738194,-81.74168,-9.208735,1018.60567213016,999.8666,179.8147,79.00423,79.80499,13658.54,2163.935
10.40006,S,6.910063,0.9224333,0.01172985,0.5543061,0.003363226,0,3.33,5.046284,0.03056947,23.75,31.97036,5.219274,-80.6002813024212,-80.10249,-8.944073,1010.49107027086,991.7762,178.9073,78.96745,79.77435,13758.08,2181.871
10.50006,S,7.010066,0.9155068,0.0120221,0.5447285,0.003464819,0,3.33,4.865057,0.0308964,23.75,31.94668,5.204242,-78.8512355531001,-78.37409,-8.661372,1002.55768083973,983.8643,178.0291,78.93038,79.74337,13856.82,2199.718
10.60007,S,7.110068,0.9087178,0.01234477,0.5387347,0.003573286,0,3.33,4.721317,0.03126672,23.75,31.92347,5.189506,-77.4636338845996,-77.00224,-8.442133,994.779402629436,976.1052,177.1755,78.89306,79.7121,13954.78,2217.478
10.70007,S,7.21007,0.9020352,0.0126754,0.5361158,0.0036859,0,3.33,4.610984,0.03165258,23.75,31.90062,5.174997,-76.398123653012,-75.94815,-8.279602,987.122338700915,968.4655,176.3407,78.85542,79.68049,14051.97,2235.153
10.80007,S,7.310072,0.8954332,0.01302701,0.5355456,0.003792668,0,3.33,4.520857,0.03196703,23.75,31.8936,5.17054,-75.5274406733782,-75.08637,-8.150542,979.559156751296,960.9183,175.5198,78.81745,79.64856,14148.4,2252.746
10.90007,S,7.410075,0.8889032,0.01338872,0.534946,0.003897591,0,3.33,4.432605,0.03224638,23.75,31.89351,5.170483,-74.6748985860791,-74.24258,-8.023702,972.082282071557,953.4561,174.7117,78.77914,79.61629,14244.08,2270.257
