Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,9.87,0,0,48.3,58.01153,4.414333,0,0,0,0,0,0,85,85,0,0
0.09999999,B,0.09999999,0.03367106,0,1.009725,0,146.2741,9.822609,0.04159298,0,48.08925,58.01153,4.510127,446.942494344915,444.988582328753,41.7463153859255,42.869262108647,38.74745,3.671449,85,85,1.730486,0.1654723
0.2,B,0.2,0.07243427,9.888773,1.83097,4.86937,155.2166,9.755999,0.3489677,1.036077,47.87851,54.90181,3.192411,478.700578919475,476.9007,41.47248,87.9596579406532,85.0041,7.93983,84.99381,84.66375,7.962777,0.7461391
0.3,B,0.3,0.1149456,6.067234,1.14479,2.743599,164.4379,9.685285,0.5492418,1.419744,47.66776,55.93955,3.759907,512.390423193022,510.4056,45.05629,137.193894373531,134.5267,12.25084,84.75095,84.79664,19.15921,1.752575
0.3999999,B,0.3999999,0.1607113,3.737209,0.9011033,1.6181,173.9918,9.610323,0.8446543,1.60778,47.45701,56.64993,4.178601,547.614417192106,544.9688,53.7639,190.151074740192,187.4639,17.18463,84.09339,84.76239,35.4949,3.216938
0.4999998,B,0.4999998,0.209718,1.884037,0.7857634,0.8078773,183.7504,9.530993,1.253287,1.351727,47.24626,57.26756,4.555134,584.009740469711,579.8815,69.31683,246.826515836996,243.8797,23.35658,83.02164,84.52942,57.31535,5.230866
0.5999997,B,0.5999997,0.2620119,0.3646089,0.7358753,0.1876115,193.6979,9.44721,1.830295,0.4861001,47.03551,57.82465,4.904153,621.536253095877,614.8096,91.19468,307.270644116076,303.7893,31.45277,81.73161,84.08895,84.96955,7.95302
0.6999996,B,0.6999996,0.3176418,-0.580844,0.7248067,-0.1967244,203.8646,9.358889,2.646458,-0.7445093,46.82477,57.81592,4.995977,660.17371150042,650.2418,114.083,371.535314982898,367.2099,41.85769,80.66783,83.49702,118.8074,11.59968
0.7999995,B,0.7999995,0.3766798,-0.8247193,0.7269775,-0.3157853,214.2841,9.265924,3.727573,-1.671959,46.61402,57.70251,5.040221,699.794791965509,687.4491,130.8682,439.701440423163,434.2652,54.25817,80.15632,82.87823,159.1856,16.39191
0.8999994,B,0.8999994,0.4390356,-0.510504,0.7305816,-0.2132725,219.4913,9.168395,5.080614,-1.525843,46.40327,57.79988,5.180277,721.017455399694,708.4388,134.0919,511.46824502717,504.7861,67.73606,80.21778,82.35727,206.4723,22.48923
0.9999993,B,0.9999993,0.4982645,0.1376107,0.7353259,0.02944318,203.894,9.075404,6.573977,0.2694085,46.19253,57.98155,5.358647,667.787416377428,658.2048,112.723,578.865794133451,571.1152,79.73888,80.75114,82.05177,260.6213,29.87796
1.099999,B,1.099999,0.5567163,0.3720328,0.7443423,0.1418412,205.3502,8.984221,8.289863,1.61319,45.98178,57.8693,5.403417,673.840688690331,665.5745,105.2229,645.924142432249,637.3083,90.47813,81.00333,81.91977,321.3669,38.39443
1.199999,B,1.199999,0.6158945,0.04568994,0.7515464,0.03542563,207.8777,8.892193,10.21997,0.4910972,45.77103,57.97546,5.547469,683.402592938613,673.8279,113.9959,713.809533625568,704.3198,101.3372,80.69259,81.8125,388.7764,47.97719
1.299999,B,1.299999,0.6759639,-0.2183189,0.7644656,-0.08186186,210.7129,8.799004,12.4898,-1.361463,45.56029,57.92868,5.621997,693.30764314985,681.5366,127.2138,782.672743082226,772.0951,113.5711,80.35123,81.6321,462.9295,58.71183
1.399999,B,1.399999,0.736973,0.04283603,0.7689306,0.002748537,213.947,8.704487,14.89026,0.05411519,45.34954,58.00872,5.754172,704.062527209764,693.389,122.13,852.57265157428,840.8594,126.1689,80.5344,81.46657,543.9106,70.70396
1.499999,B,1.499999,0.7989962,0.1005072,0.7666212,0.04503918,217.2024,8.608548,17.3954,1.037993,45.13879,57.96571,5.830416,714.984414369104,705.0103,119.0092,923.578579845859,910.8691,138.0221,80.5843,81.38364,631.8376,83.91534
1.599999,B,1.599999,0.8618855,-0.09883396,0.8082978,-0.03671457,220.6405,8.511166,21.27035,-0.9803118,44.92804,57.97406,5.930007,722.088670132554,710.0592,131.2554,995.474762337608,981.6532,150.6388,80.34233,81.27577,726.8137,98.33749
1.699999,B,1.699999,0.925357,0.07187887,0.8700039,0.02191049,224.1149,8.412289,26.2948,0.6712992,44.7173,58.18161,6.120144,724.850899017536,714.1378,124.1613,1067.92627317957,1052.959,163.4981,80.46799,81.17389,828.8966,114.0516
1.799999,B,1.799999,0.9887533,-0.04434417,0.9773338,-0.01025133,227.617,8.311893,33.59385,-0.3568572,44.50655,58.67795,6.441545,719.39525143348,707.733,129.0098,1140.13339417407,1124.074,176.0177,80.32767,81.10037,938.1093,131.0218
1.899999,B,1.899999,1.051592,0.0361907,1.08034,0.007208585,231.1606,8.209962,41.83039,0.2824154,44.2958,59.14515,6.749701,710.273656974162,699.1669,125.1172,1211.5866749914,1194.365,188.8847,80.36424,81.0133,1054.39,149.2716
1.999998,B,1.999998,1.114347,-0.02860181,1.054025,-0.005694449,234.3636,8.106555,45.62561,-0.2492757,44.08506,59.00171,6.780299,717.443298317923,705.6733,129.4221,1283.02007020551,1264.685,201.4604,80.27343,80.94901,1177.689,168.784
2.099998,B,2.099998,1.177756,0.03168751,1.02727,0.007964488,237.2005,8.00183,49.43963,0.3874334,43.87431,58.85265,6.808339,723.262512242312,711.8809,127.8055,1355.09969398008,1335.585,214.476,80.29625,80.877,1308.052,189.5836
2.199998,B,2.199998,1.241848,-0.02658925,0.9965088,-0.008141854,240.3743,7.89586,53.05698,-0.4379719,43.66356,58.73783,6.851943,731.669142313088,719.3439,133.7314,1427.88974913269,1407.208,227.4762,80.20982,80.81753,1445.544,211.6748
2.299998,B,2.299998,1.306713,0.01927553,0.9667133,0.007828771,243.2449,7.788616,56.68991,0.4636461,43.45282,58.64001,6.903271,738.949694141766,727.2455,130.9986,1501.45218822937,1479.575,240.7052,80.22649,80.75977,1590.239,235.0875
2.399998,B,2.399998,1.372358,0.001299651,0.9392142,-0.002215995,246.1951,7.680123,60.41508,-0.1439045,43.24207,58.58558,6.974322,746.645393964665,734.1984,135.7647,1575.80009204958,1552.693,254.1987,80.17722,80.70232,1742.212,259.8284
2.499998,B,2.499998,1.438786,-0.01405673,0.9148909,-0.00307619,249.319,7.570363,64.31013,-0.2182241,43.03132,58.48376,7.023837,754.662191119212,741.9559,137.9002,1650.93030090794,1626.601,267.7128,80.13738,80.65381,1901.54,285.9212
2.599998,B,2.599998,1.505941,0.0120624,0.8932442,0.005089432,252.1814,7.459373,68.36693,0.3929905,42.82057,58.37959,7.072278,761.160591910078,748.8307,136.4479,1726.75164378953,1701.166,281.4811,80.13657,80.60476,2068.295,313.3838
2.699998,B,2.699998,1.573772,0.00857311,0.8741592,0.0009095771,255.0755,7.347187,72.60128,0.07618991,42.60983,58.28624,7.125643,767.42703944334,754.6346,139.5381,1803.21266225887,1776.345,295.4499,80.10551,80.55675,2242.542,342.2277
2.799998,B,2.799998,1.642272,-0.00912499,0.8575936,-0.003710929,255.5773,7.233779,77.04015,-0.3360838,42.39908,58.18523,7.175525,762.485487105328,749.3065,141.152,1880.18769591179,1852.037,309.4669,80.06371,80.51378,2424.34,372.4696
2.899998,B,2.899998,1.706018,-0.007526137,0.8445372,-0.0008962882,233.7874,7.12482,81.29671,-0.0868625,42.18833,58.10052,7.232815,656.99738387352,645.5553,122.0816,1950.59823160746,1921.259,322.372,80.04246,80.47495,2613.436,404.0775
2.999998,B,2.999998,1.760894,0.005348109,0.8350775,0.003133795,215.3591,7.025569,85.01606,0.3208408,41.97758,58.01723,7.290749,565.27047072107,555.5219,104.5281,2010.9090573676,1980.518,333.6168,80.0315,80.43833,2808.893,436.8932
3.099998,B,3.099998,1.808767,0.01143405,0.8283157,0.003283198,200.8184,6.933805,88.30414,0.3516812,41.76684,57.94039,7.351614,490.448644702136,481.7998,91.69965,2063.29884437682,2031.964,343.554,80.01324,80.40348,3009.835,470.7635
3.199997,B,3.199997,1.850251,0.006465179,0.8236979,0.0003850706,186.9291,6.848666,91.17262,0.0427919,41.55609,57.88151,7.420644,418.263743571058,410.355,80.95266,2108.34226655426,2076.172,352.2318,79.98461,80.3712,3215.522,505.5603
3.299997,B,3.299997,1.885592,-0.003024112,0.8201924,-0.002444853,173.6818,6.769855,93.53498,-0.2797212,41.34534,57.82764,7.491953,349.389364734953,342.1437,70.78571,2146.33934999901,2113.442,359.6768,79.95255,80.34164,3425.245,541.1616
3.399997,B,3.399997,1.915076,-0.00944307,0.8175656,-0.003179283,161.0855,6.697083,95.39129,-0.3719191,41.13459,57.7855,7.568594,284.153253144004,277.7381,60.03848,2177.64168459407,2144.12,365.9515,79.92435,80.31427,3638.33,577.4502
3.499997,S,0.010,1.919912,-0.07769587,0.5049617,-0.0008697907,0,3.33,30.09824,-0.05180438,27,32.70062,3.619443,-292.634105068976,-32.66848,-290.8049,2177.8890317696,2144.725,363.9529,79.91064,80.36884,3853.458,614.2006
3.599997,S,0.11,1.895279,0.04093237,0.5073795,0.00865279,0,3.33,29.22828,0.4969996,27,32.7043,3.621778,-314.113070160639,-309.7668,-52.07255,2146.08375135989,2113.262,359.2273,80.00748,80.35268,4066.19,650.372
3.699997,S,0.21,1.869245,0.01228683,0.5100362,0.0009613493,0,3.33,28.34608,0.0532745,27,32.74485,3.647521,-305.626715623095,-302.0736,-46.46751,2115.14860822572,2082.671,354.5659,79.9588,80.33827,4275.828,686.0568
3.799997,S,0.31,1.843892,0.005122249,0.5127473,0.0006114946,0,3.33,27.50429,0.03270781,27,32.76794,3.662182,-297.496815675292,-294.0785,-44.96878,2085.04273442832,2052.904,350.0057,79.93224,80.32451,4482.451,721.283
3.899997,S,0.4099999,1.819192,0.003084297,0.5155007,0.0004771162,0,3.33,26.69984,0.02464226,27,32.78999,3.676184,-289.725848714396,-286.419,-43.64887,2055.73220576506,2023.92,345.5837,79.91026,80.31021,4686.141,756.061
3.999997,S,0.5099998,1.795115,0.002611808,0.5182925,0.0004556316,0,3.33,25.93028,0.02273201,27,32.81128,3.689703,-282.290998628958,-279.0822,-42.44212,2027.17911543258,1995.683,341.2858,79.88952,80.29561,4886.974,790.4034
4.099997,S,0.6099997,1.771637,0.002578479,0.5211186,0.0004669241,0,3.33,25.19347,0.02251144,27,32.83202,3.702872,-275.172202747469,-272.0549,-41.30221,1999.35559189603,1968.166,337.1046,79.86898,80.28077,5085.023,824.322
4.199997,S,0.7099996,1.748729,0.002654819,0.5239762,0.0004881862,0,3.33,24.48729,0.02275276,27,32.85228,3.715735,-268.349290251349,-265.319,-40.21405,1972.22618084313,1941.334,333.0345,79.8483,80.2657,5280.359,857.8279
4.299997,S,0.8099995,1.726369,0.002752896,0.5268621,0.0005073462,0,3.33,23.80989,0.02286636,27,32.87212,3.728328,-261.804276873932,-258.8576,-39.16915,1945.76153885285,1915.158,329.0709,79.8274,80.25039,5473.047,890.9323
4.399997,S,0.9099994,1.704535,0.002866327,0.5297735,0.0005298943,0,3.33,23.15961,0.02310337,27,32.89153,3.740656,-255.521509949057,-252.6549,-38.16731,1919.93824450704,1889.615,325.2094,79.80627,80.23486,5663.153,923.6455
4.499997,S,1.009999,1.683207,0.002982869,0.532708,0.0005516317,0,3.33,22.53488,0.02327409,27,32.91055,3.752732,-249.48552018713,-246.6959,-37.20427,1894.72999349018,1864.679,321.446,79.7849,80.21909,5850.738,955.9775
4.599997,S,1.109999,1.662365,0.003089338,0.5356632,0.0005730811,0,3.33,21.93427,0.02340544,27,32.9292,3.764571,-243.682565495284,-240.967,-36.27806,1870.11247187326,1840.326,317.7768,79.76329,80.20311,6035.862,987.9378
4.699996,S,1.209999,1.641992,0.003211231,0.538637,0.0005969577,0,3.33,21.35646,0.0236079,27,32.94749,3.776182,-238.099930359643,-235.4555,-35.38763,1846.06438320069,1816.535,314.1982,79.74145,80.18688,6218.583,1019.536
4.799996,S,1.309999,1.622068,0.003337973,0.541628,0.0006205921,0,3.33,20.80019,0.02377192,27,32.96544,3.78758,-232.725323499994,-230.1494,-34.53013,1822.56251216365,1793.283,310.707,79.71935,80.17043,6398.954,1050.78
4.899996,S,1.409999,1.602578,0.0034491,0.5446342,0.0006433892,0,3.33,20.26434,0.02387835,27,32.98307,3.798772,-227.548055081756,-225.0382,-33.7035,1799.58850916629,1770.552,307.2996,79.69701,80.15375,6577.027,1081.68
4.999996,S,1.509999,1.583506,0.003581451,0.5476541,0.0006695982,0,3.33,19.74784,0.0240847,27,33.00038,3.809766,-222.557734373016,-220.1114,-32.9077,1777.12121464554,1748.321,303.9732,79.67442,80.13682,6752.856,1112.243
5.099996,S,1.609999,1.564836,0.003726525,0.5506868,0.0006959668,0,3.33,19.24971,0.02426787,27,33.01741,3.820575,-217.744853274747,-215.3598,-32.13997,1755.14241049186,1726.572,300.725,79.65157,80.11965,6926.489,1142.477
5.199996,S,1.709999,1.546556,0.00385958,0.5537306,0.0007225256,0,3.33,18.76905,0.02443039,27,33.03415,3.831208,-213.100803684811,-210.7749,-31.39895,1733.63680240449,1705.29,297.552,79.62848,80.10224,7097.972,1172.391
5.299996,S,1.809999,1.528652,0.004002189,0.5567847,0.000749716,0,3.33,18.30499,0.02458794,27,33.05063,3.841671,-208.617101448545,-206.3483,-30.68345,1712.58719978118,1684.458,294.4516,79.60513,80.08459,7267.351,1201.99
5.399996,S,1.909999,1.51111,0.004154894,0.5598485,0.0007790542,0,3.33,17.85674,0.02478859,27,33.06686,3.851972,-204.286218598081,-202.0725,-29.99273,1691.97644562539,1664.059,291.4214,79.58153,80.0667,7434.671,1231.283
5.499996,S,2.009999,1.493917,0.004309409,0.5629213,0.0008109988,0,3.33,17.42354,0.02504211,27,33.08284,3.86212,-200.1006728674,-197.9401,-29.32569,1671.79034509624,1644.079,288.459,79.55766,80.04856,7599.975,1260.277
5.599996,S,2.109998,1.477068,0.004456408,0.5660016,0.0008392196,0,3.33,17.00479,0.02515359,27,33.0986,3.872128,-196.054804797791,-193.9458,-28.67949,1652.01963121985,1624.509,285.5622,79.53354,80.0302,7763.302,1288.978
5.699996,S,2.209998,1.460543,0.004619922,0.5690904,0.0008705622,0,3.33,16.59972,0.02533369,27,33.11414,3.881991,-192.141029974186,-190.0818,-28.05503,1632.64224756241,1605.327,282.7286,79.50915,80.01155,7924.695,1317.392
5.799995,S,2.309998,1.444336,0.004786351,0.5721868,0.0009038041,0,3.33,16.20777,0.02554156,27,33.12948,3.891732,-188.35402059827,-186.3429,-27.45106,1613.65002756386,1586.525,279.9566,79.48448,79.99266,8084.19,1345.526
5.899995,S,2.409998,1.428437,0.00496345,0.5752907,0.0009384043,0,3.33,15.8284,0.02575938,27,33.14462,3.901343,-184.688475522405,-182.7239,-26.86651,1595.0307375832,1568.091,277.2438,79.45956,79.97353,8241.825,1373.385
5.999995,S,2.509998,1.412834,0.005143069,0.5784029,0.0009732501,0,3.33,15.46103,0.02595589,27,33.15964,3.910883,-181.138983320275,-179.2195,-26.30023,1576.77028370893,1550.011,274.5884,79.43437,79.95413,8397.637,1400.976
6.099995,S,2.609998,1.397521,0.00533847,0.5815235,0.001010065,0,3.33,15.10522,0.02617702,27,33.17514,3.920722,-177.701152398997,-175.8253,-25.75196,1558.86048764134,1532.277,271.9887,79.40892,79.93448,8551.662,1428.305
6.199995,S,2.709998,1.382487,0.00552007,0.5846541,0.001047651,0,3.33,14.76048,0.02638986,27,33.19045,3.930444,-174.370282865379,-172.5367,-25.22068,1541.28822231883,1514.876,269.4428,79.38318,79.91458,8703.931,1455.376
6.299995,S,2.809998,1.367724,0.005724216,0.5877969,0.001087007,0,3.33,14.42643,0.02661887,27,33.2056,3.940066,-171.142556285367,-169.3499,-24.70599,1524.0423776479,1497.797,266.9491,79.35717,79.89441,8854.477,1482.195
6.399995,S,2.909998,1.353223,0.005935568,0.5909566,0.001128589,0,3.33,14.10271,0.02687296,27,33.22061,3.949594,-168.014746301747,-166.2617,-24.20748,1507.11483734964,1481.032,264.5062,79.33088,79.87398,9003.332,1508.767
6.499995,S,3.009998,1.338974,0.00614052,0.5941455,0.00116833,0,3.33,13.78915,0.02705514,27,33.23548,3.959036,-164.985106282993,-163.2705,-23.72402,1490.49247571868,1464.568,262.1122,79.30428,79.85326,9150.527,1535.098
6.599995,S,3.109998,1.324974,0.006353868,0.5973826,0.001211147,0,3.33,13.48583,0.0272815,27,33.25023,3.968399,-162.054407917627,-160.3769,-23.25685,1474.1701074881,1448.4,259.7657,79.27742,79.83229,9296.092,1561.192
6.699995,S,3.209997,1.311214,0.006604021,0.6006031,0.00125427,0,3.33,13.19085,0.0274871,27,33.2472,3.966479,-159.204291440648,-157.5629,-22.80217,1458.13762259492,1432.518,257.4651,79.25031,79.81106,9440.056,1587.053
6.799994,S,3.309997,1.297685,0.006874291,0.6038045,0.001304299,0,3.33,12.90382,0.02781369,27,33.24172,3.962996,-156.430912170384,-154.8245,-22.36078,1442.38595081977,1416.913,255.2092,79.22292,79.78957,9582.448,1612.686
6.899994,S,3.409997,1.284385,0.007153804,0.6069864,0.001352964,0,3.33,12.62451,0.02807938,27,33.23623,3.95951,-153.732187609318,-152.1599,-21.93058,1426.90800712607,1401.578,252.9969,79.19526,79.76781,9723.294,1638.096
6.999994,S,3.509997,1.271303,0.007452673,0.6101505,0.001405766,0,3.33,12.35265,0.02839931,27,33.2307,3.955998,-151.105341474128,-149.5662,-21.51223,1411.69569003264,1386.505,250.8269,79.16731,79.74576,9862.621,1663.287
7.099994,S,3.609997,1.258436,0.007746813,0.6132964,0.001458203,0,3.33,12.08797,0.02867999,27,33.22515,3.952477,-148.547914488937,-147.0411,-21.10445,1396.74191770201,1371.687,248.6981,79.13905,79.72344,10000.45,1688.263
7.199994,S,3.709997,1.24578,0.008059928,0.6164246,0.001513998,0,3.33,11.8303,0.0289951,27,33.21956,3.948928,-146.05818726392,-144.5828,-20.70768,1382.04160993999,1357.119,246.6096,79.11052,79.70085,10136.82,1713.028
7.299994,S,3.809997,1.233326,0.008386362,0.6195361,0.001570737,0,3.33,11.57938,0.02929623,27,33.21394,3.945356,-143.633664492613,-142.1889,-20.32108,1367.58668294436,1342.793,244.5602,79.08169,79.67798,10271.74,1737.586
7.399994,S,3.909997,1.221072,0.008723636,0.6226307,0.001628534,0,3.33,11.33498,0.02958569,27,33.20826,3.941754,-141.272114366824,-139.8572,-19.94427,1353.37107776726,1328.703,242.549,79.05255,79.65481,10405.24,1761.941
7.499994,S,4.009997,1.209011,0.009071834,0.6257094,0.00169115,0,3.33,11.0969,0.02993033,27,33.20253,3.938114,-138.971710609065,-137.5858,-19.57764,1339.3886746916,1314.843,240.5748,79.02313,79.63137,10537.35,1786.097
7.599997,S,4.109999,1.197138,0.009430505,0.6287726,0.001752512,0,3.33,10.86494,0.03022041,27,33.19675,3.934445,-136.730377298814,-135.3728,-19.21981,1325.63243039247,1301.206,238.6367,78.9934,79.60764,10668.08,1810.057
7.699999,S,4.210001,1.185449,0.009804912,0.6318206,0.001817906,0,3.33,10.6389,0.0305482,27,33.18871,3.929339,-134.546219950514,-133.2162,-18.87139,1312.0982817401,1287.788,236.734,78.96336,79.58362,10797.46,1833.826
7.800001,S,4.310004,1.17394,0.01019175,0.6348536,0.001883159,0,3.33,10.41862,0.0308418,27,33.18051,3.924134,-132.41771312212,-131.1146,-18.53139,1298.78013531423,1274.583,234.8656,78.93304,79.5593,10925.52,1857.405
7.900003,S,4.410006,1.162604,0.01061944,0.6378729,0.001956144,0,3.33,10.20389,0.03122867,27,33.17219,3.918852,-130.342912869931,-129.0659,-18.20078,1285.66998216725,1261.583,233.0307,78.9024,79.53468,11052.26,1880.8
8.000006,S,4.510008,1.15137,0.01093414,0.6408967,0.002007084,0,3.33,10.09915,0.03156322,27,33.16374,3.913487,-129.329737258274,-128.0623,-18.06179,1272.67916053982,1248.701,231.2122,78.87132,79.5098,11177.71,1904.012
8.100008,S,4.610011,1.140279,0.01137952,0.6431062,0.002083138,0,3.33,9.889927,0.03197071,27,33.15509,3.907994,-127.308029596606,-126.0661,-17.73902,1259.87309256677,1236.001,229.4237,78.83998,79.48457,11301.88,1927.043
8.20001,S,4.710013,1.129357,0.01180799,0.6452295,0.002155591,0,3.33,9.685144,0.03229143,27,33.1463,3.902411,-125.329318371123,-124.1125,-17.42198,1247.26986434378,1223.501,227.6674,78.8083,79.45904,11424.79,1949.898
8.300013,S,4.810015,1.1186,0.0122733,0.6473482,0.002232077,0,3.33,9.485874,0.03264244,27,33.13735,3.896729,-123.403829023455,-122.2114,-17.1137,1234.86337653587,1211.195,225.9422,78.77635,79.43322,11546.46,1972.578
8.400015,S,4.910017,1.108002,0.01274551,0.6494629,0.002309918,0,3.33,9.291913,0.03298266,27,33.12824,3.890948,-121.529591920703,-120.3609,-16.81355,1222.64668618434,1199.076,224.2477,78.74406,79.40707,11666.91,1995.087
8.500017,S,5.01002,1.097557,0.01322916,0.6515744,0.002389796,0,3.33,9.103067,0.03332172,27,33.11897,3.885062,-119.704786607001,-118.5592,-16.52126,1210.61458029216,1187.139,222.5823,78.71144,79.38064,11786.16,2017.428
8.600019,S,5.110022,1.087263,0.01374488,0.6536825,0.002474337,0,3.33,8.919174,0.03369489,27,33.10956,3.879084,-117.927745363263,-116.8046,-16.23695,1198.7641111788,1175.381,220.946,78.67851,79.35388,11904.23,2039.604
8.700022,S,5.210024,1.077116,0.01427664,0.6557877,0.002560395,0,3.33,8.740037,0.03405717,27,33.10001,3.873024,-116.196778145823,-115.0955,-15.95986,1187.0881851193,1163.795,219.3376,78.64525,79.3268,12021.12,2061.618
8.800024,S,5.310027,1.067111,0.01482504,0.6578904,0.002649782,0,3.33,8.565513,0.03443231,27,33.09103,3.867318,-114.510306581074,-113.4303,-15.69004,1175.58276109349,1152.377,217.7565,78.61165,79.2994,12136.88,2083.473
8.900026,S,5.410029,1.057245,0.01538758,0.659991,0.002740081,0,3.33,8.395449,0.03478799,27,33.08263,3.86199,-112.866961609233,-111.8077,-15.4269,1164.24378015595,1141.123,216.202,78.5777,79.27166,12251.49,2105.17
9.000029,S,5.510031,1.047518,0.01596137,0.6594329,0.002846363,0,3.33,8.196712,0.03531229,27,33.07982,3.860202,-110.946793964691,-109.9127,-15.11256,1153.07330630344,1130.035,214.6746,78.5434,79.2436,12364.99,2126.714
9.100031,S,5.610034,1.037999,0.01627333,0.6513095,0.002951265,0,3.33,7.912923,0.03578796,27,33.09435,3.86943,-108.206203707172,-107.2109,-14.64259,1142.15371959646,1119.194,213.1894,78.50857,79.21523,12477.4,2148.106
9.200033,S,5.710036,1.028713,0.01654454,0.6433851,0.003043398,0,3.33,7.642613,0.03608457,27,33.10856,3.878452,-105.595889035399,-104.6377,-14.19308,1131.50241603458,1108.617,211.7501,78.4734,79.18653,12588.74,2169.353
9.300035,S,5.810038,1.019648,0.01684402,0.6356491,0.003142918,0,3.33,7.384891,0.0364471,27,33.12242,3.887251,-103.107146950376,-102.1842,-13.76492,1121.10423620481,1098.289,210.3544,78.43797,79.15749,12699.03,2190.458
9.400038,S,5.91004,1.010794,0.01712402,0.6280934,0.003239631,0,3.33,7.13897,0.03675546,27,33.13596,3.895847,-100.732536768193,-99.84323,-13.35565,1110.95000364057,1088.201,209.0005,78.40222,79.12813,12808.3,2211.425
9.50004,S,6.010043,1.002143,0.01743646,0.6207107,0.003340746,0,3.33,6.904151,0.03709283,27,33.14918,3.90424,-98.46512850867,-97.60785,-12.96492,1101.02755712284,1078.341,207.6864,78.36622,79.09843,12916.58,2232.259
9.600042,S,6.110045,0.9936827,0.01775464,0.6134909,0.003444512,0,3.33,6.679704,0.03743798,27,33.1621,3.912446,-96.2979117206666,-95.47118,-12.59133,1091.32582045123,1068.698,206.4106,78.3299,79.06837,13023.88,2252.963
9.700045,S,6.210047,0.9854073,0.01805572,0.6064289,0.003546166,0,3.33,6.46506,0.03773964,27,33.17475,3.920477,-94.2254610825291,-93.42794,-12.23346,1081.83757344567,1059.265,205.1713,78.29327,79.038,13130.23,2273.542
9.800047,S,6.31005,0.9773086,0.01840299,0.5995176,0.003655385,0,3.33,6.259632,0.03810089,27,33.18711,3.928324,-92.2420022987278,-91.47231,-11.89132,1072.55172213185,1050.031,203.9669,78.25636,79.00728,13235.64,2293.999
9.900049,S,6.410052,0.9693776,0.01872203,0.5927495,0.0037626,0,3.33,6.062854,0.03842011,27,33.19922,3.936014,-90.3421765165064,-89.59914,-11.563,1063.46012297613,1040.988,202.7959,78.21913,78.97623,13340.15,2314.336
10.00005,S,6.510054,0.9616082,0.01906949,0.5861192,0.003875005,0,3.33,5.874267,0.03877158,27,33.21107,3.943539,-88.5214444821705,-87.80386,-11.24848,1054.55468248097,1032.128,201.657,78.18162,78.94483,13443.76,2334.559
10.10005,S,6.610056,0.9539924,0.019415,0.5796201,0.00398783,0,3.33,5.693384,0.03910619,27,33.2227,3.950919,-86.7751513015391,-86.08195,-10.94645,1045.8262632278,1023.442,200.5486,78.14378,78.91309,13546.49,2354.669
10.20006,S,6.710059,0.9465259,0.0197616,0.5732484,0.004103147,0,3.33,5.519819,0.03944477,27,33.23409,3.958149,-85.0995706389527,-84.42971,-10.6565,1037.27078426332,1014.926,199.4699,78.10563,78.881,13648.36,2374.669
10.30006,S,6.810061,0.9392015,0.02013761,0.5669979,0.004222677,0,3.33,5.353147,0.03980282,27,33.24525,3.965238,-83.4905724339617,-82.84305,-10.37809,1028.87919375087,1006.571,198.4197,78.06718,78.84858,13749.4,2394.563
10.40006,S,6.910063,0.9320142,0.02049707,0.5608644,0.004339498,0,3.33,5.193012,0.04011496,27,33.25621,3.972199,-81.9447636622652,-81.31871,-10.10998,1020.64525590381,998.3709,197.3967,78.02838,78.8158,13849.6,2414.354
10.50006,S,7.010066,0.925745,0.02069487,0.49597,0.004465327,30.31202,3.33,4.512053,0.04079767,26.99122,33.26578,3.983845,217.915525072819,211.6052,52.06165,1016.40511029607,994.0782,197.1976,77.98928,78.77977,13949.04,2434.049
10.60007,S,7.110068,0.9800825,0.0184379,0.5250326,0.003723143,78.5751,3.300448,5.331131,0.0382868,26.90401,33.18271,3.986478,682.581929739756,666.0503,149.3154,1080.18887697164,1056.316,211.1718,77.95022,78.69484,14051.74,2454.439
10.70007,S,7.21007,1.045094,0.01674176,0.5598045,0.003061952,84.48768,3.263003,6.434366,0.03564952,26.8168,33.08313,3.978621,738.201013775544,720.312,161.5282,1151.49408790548,1125.897,226.7727,77.91327,78.61212,14161.15,2476.326
10.80007,S,7.310072,1.115566,0.01414986,0.5515817,0.002668293,90.69413,3.222483,7.189188,0.03523656,26.72959,33.13384,4.066195,802.311497820273,782.8794,175.5095,1228.77416354187,1201.308,243.6806,77.87711,78.53336,14277.84,2499.837
10.90007,S,7.410075,1.192235,0.01110488,0.5368975,0.002137637,97.19653,3.17872,7.95191,0.03208499,26.64237,33.19265,4.158907,871.88801509738,850.7711,190.7282,1312.7840233677,1283.286,262.059,77.84213,78.45836,14402.42,2525.112
11.00007,S,7.510077,1.27561,0.008835889,0.5160084,0.00172955,103.9323,3.131582,8.701038,0.02956145,26.55516,33.2318,4.239135,946.994856379278,924.062,207.1441,1404.06281171891,1372.357,282.0262,77.80955,78.38711,14535.59,2552.302
11.10008,S,7.610079,1.366217,0.007105987,0.4950252,0.001391177,110.9627,3.08094,9.519147,0.02712149,26.46795,33.20652,4.278457,1027.95355681183,1003.062,224.8447,1503.16496683709,1469.062,303.7036,77.77912,78.31961,14678.08,2581.574
