checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,maxrecorded alt,altitudeagl,filteredalt,imutemp, barotemp, state,checksum2
101,28601,28476,0,0,-0.221020,-0.345152,9.905097,-0.419512,-0.148175,0.303954,-27.780197,43.234264,-33.118973,-5309.000000,4041.000000,-2266.000000,66.064049,-92.339301,122.156239,0.624976,-0.346796,-0.622906,0.318002,1212.394287,87495.023438,-0.086864,0.534180,0.330566,0.458340,21.125000,22.743935,0,202
101,30689,30576,0,0,-0.212787,-0.362379,9.894341,-0.377644,0.496601,-0.165409,-28.097963,42.913883,-33.250511,-5361.000000,3985.000000,-2275.000000,65.086505,-92.432014,120.421330,0.626835,-0.343252,-0.625393,0.313274,1212.388794,87494.523438,-0.105866,0.534180,0.325073,0.328631,21.125000,22.767319,0,202
101,32814,32731,0,0,-0.221593,-0.351867,9.910474,0.287694,0.272419,0.446983,-28.061302,43.091240,-32.870502,-5355.000000,4016.000000,-2249.000000,65.480935,-92.305799,121.290786,0.625602,-0.345066,-0.623921,0.316661,1212.491699,87493.507812,0.034811,0.534180,0.427979,0.463402,21.125000,22.795380,0,202
101,34881,34749,0,0,-0.208949,-0.347876,9.910587,1.001969,1.086308,0.555625,-27.877974,43.165615,-33.279743,-5325.000000,4029.000000,-2277.000000,65.244665,-92.344752,120.990791,0.625728,-0.344960,-0.624154,0.316067,1212.498291,87491.085938,-0.046592,0.534180,0.434570,0.437669,21.125000,22.809410,0,202
101,36953,36800,0,0,-0.208670,-0.335387,9.912592,-0.274427,0.154894,-0.192673,-27.792421,43.342968,-33.002045,-5311.000000,4060.000000,-2258.000000,66.812938,-92.363624,122.537022,0.626191,-0.344928,-0.623814,0.315856,1212.556152,87492.265625,-0.042168,0.538086,0.492432,0.503623,21.250000,22.809410,0,202
101,39041,38915,0,0,-0.215681,-0.353019,9.907591,-0.912221,-0.171084,-0.656060,-27.890196,43.211380,-32.432037,-5327.000000,4037.000000,-2219.000000,65.656074,-92.390999,121.423224,0.625786,-0.345350,-0.623965,0.315900,1212.518311,87493.093750,0.240053,0.555054,0.454590,0.456265,21.250000,22.860853,0,202
101,41129,41015,0,0,-0.219028,-0.348543,9.915001,-0.142271,0.490412,0.241100,-27.877974,43.154171,-32.154339,-5325.000000,4027.000000,-2200.000000,67.365801,-92.389551,123.090555,0.626341,-0.345077,-0.623654,0.315711,1212.435913,87493.984375,-0.082358,0.555054,0.372192,0.350401,21.250000,22.879559,0,202
101,43217,43072,0,0,-0.227949,-0.352111,9.904682,-0.380186,0.087688,0.673763,-27.780197,42.896721,-32.329731,-5309.000000,3982.000000,-2212.000000,66.521077,-92.311236,122.222765,0.626160,-0.344492,-0.623986,0.316054,1212.561279,87490.679688,0.135088,0.555054,0.497559,0.429812,21.250000,22.893589,0,202
101,45305,45180,0,0,-0.220906,-0.338421,9.894376,-0.096749,-0.334146,-0.554242,-28.000193,43.239986,-33.075123,-5345.000000,4042.000000,-2263.000000,66.408918,-92.400725,121.889848,0.626770,-0.343837,-0.624626,0.314289,1212.462646,87494.578125,0.009364,0.555054,0.398926,0.461865,21.250000,22.916973,0,202
101,47393,47203,0,0,-0.222842,-0.344875,9.914921,0.303114,0.073412,-0.108287,-28.073523,43.022583,-33.308975,-5357.000000,4004.000000,-2279.000000,65.993909,-92.374320,121.586287,0.626349,-0.344291,-0.624412,0.315055,1212.452148,87494.367188,0.002626,0.555054,0.388428,0.463413,21.250000,22.940355,0,202
101,49520,49434,0,0,-0.215897,-0.352461,9.901116,-0.378124,-0.264091,0.299477,-27.932972,43.297199,-32.358959,-5334.000000,4052.000000,-2214.000000,65.704951,-92.390459,121.489340,0.625751,-0.345440,-0.623900,0.315999,1212.486084,87492.390625,-0.054176,0.555054,0.422363,0.424788,21.375000,22.963737,0,202
101,51600,51459,0,0,-0.219829,-0.342578,9.899769,0.859133,0.786665,0.436415,-27.981857,43.051189,-33.133587,-5342.000000,4009.000000,-2267.000000,66.286487,-92.294687,121.840999,0.626502,-0.343594,-0.624495,0.315348,1212.485229,87492.320312,0.001035,0.555054,0.421509,0.395646,21.375000,22.977768,0,202
101,53679,53531,0,0,-0.225015,-0.354979,9.892458,-0.198969,-0.082453,-0.291483,-27.731312,43.114124,-33.455132,-5301.000000,4020.000000,-2289.000000,66.139467,-92.359409,121.804621,0.626182,-0.344594,-0.624165,0.315548,1212.499634,87493.359375,0.040370,0.555054,0.435913,0.529979,21.375000,23.005827,0,202
101,55757,55675,0,0,-0.219189,-0.335522,9.902633,-0.016703,0.102560,0.022160,-27.810753,42.931049,-32.782810,-5314.000000,3988.000000,-2243.000000,67.424848,-92.389681,123.207884,0.626196,-0.345393,-0.623464,0.316030,1212.481323,87490.421875,-0.167656,0.584473,0.417603,0.323852,21.250000,23.024534,0,202
101,57837,57707,0,0,-0.208188,-0.341291,9.904978,0.338344,0.726080,-0.459483,-27.645758,43.365852,-32.417423,-5287.000000,4064.000000,-2218.000000,65.673908,-92.388137,121.307998,0.626157,-0.344608,-0.624362,0.315192,1212.518555,87492.781250,0.172263,0.584473,0.454834,0.514919,21.375000,23.043240,0,202
101,59965,59874,0,0,-0.205253,-0.340587,9.898479,-0.347491,0.143025,0.311669,-28.006302,43.280037,-32.928967,-5346.000000,4049.000000,-2253.000000,65.989429,-92.378643,121.821506,0.625689,-0.345623,-0.623690,0.316337,1212.577881,87490.648438,0.160907,0.584473,0.514160,0.480879,21.375000,23.057270,0,202
101,62020,61889,0,0,-0.213826,-0.351362,9.906544,-0.048780,-0.098334,0.617779,-27.871862,43.091240,-32.358959,-5324.000000,4016.000000,-2214.000000,66.538644,-92.403724,122.169203,0.626394,-0.344668,-0.624142,0.315091,1212.507446,87494.039062,-0.114390,0.584473,0.443726,0.432201,21.375000,23.085327,0,202
101,64097,63982,0,0,-0.216400,-0.336574,9.892425,0.113865,-0.192931,0.099821,-27.792421,43.131287,-32.534348,-5311.000000,4023.000000,-2226.000000,66.904032,-92.316297,122.739018,0.625889,-0.345241,-0.623487,0.316758,1212.514404,87491.984375,-0.097477,0.584473,0.450684,0.450755,21.375000,23.104034,0,202
101,66211,66060,0,0,-0.209501,-0.337141,9.905245,-0.261730,-0.078026,0.055563,-27.987968,43.285755,-32.768196,-5343.000000,4050.000000,-2242.000000,66.158401,-92.317861,122.150065,0.625271,-0.346117,-0.623199,0.317589,1212.603149,87492.281250,0.036967,0.584473,0.539429,0.560278,21.375000,23.122740,0,202
101,68273,68155,0,0,-0.219693,-0.342363,9.891761,-0.377282,-0.180158,0.197892,-27.774086,43.211380,-32.168957,-5308.000000,4037.000000,-2201.000000,66.792597,-92.354901,122.688065,0.625710,-0.345807,-0.623308,0.316846,1212.466553,87493.828125,-0.293497,0.697021,0.402832,0.406875,21.375000,23.146122,0,202
101,70361,70172,0,0,-0.210103,-0.336533,9.912359,-0.681634,-0.142300,-0.257349,-27.749643,43.234264,-31.993568,-5304.000000,4041.000000,-2189.000000,66.461053,-92.279865,122.534031,0.625106,-0.346322,-0.622900,0.318274,1212.592896,87491.546875,-0.278199,0.737549,0.529175,0.527222,21.500000,23.169504,0,202
101,72449,72323,0,0,-0.216908,-0.345362,9.895197,-0.050917,-0.267825,-0.441607,-27.920752,43.217102,-32.168957,-5332.000000,4038.000000,-2201.000000,66.366633,-92.360099,122.131432,0.625965,-0.345137,-0.623807,0.316092,1212.565186,87493.539062,0.073465,0.737549,0.501465,0.505294,21.375000,23.183535,0,202
101,74536,74420,0,0,-0.218875,-0.358649,9.906811,0.180641,0.474939,-0.247578,-27.719088,43.365852,-32.899738,-5299.000000,4064.000000,-2251.000000,64.479158,-92.406469,120.524371,0.624718,-0.346974,-0.623421,0.317305,1212.742676,87490.156250,0.014854,0.769775,0.678955,0.659400,21.375000,23.192886,0,202
101,76624,76436,0,0,-0.226738,-0.352685,9.913318,0.173300,0.054924,0.719288,-27.816862,43.308640,-32.125111,-5315.000000,4054.000000,-2198.000000,67.099669,-92.390309,122.946834,0.625936,-0.345754,-0.623353,0.316369,1212.584595,87491.851562,-0.092546,0.769775,0.520874,0.643107,21.375000,23.225622,0,202
101,78712,78586,0,0,-0.221976,-0.343553,9.905992,0.284768,0.201980,0.249030,-28.134632,43.280037,-32.344345,-5367.000000,4049.000000,-2186.000000,65.106989,-92.393622,121.096672,0.625031,-0.346585,-0.623433,0.317090,1212.658203,87490.523438,-0.037487,0.769775,0.594482,0.578722,21.375000,23.234974,0,202
101,80800,80686,0,0,-0.212011,-0.352532,9.902694,0.144141,0.026169,-0.019611,-27.578537,43.251427,-32.534348,-5276.000000,4044.000000,-2226.000000,64.931610,-92.378780,121.022387,0.624703,-0.347047,-0.623178,0.317732,1212.757935,87487.507812,0.076333,0.769775,0.694214,0.692749,21.500000,23.249002,0,202
101,82922,82841,0,0,-0.216143,-0.355815,9.900808,-0.230420,0.097089,0.340309,-27.700756,43.239986,-32.622040,-5296.000000,4042.000000,-2232.000000,64.983950,-92.385508,121.120072,0.624592,-0.347334,-0.623025,0.317938,1212.666382,87490.523438,-0.110178,0.769775,0.602661,0.608151,21.500000,23.272385,0,202
101,84990,84863,0,0,-0.217918,-0.363324,9.907999,0.884782,0.177817,-0.304367,-27.786308,43.125568,-32.505116,-5329.000000,4019.000000,-2219.000000,65.177818,-92.448475,120.954905,0.625648,-0.345762,-0.624032,0.315590,1212.607056,87490.820312,-0.024153,0.769775,0.543335,0.544962,21.500000,23.291090,0,202
101,87064,86915,0,0,-0.213993,-0.342444,9.910523,0.025180,0.526923,0.442756,-27.829086,43.314365,-32.110493,-5317.000000,4055.000000,-2197.000000,65.850161,-92.331720,121.941976,0.624920,-0.346752,-0.622965,0.318044,1212.647705,87492.585938,0.152648,0.769775,0.583984,0.658912,21.500000,23.309795,0,202
101,89152,89026,0,0,-0.209019,-0.339665,9.909123,-0.009437,-0.073553,0.129341,-27.853531,43.119843,-32.329731,-5321.000000,4021.000000,-2212.000000,66.751152,-92.335278,122.538908,0.625989,-0.345103,-0.623655,0.316379,1212.769287,87490.007812,-0.086507,0.846436,0.705566,0.824519,21.625000,23.333178,0,202
101,91240,91127,0,0,-0.214078,-0.356435,9.902493,0.035326,-0.359862,-0.307182,-27.969637,43.034027,-32.432037,-5340.000000,4006.000000,-2219.000000,66.393346,-92.379517,122.214474,0.625823,-0.345561,-0.623619,0.316279,1212.746338,87491.257812,0.117513,0.846436,0.682617,0.735800,21.500000,23.356560,0,202
101,93328,93179,0,0,-0.218970,-0.340114,9.901914,-0.221830,-0.097481,0.019874,-27.700756,43.257149,-32.505116,-5296.000000,4045.000000,-2224.000000,65.677269,-92.287809,121.553257,0.625463,-0.345313,-0.623682,0.317136,1212.734131,87489.859375,-0.056929,0.846436,0.670410,0.689627,21.625000,23.361235,0,202
101,95416,95290,0,0,-0.221606,-0.353449,9.895358,0.345293,0.020877,0.540626,-27.816862,43.114124,-32.797428,-5315.000000,4020.000000,-2244.000000,66.349714,-92.414085,122.086968,0.626055,-0.345316,-0.623863,0.315606,1212.760254,87488.320312,-0.015158,0.857788,0.696533,0.693921,21.625000,23.375265,0,202
101,97504,97314,0,0,-0.210374,-0.353768,9.908198,0.090633,0.191051,-0.152876,-27.731312,42.988258,-32.461269,-5301.000000,3998.000000,-2221.000000,65.220677,-92.387666,121.023589,0.625575,-0.345531,-0.623970,0.316110,1212.747559,87491.625000,0.016491,0.857788,0.683838,0.750188,21.625000,23.398645,0,202
101,99630,99545,0,0,-0.210308,-0.337677,9.905849,-0.648635,0.230989,0.202926,-27.609093,43.251427,-32.358959,-5281.000000,4044.000000,-2214.000000,65.807411,-92.299727,121.914902,0.624856,-0.346643,-0.622945,0.318327,1212.732300,87492.210938,-0.239062,0.857788,0.668579,0.670893,21.625000,23.417351,0,202
101,101705,101567,0,0,-0.214239,-0.339120,9.903078,-0.416706,-0.275472,0.044807,-27.682423,42.959656,-33.308975,-5293.000000,3993.000000,-2279.000000,65.062114,-92.375501,120.998331,0.625164,-0.346185,-0.623614,0.316911,1212.696289,87489.859375,0.027481,0.857910,0.632568,0.606987,21.625000,23.436056,0,202
101,103782,103702,0,0,-0.219973,-0.342142,9.903860,-0.525316,-0.009849,-0.148584,-27.609093,43.096958,-32.972816,-5281.000000,4017.000000,-2256.000000,67.161851,-92.345776,122.961929,0.626063,-0.345225,-0.623508,0.316390,1212.763306,87488.531250,-0.054098,0.857910,0.699585,0.618288,21.750000,23.445408,0,202
101,105864,105730,0,0,-0.214091,-0.341689,9.918107,-0.433644,-0.342254,0.097669,-27.688536,43.297199,-32.402809,-5294.000000,4052.000000,-2217.000000,66.028176,-92.328072,122.069838,0.625103,-0.346454,-0.623074,0.317796,1212.797485,87490.070312,0.004525,0.857910,0.733765,0.730836,21.750000,23.468790,0,202
101,107944,107833,0,0,-0.220664,-0.350942,9.905600,-0.307958,0.261189,-0.026376,-27.511316,43.251427,-31.993568,-5265.000000,4044.000000,-2189.000000,67.119757,-92.390186,123.118586,0.625522,-0.346577,-0.622890,0.317199,1212.826294,87488.453125,-0.049824,0.857910,0.762573,0.706859,21.625000,23.478142,0,202
101,110032,109890,0,0,-0.220205,-0.345196,9.903433,0.030199,-0.027345,0.480638,-27.761866,42.993980,-32.008186,-5306.000000,3999.000000,-2190.000000,65.577063,-92.333222,121.360044,0.625707,-0.345085,-0.623965,0.316345,1212.862549,87487.859375,0.005828,0.947388,0.798828,0.954335,21.750000,23.496847,0,202
101,112159,112073,0,0,-0.216652,-0.348097,9.899118,0.598123,0.391610,0.025214,-27.761866,43.085518,-33.221279,-5306.000000,4015.000000,-2273.000000,66.352925,-92.358146,122.291832,0.625480,-0.346072,-0.623286,0.317054,1212.797363,87489.328125,-0.084142,0.947388,0.733643,0.688105,21.625000,23.515551,0,202
101,114215,114089,0,0,-0.217920,-0.349114,9.898143,-0.189395,-0.507124,0.000589,-27.706867,42.965378,-33.235897,-5297.000000,3994.000000,-2274.000000,66.037179,-92.334104,121.918931,0.625550,-0.345621,-0.623552,0.316886,1212.896851,87488.664062,-0.050350,0.976807,0.833130,0.689520,21.750000,23.529579,0,202
101,116324,116170,0,0,-0.210473,-0.337589,9.904006,-0.886212,0.269568,0.467645,-27.719088,43.148449,-33.075123,-5299.000000,4026.000000,-2263.000000,66.032514,-92.300226,121.941935,0.625462,-0.345565,-0.623488,0.317247,1212.863892,87488.656250,-0.007695,0.976807,0.800171,0.802514,21.750000,23.548285,0,202
101,118384,118268,0,0,-0.217554,-0.356349,9.908944,0.123371,-0.252108,0.211114,-27.572426,43.022583,-32.914352,-5275.000000,4004.000000,-2252.000000,66.172246,-92.422835,121.808364,0.626290,-0.344822,-0.624209,0.314995,1212.821655,87489.242188,-0.076166,0.976807,0.757935,0.759188,21.750000,23.566990,0,202
101,120438,120282,0,0,-0.211148,-0.347467,9.909937,0.544303,-0.131423,-0.286614,-28.036854,43.034027,-32.125111,-5351.000000,4006.000000,-2198.000000,65.258120,-92.378397,121.010352,0.625722,-0.345198,-0.624118,0.315891,1212.939941,87486.078125,0.171330,0.976807,0.876221,0.729389,21.750000,23.571665,0,202
101,122494,122410,0,0,-0.208952,-0.343495,9.900564,0.282519,0.082798,-0.062506,-27.682423,43.211380,-34.171295,-5293.000000,4037.000000,-2338.000000,66.757053,-92.346992,122.564412,0.625941,-0.345281,-0.623588,0.316413,1212.890625,87491.445312,0.387349,0.976807,0.826904,0.957649,21.750000,23.595047,0,202
101,124555,124429,0,0,-0.217479,-0.347966,9.901029,-1.041648,-0.320210,-0.024622,-27.774086,43.148449,-33.045895,-5308.000000,4026.000000,-2261.000000,66.696469,-92.374074,122.578372,0.625730,-0.345852,-0.623362,0.316651,1212.952515,87486.289062,-0.017760,0.976807,0.888794,0.919556,21.750000,23.604399,0,202
101,126618,126527,0,0,-0.212903,-0.340674,9.888721,-0.464082,0.065429,0.122378,-27.664091,43.039749,-32.227417,-5290.000000,4007.000000,-2205.000000,66.092080,-92.326365,122.003120,0.625480,-0.345732,-0.623454,0.317095,1213.001221,87486.507812,0.130744,1.003906,0.937500,0.936776,21.750000,23.618427,0,202
101,128683,128577,0,0,-0.216733,-0.343385,9.906325,0.128906,-0.206124,0.362992,-27.780197,43.039749,-32.841274,-5309.000000,4007.000000,-2247.000000,66.592241,-92.332608,122.496342,0.625627,-0.345723,-0.623346,0.317028,1212.936157,87489.218750,-0.212066,1.050293,0.872437,0.909469,21.875000,23.641808,0,202
101,130746,130609,0,0,-0.214725,-0.332189,9.905676,0.234933,-0.130513,0.006494,-27.719088,43.085518,-33.513596,-5299.000000,4015.000000,-2293.000000,64.842025,-92.358658,120.908692,0.624743,-0.346794,-0.623283,0.317724,1212.978149,87488.851562,0.060985,1.050293,0.914429,1.042536,21.875000,23.655836,0,202
101,132863,132775,0,0,-0.210749,-0.332390,9.909541,-1.147441,-0.435904,-0.510066,-27.896303,43.308640,-32.402809,-5328.000000,4054.000000,-2217.000000,65.644695,-92.335244,121.507440,0.625504,-0.345531,-0.623707,0.316769,1213.016724,87486.640625,-0.020637,1.050293,0.953003,0.930537,21.750000,23.665188,0,202
101,134930,134796,0,0,-0.213513,-0.352482,9.901010,0.329881,0.041141,0.151158,-27.841307,43.108402,-32.402809,-5319.000000,4019.000000,-2217.000000,65.353176,-92.330852,120.852548,0.626432,-0.343528,-0.624875,0.314807,1213.024292,87489.351562,0.142796,1.085205,0.960571,1.096200,21.875000,23.688568,0,202
101,136998,136844,0,0,-0.213025,-0.353573,9.896833,-0.159952,-0.287672,0.149634,-27.896303,43.028305,-33.440514,-5328.000000,4005.000000,-2288.000000,66.488354,-92.299058,122.062092,0.626500,-0.343722,-0.624385,0.315429,1212.986328,87488.695312,0.094437,1.085205,0.922607,1.024004,21.875000,23.683891,0,202
101,139086,138961,0,0,-0.222101,-0.333037,9.913905,-0.217738,-0.690568,-0.342323,-27.810753,42.999702,-33.162819,-5314.000000,4000.000000,-2269.000000,67.187895,-92.326208,122.899132,0.626306,-0.344622,-0.623782,0.316026,1212.963257,87487.945312,-0.167139,1.085205,0.899536,0.893223,21.875000,23.711948,0,202
101,141174,141061,0,0,-0.219959,-0.339096,9.896496,0.312155,0.306027,0.367074,-27.877974,43.068356,-32.753582,-5325.000000,4012.000000,-2241.000000,65.519204,-92.338379,121.432485,0.625334,-0.345827,-0.623584,0.317023,1213.085205,87487.054688,0.096517,1.085205,1.021484,1.034657,21.875000,23.730654,0,202
101,143262,143113,0,0,-0.211204,-0.339876,9.906151,-1.006908,-0.040757,0.259208,-27.706867,43.205662,-33.528210,-5317.000000,4036.000000,-2294.000000,65.926420,-92.313176,121.857528,0.625379,-0.345763,-0.623442,0.317284,1213.044922,87486.609375,0.042678,1.085205,0.981201,0.980636,21.875000,23.740005,0,202
101,145350,145225,0,0,-0.217701,-0.339554,9.903399,0.040330,0.355688,-0.059564,-27.596872,43.068356,-32.665886,-5279.000000,4012.000000,-2235.000000,65.830408,-92.295554,121.947550,0.624834,-0.346669,-0.622913,0.318406,1213.097168,87485.718750,0.109473,1.085205,1.033447,1.038112,21.875000,23.758709,0,202
101,147438,147249,0,0,-0.218498,-0.343309,9.898782,-0.806565,-0.052127,0.004024,-27.780197,43.194221,-30.941244,-5309.000000,4034.000000,-2117.000000,65.450998,-92.336310,121.217239,0.625723,-0.345015,-0.624046,0.316232,1213.092041,87487.335938,0.124953,1.085205,1.028320,1.095847,21.875000,23.768061,0,202
101,149559,149480,0,0,-0.207099,-0.336347,9.901185,0.556231,0.021421,-0.124027,-27.890196,43.217102,-32.110493,-5327.000000,4038.000000,-2197.000000,64.817423,-92.366984,121.003631,0.624407,-0.347496,-0.622923,0.318324,1212.953735,87487.914062,-0.013943,1.109741,0.890015,0.908812,21.875000,23.786764,0,202
101,151635,151503,0,0,-0.216588,-0.362759,9.904832,-0.065450,0.396430,0.151612,-27.566317,43.045471,-31.891260,-5274.000000,4008.000000,-2182.000000,64.875678,-92.442519,120.839693,0.625052,-0.346747,-0.623549,0.316643,1212.966064,87487.835938,-0.046109,1.109741,0.902344,0.904163,21.875000,23.800793,0,202
101,153714,153577,0,0,-0.209753,-0.330184,9.919742,-0.222586,0.164346,-0.187889,-27.712976,42.988258,-32.505116,-5298.000000,3998.000000,-2224.000000,65.695492,-92.473241,121.558653,0.625554,-0.346373,-0.623623,0.315914,1213.041992,87486.875000,-0.049660,1.109741,0.978271,0.918526,22.000000,23.814821,0,202
101,155789,155677,0,0,-0.208405,-0.348573,9.902837,0.297504,0.134929,0.354938,-27.682423,43.159893,-33.308975,-5293.000000,4028.000000,-2279.000000,64.951459,-92.348426,120.874390,0.625167,-0.345949,-0.623694,0.317005,1213.162109,87486.796875,0.203950,1.187500,1.098389,1.098070,21.875000,23.828850,0,202
101,157877,157732,0,0,-0.212728,-0.345827,9.899330,0.156492,-0.404797,0.794339,-27.822973,43.325802,-33.177433,-5316.000000,4057.000000,-2270.000000,65.830579,-92.310997,121.650655,0.625662,-0.345148,-0.623801,0.316689,1213.135376,87487.820312,0.121986,1.187500,1.071655,1.139667,22.000000,23.838202,0,202
101,159965,159843,0,0,-0.215510,-0.348427,9.901847,0.331827,0.926293,-0.219056,-27.560205,43.114124,-32.607426,-5273.000000,4020.000000,-2231.000000,65.721446,-92.369265,121.737836,0.625108,-0.346573,-0.623206,0.317397,1213.249512,87484.726562,0.182650,1.187988,1.185791,1.181336,22.125000,23.847553,0,202
101,162053,161866,0,0,-0.216742,-0.338158,9.900491,-0.936640,0.253965,0.341551,-27.786308,43.394459,-33.294357,-5310.000000,4069.000000,-2278.000000,66.592575,-92.408498,122.557964,0.625486,-0.346518,-0.623115,0.316891,1213.131104,87485.890625,-0.074694,1.187988,1.067383,1.059942,22.000000,23.866257,0,202
101,164179,164094,0,0,-0.213031,-0.347338,9.909695,-0.204922,0.259819,-0.126514,-27.578537,43.257149,-32.271267,-5276.000000,4045.000000,-2208.000000,65.407053,-92.354533,121.521769,0.624752,-0.347023,-0.622996,0.318020,1213.201172,87486.250000,0.162252,1.187988,1.137451,1.133790,22.000000,23.889637,0,202
101,166292,166182,0,0,-0.213347,-0.347516,9.895709,-0.570178,0.755793,0.202219,-27.529652,43.051189,-32.052032,-5268.000000,4009.000000,-2193.000000,65.352438,-92.414201,121.371765,0.625017,-0.346869,-0.623270,0.317128,1213.027710,87486.093750,-0.140940,1.187988,0.963989,0.979744,22.000000,23.898989,0,202
101,168343,168194,0,0,-0.207281,-0.331952,9.908249,-0.069641,0.340326,0.154315,-27.859642,43.154171,-33.104355,-5322.000000,4027.000000,-2265.000000,65.811810,-92.299925,121.607079,0.625723,-0.344945,-0.623886,0.316623,1213.104980,87487.414062,-0.139387,1.203857,1.041260,1.163521,22.125000,23.908340,0,202
101,170405,170285,0,0,-0.217876,-0.350015,9.898506,-0.269447,-0.149754,0.110742,-27.676315,42.959656,-32.899738,-5292.000000,3993.000000,-2251.000000,66.492602,-92.252496,122.214733,0.626076,-0.344246,-0.623966,0.316529,1213.151001,87484.093750,-0.022467,1.203857,1.087280,1.015809,22.125000,23.922367,0,202
101,172493,172380,0,0,-0.226285,-0.349627,9.898089,0.113323,0.038246,0.561087,-27.535763,42.908161,-32.402809,-5269.000000,3984.000000,-2217.000000,65.302353,-92.300704,121.227580,0.625237,-0.345665,-0.623620,0.317319,1213.144897,87486.664062,-0.031878,1.261108,1.081177,1.133747,22.000000,23.936396,0,202
