checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,maxrecorded alt,altitudeagl,filteredalt,imutemp, barotemp, state,checksum2
101,7684,-1434727239,0,0,0.000001,0.000000,37378569632539473188350853120.000000,0.000000,-0.000000,-1398893.018873,10044750535305069465043142992814145536.000000,0.000000,-58877506668022713986383347712.000000,7.021422,2629665903419073342284196932799692800.000000,27642487111680.000000,-0.000000,-0.000000,-0.000000,-0.000000,-12750201815040.000000,-0.000000,-0.000000,0.000000,0.000000,-0.001385,0.000000,101230366868193479351645241344.000000,-0.166832,-0.000000,16189509632.000000,0,202
101,7684,-1434727239,0,0,0.000001,0.000000,37378569632539473188350853120.000000,0.000000,-0.000000,-1398893.018873,10044750535305069465043142992814145536.000000,0.000000,-58877506668022713986383347712.000000,7.021422,2629665903419073342284196932799692800.000000,27642487111680.000000,-0.000000,-0.000000,-0.000000,-0.000000,-12750201815040.000000,-0.000000,-0.000000,0.000000,0.000000,-0.001385,0.000000,101230366868193479351645241344.000000,-0.166832,-0.000000,16189509632.000000,0,202
101,13121,13037,0,0,-0.237017,-0.345601,9.911888,-1.005981,-0.174096,0.000991,-27.462431,42.891003,-33.192051,-5257.000000,3981.000000,-2271.000000,68.560401,-92.420977,124.442700,0.626231,-0.346093,-0.622848,0.316409,1212.991211,87488.132812,8.152255,0.037476,0.009155,-0.004160,23.375000,25.605484,0,202
101,15177,15054,0,0,-0.216674,-0.319419,9.904116,-0.231843,-0.006903,0.436143,-27.413546,42.696484,-32.885124,-5249.000000,3947.000000,-2250.000000,66.823149,-92.409673,122.729511,0.625709,-0.346199,-0.623233,0.316566,1213.171753,87483.132812,0.143342,0.189697,0.189697,0.092460,23.500000,25.628857,0,202
101,17235,17149,0,0,-0.233027,-0.348761,9.909329,0.661898,-0.002660,0.131757,-27.499096,42.650715,-33.411282,-5263.000000,3939.000000,-2286.000000,66.491830,-92.376580,122.505836,0.625314,-0.346590,-0.623013,0.317353,1213.075195,87487.781250,-0.213759,0.277222,0.093140,-0.015777,23.500000,25.666254,0,202
101,19294,19164,0,0,-0.214676,-0.332419,9.903777,-0.267166,0.426519,-0.330137,-27.413546,42.868114,-32.592808,-5249.000000,3977.000000,-2230.000000,66.817248,-92.288075,122.854462,0.625296,-0.346171,-0.622916,0.318035,1213.249634,87484.851562,0.055013,0.345215,0.267578,0.268613,23.625000,25.689629,0,202
101,21362,21236,0,0,-0.232432,-0.341999,9.901710,-0.631422,-0.161256,-0.082745,-27.248547,42.627831,-33.557438,-5221.000000,3956.000000,-2288.000000,66.900152,-92.331658,122.820052,0.625660,-0.345797,-0.623222,0.317126,1213.172119,87485.828125,-0.143918,0.345215,0.190063,0.208488,23.625000,25.717676,0,202
101,23450,23335,0,0,-0.224901,-0.350721,9.898408,-0.619538,-0.621923,-0.226900,-27.541872,43.039749,-33.396667,-5270.000000,4007.000000,-2285.000000,66.752497,-92.410226,122.670034,0.625660,-0.346265,-0.623217,0.316622,1213.162109,87486.148438,-0.006202,0.345215,0.180054,0.178332,23.500000,25.741049,0,202
101,25568,25413,0,0,-0.228072,-0.350946,9.895133,-0.117697,0.690894,0.475629,-27.499096,42.770859,-33.002045,-5263.000000,3960.000000,-2258.000000,67.233780,-92.384258,123.221749,0.625578,-0.346479,-0.622898,0.317179,1213.142578,87487.250000,-0.017789,0.345215,0.160522,0.186422,23.500000,25.778446,0,202
101,27629,27516,0,0,-0.222076,-0.330200,9.896024,0.578316,-0.264278,-0.005669,-27.071335,42.736534,-33.586674,-5193.000000,3954.000000,-2298.000000,67.706320,-92.302692,123.922718,0.625024,-0.347213,-0.622145,0.318943,1213.161621,87484.679688,-0.084515,0.345215,0.179565,0.180194,23.625000,25.806494,0,202
101,29714,29588,0,0,-0.230848,-0.353834,9.894920,0.089311,0.279422,0.966506,-27.511316,42.799461,-33.615902,-5265.000000,3965.000000,-2300.000000,67.940691,-92.321311,123.987823,0.625562,-0.346401,-0.622585,0.317910,1213.094238,87488.375000,-0.091285,0.345215,0.112183,0.205411,23.625000,25.839216,0,202
101,31802,31687,0,0,-0.228861,-0.336738,9.894445,0.092544,0.203449,0.137747,-27.382990,42.782299,-33.659748,-5244.000000,3962.000000,-2303.000000,68.291216,-92.356343,124.201608,0.626048,-0.345861,-0.622884,0.316955,1213.141602,87489.054688,-0.115588,0.345215,0.159546,0.165545,23.625000,25.867264,0,202
101,33890,33737,0,0,-0.228696,-0.333047,9.900290,0.002562,-0.012562,0.765261,-27.266882,42.656437,-33.031281,-5225.000000,3940.000000,-2260.000000,69.292699,-92.350141,125.087442,0.626615,-0.345165,-0.622985,0.316391,1213.262817,87485.101562,-0.103601,0.382446,0.280762,0.295319,23.750000,25.881287,0,202
101,35978,35852,0,0,-0.226457,-0.343534,9.897723,-0.780169,-0.481881,0.016310,-27.279102,42.793739,-32.315109,-5227.000000,3964.000000,-2211.000000,67.325482,-92.380481,123.392777,0.625380,-0.346885,-0.622637,0.317638,1213.175049,87486.625000,0.018998,0.382446,0.192993,0.191864,23.750000,25.928032,0,202
101,38066,37951,0,0,-0.220618,-0.335608,9.905014,-0.554610,0.432046,0.385756,-27.291325,42.810905,-33.177433,-5229.000000,3967.000000,-2270.000000,67.902647,-92.255891,123.769079,0.626019,-0.345022,-0.623188,0.317327,1213.290161,87483.976562,0.182977,0.382446,0.308105,0.275884,23.750000,25.951405,0,202
101,40154,40005,0,0,-0.228841,-0.337542,9.908822,-0.200963,0.635556,0.331478,-27.297436,42.610668,-32.665886,-5220.000000,3972.000000,-2241.000000,67.531761,-92.355120,123.516116,0.625651,-0.346275,-0.622853,0.317347,1213.191650,87487.445312,0.031473,0.382446,0.209595,0.265154,23.875000,25.988800,0,202
101,42278,42195,0,0,-0.233392,-0.342899,9.900987,0.489107,0.834365,0.039294,-27.297436,42.856674,-33.513596,-5230.000000,3975.000000,-2293.000000,67.042097,-92.354068,123.029220,0.625519,-0.346295,-0.622969,0.317357,1213.189087,87488.539062,0.023331,0.382446,0.207031,0.358424,23.750000,26.026196,0,202
101,44347,44214,0,0,-0.227148,-0.342685,9.897000,0.037816,-0.247060,0.235653,-27.291325,42.656437,-33.820518,-5229.000000,3940.000000,-2314.000000,68.170199,-92.362387,124.336887,0.625310,-0.347293,-0.622134,0.318314,1213.335815,87482.578125,0.196281,0.382446,0.353760,0.240132,23.875000,26.044893,0,202
101,46421,46269,0,0,-0.225368,-0.353844,9.897272,-0.518665,-0.447064,0.676657,-27.358545,42.730812,-33.089741,-5240.000000,3953.000000,-2264.000000,66.595403,-92.427165,122.493623,0.625679,-0.346267,-0.623306,0.316409,1213.197876,87484.429688,-0.189256,0.382446,0.215820,0.220334,23.875000,26.072941,0,202
101,48506,48381,0,0,-0.220734,-0.343012,9.904775,-0.330290,0.469372,-0.192749,-27.382990,42.633556,-33.075123,-5244.000000,3936.000000,-2263.000000,67.534964,-92.411066,123.478619,0.625791,-0.346394,-0.622936,0.316778,1213.233032,87483.390625,-0.205764,0.394653,0.250977,0.156348,23.875000,26.105661,0,202
101,50594,50482,0,0,-0.239639,-0.349352,9.900094,0.689980,0.105155,-0.126224,-27.578537,42.805183,-32.578194,-5276.000000,3966.000000,-2229.000000,68.026123,-92.355735,123.943167,0.625962,-0.345901,-0.622931,0.316988,1213.181152,87486.492188,0.074300,0.394653,0.199097,0.246972,23.875000,26.138382,0,202
101,52682,52533,0,0,-0.228580,-0.351708,9.902739,-0.362850,0.868835,-0.385686,-27.602982,42.793739,-33.002045,-5280.000000,3964.000000,-2258.000000,67.754138,-92.378718,123.528220,0.626300,-0.345270,-0.623414,0.316058,1213.387329,87483.671875,0.183294,0.434448,0.405273,0.319936,24.000000,26.171103,0,202
101,54770,54646,0,0,-0.226851,-0.343131,9.899901,-0.119365,-0.102653,0.290660,-27.376877,42.805183,-33.542824,-5243.000000,3966.000000,-2295.000000,67.540906,-92.379258,123.469398,0.625819,-0.346118,-0.623002,0.316892,1213.219727,87485.289062,-0.049111,0.434448,0.237671,0.239576,24.000000,26.203823,0,202
101,56858,56670,0,0,-0.232369,-0.341056,9.904548,-0.384448,-0.385622,0.011461,-27.486876,42.913883,-33.294357,-5261.000000,3985.000000,-2278.000000,67.062124,-92.310977,123.110581,0.625335,-0.346366,-0.622807,0.317960,1213.194336,87484.367188,0.011182,0.434448,0.212280,0.174206,24.000000,26.245892,0,202
101,58991,58899,0,0,-0.228731,-0.345351,9.908854,-0.546609,0.467860,0.233721,-27.389097,42.753696,-32.768196,-5245.000000,3957.000000,-2242.000000,67.608552,-92.393793,123.517086,0.625898,-0.346096,-0.623035,0.316695,1213.289185,87483.554688,0.204813,0.434448,0.307129,0.304736,24.125000,26.273937,0,202
101,61122,60988,0,0,-0.236368,-0.346714,9.909628,-0.052520,-0.915652,-0.054289,-27.437986,43.005424,-33.484360,-5253.000000,4001.000000,-2291.000000,68.035023,-92.455790,123.972947,0.625960,-0.346622,-0.622790,0.316483,1213.278564,87484.289062,0.066627,0.434448,0.296509,0.311490,24.125000,26.306656,0,202
101,63175,63082,0,0,-0.220219,-0.346539,9.903194,0.032133,-0.252979,0.454121,-27.309656,42.850956,-33.192051,-5232.000000,3974.000000,-2271.000000,66.385040,-92.374156,122.435184,0.625185,-0.346774,-0.622932,0.317563,1213.160767,87487.445312,-0.090955,0.434448,0.178711,0.184400,24.000000,26.344051,0,202
101,65231,65099,0,0,-0.233593,-0.344012,9.896607,0.466832,-0.234439,-0.372056,-27.205774,42.868114,-33.557438,-5215.000000,3977.000000,-2296.000000,68.466253,-92.394421,124.161064,0.626708,-0.344915,-0.623459,0.315546,1213.261108,87484.851562,0.007692,0.434448,0.279053,0.287106,24.000000,26.372095,0,202
101,67298,67172,0,0,-0.222053,-0.349867,9.906480,0.102562,-0.288370,-0.433320,-27.376877,42.902443,-33.002045,-5243.000000,3983.000000,-2258.000000,68.600917,-92.413511,124.590300,0.625941,-0.346628,-0.622520,0.317042,1213.158325,87485.281250,-0.210229,0.434448,0.176270,0.015243,24.125000,26.404816,0,202
101,69386,69269,0,0,-0.227827,-0.339000,9.905906,0.290855,-0.234728,0.109171,-27.193552,42.742252,-33.469746,-5213.000000,3955.000000,-2290.000000,69.106959,-92.302842,125.065531,0.626085,-0.345774,-0.622579,0.317573,1213.209717,87485.773438,0.184293,0.434448,0.227661,0.261589,24.125000,26.442209,0,202
101,71474,71284,0,0,-0.231001,-0.343763,9.896829,-0.659602,0.152170,0.468523,-27.132444,42.576340,-32.651272,-5203.000000,3926.000000,-2234.000000,67.826019,-92.407849,123.828078,0.625703,-0.346685,-0.622686,0.317124,1213.236816,87485.906250,0.038919,0.434448,0.254761,0.236118,24.250000,26.474928,0,202
101,73562,73436,0,0,-0.227848,-0.345516,9.905300,-0.308970,-0.411852,0.079289,-27.272995,42.770859,-33.747444,-5226.000000,3960.000000,-2309.000000,67.414712,-92.392631,123.402694,0.625629,-0.346526,-0.622845,0.317131,1213.284668,87485.085938,-0.020520,0.434448,0.302612,0.303652,24.250000,26.502972,0,202
101,75678,75524,0,0,-0.238661,-0.343492,9.900725,1.049095,-0.267828,0.211849,-27.346325,42.570618,-32.987431,-5238.000000,3925.000000,-2257.000000,66.562775,-92.404516,122.708146,0.624978,-0.347473,-0.622580,0.317897,1213.230591,87483.734375,-0.263691,0.434448,0.248535,0.124256,24.250000,26.535690,0,202
101,77738,77624,0,0,-0.234528,-0.351406,9.902575,0.065711,0.764977,-0.113160,-27.187437,42.627831,-32.855888,-5212.000000,3935.000000,-2248.000000,67.736694,-92.442963,123.719205,0.625751,-0.346794,-0.622743,0.316797,1213.216553,87485.765625,-0.232412,0.441528,0.234497,0.240213,24.375000,26.577757,0,202
101,79826,79673,0,0,-0.227786,-0.343360,9.899016,0.193668,-0.435394,-0.188696,-27.309656,42.782299,-33.455132,-5232.000000,3962.000000,-2289.000000,67.733326,-92.355878,123.911079,0.625165,-0.347326,-0.622216,0.318403,1213.304443,87483.812500,0.092233,0.441528,0.322388,0.313222,24.375000,26.587105,0,202
101,81914,81788,0,0,-0.230873,-0.355564,9.890981,0.416971,0.397236,0.255667,-27.242437,42.816628,-33.455132,-5221.000000,3968.000000,-2289.000000,66.620859,-92.439070,122.836854,0.624811,-0.348066,-0.622329,0.318069,1213.360352,87484.953125,0.131966,0.492065,0.378296,0.326859,24.500000,26.652542,0,202
101,84002,83886,0,0,-0.225393,-0.341241,9.900513,-0.177263,0.179042,0.442674,-27.150776,42.599224,-34.083603,-5206.000000,3930.000000,-2332.000000,68.401162,-92.315355,124.286616,0.626121,-0.345473,-0.622964,0.317076,1213.403809,87482.062500,0.229490,0.492065,0.421753,0.381922,24.375000,26.680586,0,202
101,86090,85937,0,0,-0.227809,-0.345855,9.901584,-0.319697,0.641086,0.040135,-27.315767,42.845234,-32.534348,-5233.000000,3973.000000,-2226.000000,68.268519,-92.466015,124.034897,0.626500,-0.345745,-0.623238,0.315488,1213.431885,87482.179688,0.225470,0.492065,0.449829,0.457635,24.375000,26.689934,0,202
101,88178,88052,0,0,-0.220051,-0.335759,9.895566,0.320313,0.399422,0.223967,-27.162996,42.725090,-32.724350,-5208.000000,3952.000000,-2239.000000,67.483280,-92.368705,123.516048,0.625511,-0.346622,-0.622709,0.317526,1213.431519,87482.195312,-0.062334,0.492065,0.449463,0.417463,24.500000,26.760044,0,202
101,90266,90152,0,0,-0.226688,-0.339836,9.900564,-1.059651,0.568067,-0.332300,-27.199661,42.776581,-32.432037,-5214.000000,3961.000000,-2219.000000,67.018438,-92.405780,122.923529,0.625762,-0.346165,-0.623189,0.316588,1213.307495,87484.390625,-0.093921,0.492065,0.325439,0.302190,24.500000,26.792761,0,202
101,92392,92307,0,0,-0.225950,-0.335126,9.903368,-1.106674,0.128654,0.152913,-27.358545,42.393269,-32.622040,-5240.000000,3894.000000,-2232.000000,67.271701,-92.411906,123.003238,0.626308,-0.345252,-0.623643,0.315608,1213.381836,87483.921875,-0.115737,0.494995,0.399780,0.420769,24.500000,26.825478,0,202
101,94463,94328,0,0,-0.227672,-0.334427,9.896037,-0.231369,0.055615,0.147527,-27.181330,42.536293,-32.680504,-5211.000000,3919.000000,-2236.000000,68.415403,-92.374245,124.286275,0.626198,-0.345751,-0.622957,0.316632,1213.311035,87484.992188,0.213589,0.494995,0.328979,0.461190,24.625000,26.862869,0,202
101,96536,96381,0,0,-0.215458,-0.341539,9.900846,-0.215154,0.128571,0.246968,-27.028555,42.633556,-33.645134,-5186.000000,3936.000000,-2302.000000,66.370840,-92.414843,122.459158,0.625091,-0.347230,-0.622797,0.317518,1213.428101,87484.218750,0.226033,0.504028,0.446045,0.424983,24.500000,26.895586,0,202
101,98618,98496,0,0,-0.239398,-0.350437,9.892216,0.017259,0.244973,0.066966,-27.425766,42.662159,-33.294357,-5251.000000,3941.000000,-2278.000000,68.352872,-92.462743,123.962128,0.626952,-0.344867,-0.623692,0.314652,1213.390625,87482.328125,-0.129527,0.516602,0.408569,0.374461,24.500000,26.932976,0,202
101,100706,100518,0,0,-0.231996,-0.344166,9.894767,-0.352486,0.400783,-0.299735,-27.297436,42.513412,-32.607426,-5230.000000,3915.000000,-2231.000000,68.011561,-92.328441,124.017425,0.625698,-0.346218,-0.622687,0.317642,1213.382690,87483.156250,-0.163766,0.529663,0.400635,0.417549,24.625000,26.975040,0,202
101,102794,102668,0,0,-0.234692,-0.360063,9.906035,0.555679,0.123153,-0.053115,-27.211885,42.667877,-33.045895,-5216.000000,3942.000000,-2261.000000,67.139844,-92.484354,123.096688,0.625684,-0.346921,-0.622949,0.316386,1213.368652,87483.921875,-0.064644,0.553711,0.386597,0.391675,24.625000,27.012430,0,202
101,104882,104692,0,0,-0.231843,-0.356399,9.886235,-0.185559,-0.096615,-0.002090,-27.450207,42.604946,-33.148201,-5255.000000,3921.000000,-2250.000000,68.004553,-92.411995,123.792944,0.626341,-0.345544,-0.623282,0.315936,1213.422729,87483.984375,-0.050423,0.553711,0.440674,0.480700,24.750000,27.040474,0,202
101,106970,106849,0,0,-0.223416,-0.346293,9.899806,-0.204337,-0.052389,0.911014,-27.260771,42.461918,-33.688980,-5224.000000,3906.000000,-2305.000000,67.013158,-92.383725,122.828726,0.625998,-0.345544,-0.623475,0.316236,1213.365967,87484.453125,-0.122944,0.553711,0.383911,0.387135,24.750000,27.077864,0,202
101,109105,109012,0,0,-0.226244,-0.342391,9.902849,-0.101717,-0.038964,0.018630,-27.364656,42.713646,-33.192051,-5241.000000,3950.000000,-2271.000000,67.326548,-92.379217,123.119829,0.626138,-0.345388,-0.623465,0.316149,1213.558228,87479.765625,0.085015,0.576172,0.576172,0.459327,24.750000,27.105906,0,202
101,111188,111036,0,0,-0.224431,-0.343187,9.900330,-0.788886,0.146127,0.201563,-27.181330,42.799461,-33.703594,-5211.000000,3965.000000,-2306.000000,67.072594,-92.371745,123.183063,0.625192,-0.347073,-0.622576,0.317921,1213.543945,87479.101562,0.061888,0.576172,0.561890,0.556243,24.750000,27.147968,0,202
101,113318,113172,0,0,-0.230151,-0.338924,9.895574,0.483061,0.236273,-0.219999,-26.961336,42.536293,-33.045895,-5229.000000,3934.000000,-2230.000000,67.587351,-92.333318,123.781674,0.625071,-0.347282,-0.622219,0.318629,1213.463257,87482.000000,0.160495,0.586914,0.481201,0.377426,24.875000,27.190031,0,202
101,115370,115275,0,0,-0.227034,-0.335835,9.900690,-0.617946,-0.561197,-0.141193,-27.199661,42.461918,-33.411282,-5214.000000,3906.000000,-2286.000000,68.161340,-92.344622,124.059731,0.626042,-0.345728,-0.622962,0.316959,1213.482788,87482.406250,-0.038164,0.586914,0.500732,0.502302,24.875000,27.222746,0,202
101,117422,117287,0,0,-0.240198,-0.352243,9.901367,-0.596339,0.082321,-0.005901,-26.991890,42.479080,-33.308975,-5180.000000,3909.000000,-2279.000000,66.714658,-92.479703,122.737174,0.625387,-0.347260,-0.622866,0.316763,1213.500244,87483.523438,-0.038935,0.677490,0.518188,0.576596,24.875000,27.264809,0,202
101,119498,119379,0,0,-0.231991,-0.349753,9.890647,-0.337839,0.001799,-0.304210,-27.132444,42.622112,-33.294357,-5203.000000,3934.000000,-2278.000000,67.348807,-92.390521,123.396001,0.625447,-0.346837,-0.622685,0.317466,1213.451660,87485.234375,-0.063962,0.677490,0.469604,0.498575,24.875000,27.306871,0,202
101,121586,121473,0,0,-0.229429,-0.353620,9.904681,0.401839,0.317054,-0.067039,-27.193552,42.587784,-33.148201,-5213.000000,3928.000000,-2268.000000,67.458568,-92.367790,123.381207,0.625809,-0.346019,-0.623049,0.316930,1213.503540,87482.375000,0.054265,0.677490,0.521484,0.548596,25.000000,27.339584,0,202
101,123674,123525,0,0,-0.220695,-0.347327,9.899398,0.917215,-0.011711,-0.136741,-27.101887,42.513412,-32.928967,-5198.000000,3915.000000,-2253.000000,66.558083,-92.351896,122.629312,0.625163,-0.346750,-0.622838,0.317819,1213.513916,87480.289062,-0.151242,0.677490,0.531860,0.481410,25.000000,27.362953,0,202
101,125787,125707,0,0,-0.227980,-0.350509,9.904597,-0.344475,0.184991,0.071936,-27.181330,42.393269,-33.864368,-5211.000000,3894.000000,-2317.000000,67.225686,-92.417336,123.040967,0.626068,-0.345742,-0.623399,0.316030,1213.641113,87478.492188,0.114038,0.677490,0.659058,0.656063,25.000000,27.409687,0,202
101,127849,127725,0,0,-0.139025,-0.288554,9.902113,0.030508,0.467124,-1.359863,-27.156885,42.610668,-33.075123,-5207.000000,3932.000000,-2263.000000,67.984985,-92.729278,123.711091,0.626668,-0.347132,-0.623237,0.313627,1213.483521,87484.054688,0.188928,0.705566,0.501465,0.584902,25.000000,27.451750,0,202
101,129937,129822,0,0,-0.068087,-0.367921,9.906259,0.279384,0.161859,0.706460,-27.291325,42.496246,-33.542824,-5229.000000,3912.000000,-2295.000000,65.725012,-93.041131,121.431365,0.626138,-0.348976,-0.623796,0.311522,1213.645630,87480.351562,0.189862,0.705566,0.663574,0.636963,25.125000,27.489136,0,202
101,132025,131872,0,0,-0.278728,-0.268209,9.923666,0.263469,-0.413295,-1.231028,-27.065222,42.416149,-32.461269,-5192.000000,3898.000000,-2221.000000,80.070041,-92.232204,136.101833,0.628403,-0.345170,-0.619852,0.318984,1213.598999,87481.828125,0.161053,0.705566,0.616943,0.613814,25.000000,27.512503,0,202
101,134113,133987,0,0,-0.103982,-0.461927,9.897926,-0.909979,-0.384990,-11.042561,-26.484688,42.656437,-33.513596,-5097.000000,3940.000000,-2293.000000,7.427361,-94.978179,65.245293,0.593672,-0.359702,-0.643147,0.323311,1213.612671,87480.914062,-0.032176,0.739502,0.630615,0.682613,25.125000,27.559237,0,202
101,136201,136086,0,0,-0.764520,0.607088,9.724314,3.787106,0.872635,5.719550,-27.315767,42.461918,-34.025139,-5233.000000,3906.000000,-2328.000000,162.295936,-95.732819,-141.547734,0.657887,-0.326034,-0.588322,0.338769,1213.749268,87479.937500,0.138438,0.791016,0.767212,0.765169,25.125000,27.601297,0,202
101,138289,138140,0,0,-0.214624,-0.021632,9.893472,-1.935174,0.268210,-1.052018,-27.376877,42.507690,-33.367435,-5243.000000,3914.000000,-2283.000000,75.074482,-92.240236,130.922746,0.627767,-0.344545,-0.621549,0.317608,1213.657471,87483.125000,-0.001940,0.828125,0.675415,0.795211,25.250000,27.643358,0,202
101,140377,140251,0,0,-0.500438,0.209283,9.880635,2.830655,4.237780,2.091326,-27.871862,42.364658,-33.674366,-5324.000000,3889.000000,-2304.000000,179.757028,-96.215174,-123.808312,0.656012,-0.315860,-0.588304,0.351822,1213.818848,87478.710938,0.152061,0.894653,0.836792,0.747942,25.250000,27.671398,0,202
101,142506,142418,0,0,-0.364883,-0.151487,10.100950,-0.280889,-0.507311,-1.517339,-27.566317,42.479080,-33.878983,-5274.000000,3909.000000,-2318.000000,104.839572,-91.601354,160.953599,0.630672,-0.339794,-0.617221,0.325316,1213.757324,87481.000000,-0.049633,0.900146,0.775269,0.840651,25.250000,27.713457,0,202
101,144581,144444,0,0,-0.230431,-0.191736,9.719568,-0.376241,-0.460875,0.698842,-27.169106,42.576340,-34.317451,-5209.000000,3926.000000,-2348.000000,84.735156,-91.965608,140.881695,0.628523,-0.343896,-0.619120,0.321536,1213.653809,87480.851562,-0.110347,0.900146,0.671753,0.746936,25.250000,27.750843,0,202
101,146656,146515,0,0,-0.234086,-0.230422,9.907372,-0.111326,0.271474,0.254923,-27.401321,42.559174,-32.665886,-5247.000000,3923.000000,-2235.000000,79.438023,-91.898877,135.452091,0.627724,-0.343175,-0.620699,0.320820,1213.804199,87477.031250,0.174136,0.900146,0.822144,0.817589,25.375000,27.778883,0,202
101,148729,148616,0,0,-0.115626,-0.210866,9.899296,0.584135,-0.191294,1.313440,-27.401321,42.473362,-32.899738,-5247.000000,3908.000000,-2251.000000,79.400539,-91.977349,135.439509,0.627785,-0.343771,-0.620480,0.320488,1213.540283,87482.343750,-0.146727,0.900146,0.558228,0.572718,25.375000,27.825615,0,202
101,150817,150672,0,0,-0.255834,-0.294271,9.917748,-0.550710,-0.057553,-0.549223,-27.450207,42.536293,-33.966675,-5255.000000,3919.000000,-2324.000000,66.065886,-92.199371,121.804840,0.625909,-0.344021,-0.624046,0.316944,1213.790649,87479.468750,0.079516,0.920898,0.808594,0.774639,25.375000,27.858326,0,202
101,152905,152780,0,0,-0.244337,-0.251131,9.903002,-0.220101,-0.288690,0.197980,-27.541872,42.891003,-32.797428,-5270.000000,3981.000000,-2244.000000,71.523753,-92.107929,127.552362,0.626305,-0.344893,-0.621994,0.319239,1213.729370,87481.453125,0.195447,0.920898,0.747314,0.832255,25.375000,27.900385,0,202
101,154993,154881,0,0,-0.251155,-0.252221,9.899984,-0.002260,-0.591887,0.097964,-27.511316,42.456196,-32.665886,-5265.000000,3905.000000,-2235.000000,77.109708,-92.081387,133.058000,0.627727,-0.344030,-0.621043,0.319230,1213.732788,87478.929688,-0.107121,0.920898,0.750732,0.791365,25.375000,27.937769,0,202
101,157081,156935,0,0,-0.253772,-0.279484,9.889196,0.007337,-0.100706,-0.347164,-27.401321,42.559174,-33.528210,-5247.000000,3923.000000,-2294.000000,76.432460,-92.186127,132.239443,0.628123,-0.343923,-0.621443,0.317785,1213.771484,87479.203125,0.215815,0.920898,0.789429,0.786681,25.500000,27.961136,0,202
101,159214,159122,0,0,-0.242917,-0.258896,9.906466,0.138157,-0.083296,-0.244908,-27.468542,42.233074,-33.732826,-5258.000000,3866.000000,-2308.000000,77.213062,-92.172009,133.026595,0.628261,-0.343829,-0.621270,0.317953,1213.893799,87475.539062,0.214379,0.920898,0.911743,0.782978,25.500000,28.003193,0,202
101,161292,161145,0,0,-0.256871,-0.254928,9.904826,-1.048131,-0.615645,-0.166319,-27.315767,42.313171,-33.221279,-5233.000000,3880.000000,-2273.000000,79.426726,-92.092527,135.217556,0.628683,-0.343097,-0.620995,0.318445,1213.814453,87480.195312,0.337824,0.920898,0.832397,0.830279,25.625000,28.045250,0,202
101,163374,163219,0,0,-0.253186,-0.250004,9.902832,0.277179,0.286307,-0.052370,-27.419655,42.610668,-33.791290,-5250.000000,3932.000000,-2312.000000,78.585254,-92.053649,134.782746,0.627303,-0.345127,-0.620027,0.320850,1213.907959,87475.718750,0.268231,0.925903,0.925903,0.827736,25.500000,28.068615,0,202
101,165497,165386,0,0,-0.253084,-0.257045,9.905684,0.402159,0.415134,0.128805,-27.297436,42.467640,-33.981293,-5230.000000,3907.000000,-2325.000000,78.671758,-92.085567,134.555082,0.628252,-0.343607,-0.620893,0.318944,1213.966675,87475.914062,0.236824,0.987427,0.984619,0.982050,25.625000,28.110672,0,202
101,167549,167399,0,0,-0.253760,-0.267427,9.905547,0.218028,0.748917,0.368464,-27.248547,42.456196,-33.294357,-5222.000000,3905.000000,-2278.000000,79.068817,-92.110121,135.155975,0.627811,-0.344829,-0.620149,0.319941,1213.805420,87480.265625,0.055385,0.987427,0.823364,0.892211,25.625000,28.152729,0,202
101,169608,169490,0,0,-0.247262,-0.254954,9.903443,-0.624041,-0.038897,-0.156456,-27.248547,42.450478,-33.469746,-5222.000000,3904.000000,-2290.000000,77.413658,-92.129164,133.376587,0.627825,-0.344374,-0.620850,0.319041,1213.751587,87480.460938,-0.154637,0.987427,0.769531,0.828294,25.625000,28.194786,0,202
101,171696,171506,0,0,-0.245528,-0.254930,9.904824,0.069790,0.500820,-0.169132,-27.224106,42.496246,-34.142067,-5218.000000,3912.000000,-2336.000000,77.930348,-92.046539,133.923726,0.627723,-0.344021,-0.620793,0.319734,1213.911743,87476.734375,0.007399,0.987427,0.929688,0.929634,25.625000,28.232168,0,202
101,173751,173658,0,0,-0.258387,-0.259241,9.899727,0.234528,0.111011,0.275827,-27.077442,42.587784,-33.162819,-5194.000000,3928.000000,-2269.000000,78.571033,-92.050296,134.655677,0.627610,-0.344497,-0.620376,0.320252,1213.869873,87478.656250,0.044025,1.015625,0.887817,1.009764,25.750000,28.269552,0,202
101,175865,175753,0,0,-0.256460,-0.261294,9.898479,0.283194,0.188692,0.321909,-26.967445,42.347496,-33.323589,-5176.000000,3913.000000,-2257.000000,78.340029,-92.118283,134.465033,0.627560,-0.345129,-0.620178,0.320052,1213.760986,87479.328125,-0.220626,1.015625,0.778931,0.784089,25.750000,28.302261,0,202
101,177922,177794,0,0,-0.245460,-0.254048,9.908958,-0.052883,0.017759,-0.226842,-26.985777,42.530571,-32.797428,-5179.000000,3918.000000,-2244.000000,78.596961,-92.052707,135.039383,0.626617,-0.346445,-0.619287,0.322197,1213.817505,87479.757812,-0.319278,1.068481,0.835449,0.895518,25.750000,28.339645,0,202
