Mach,CD Power-On
3.69,0.701742036324232
3.70,0.70046656891978
3.71,0.699198264693809
3.72,0.697937140158365
3.73,0.696683073254335
3.74,0.695436087890581
3.75,0.694196104325499
3.76,0.692963065459568
3.77,0.691736934437
3.78,0.690517689292712
3.79,0.689305236615538
3.80,0.688099595317953
3.81,0.686900670126248
3.82,0.685708434202919
3.83,0.684522841147704
3.84,0.683343849492605
3.85,0.68217141328976
3.86,0.680905559945651
3.87,0.679646149559271
3.88,0.67839319486931
3.89,0.67714661324337
3.90,0.675906377525864
3.91,0.674672456243678
3.92,0.673444802330424
3.93,0.672223376882669
3.94,0.671008127258246
3.95,0.669799028150445
3.96,0.668596038526742
3.97,0.667399105482949
3.98,0.666208206502425
3.99,0.665023289074829
4.00,0.663844307619545
4.01,0.662671252551453
4.02,0.66150407601965
4.03,0.660342717652729
4.04,0.659187163722499
4.05,0.65803737952696
4.06,0.65689329670993
4.07,0.655754899881611
4.08,0.654622153710325
4.09,0.653495024982448
4.10,0.652373454757539
4.11,0.651257440258079
4.12,0.650146928850707
4.13,0.649041863512668
4.14,0.647942240606953
4.15,0.64684803552207
4.16,0.645759177828623
4.17,0.644675636474456
4.18,0.64359739639112
4.19,0.642524410119466
4.20,0.641456644815451
4.21,0.640394076485257
4.22,0.639336653625512
4.23,0.638284363659784
4.24,0.637237154338053
4.25,0.636195015589636
4.26,0.635157881030378
4.27,0.634125741103716
4.28,0.633098555126177
4.29,0.632076299571899
4.30,0.631058944071014
4.31,0.630046414958354
4.32,0.629038747255842
4.33,0.628035855175836
4.34,0.627037749541984
4.35,0.626044368441519
4.36,0.625055671633288
4.37,0.624071661922695
4.38,0.62309228620313
4.39,0.622141661210935
4.40,0.621250877401411
4.41,0.620363073389356
4.42,0.619478173004268
4.43,0.61859619511861
4.44,0.617717125009782
4.45,0.616840936541865
4.46,0.615967592565034
4.47,0.615097103971481
4.48,0.614229464610055
4.49,0.613364618755638
4.50,0.612502539657366
4.51,0.611643256754854
4.52,0.61078671781961
4.53,0.609932933309461
4.54,0.609081857976493
4.55,0.608233492218958
4.56,0.607387812007639
4.57,0.606544799644166
4.58,0.605704437400909
4.59,0.604866710490662
4.60,0.604031610051985
4.61,0.60319910150997
4.62,0.602369167340696
4.63,0.601541791958107
4.64,0.600716995077874
4.65,0.599894694781392
4.66,0.59907492137825
4.67,0.598257640436888
4.68,0.597442862419716
4.69,0.596630524894693
