Mach,CD Power-On
2.28,0.444893430624182
2.29,0.442305439516387
2.30,0.439733689228307
2.31,0.437178001547937
2.32,0.434638151931984
2.33,0.432113854378904
2.34,0.429604934654191
2.35,0.427111306599725
2.36,0.424632784043343
2.37,0.422168981014405
2.38,0.419719851489677
2.39,0.417285319845126
2.40,0.414865016308353
2.41,0.412458890319156
2.42,0.410066784424075
2.43,0.407688450246868
2.44,0.405323832284423
2.45,0.402972794906489
2.46,0.401653745810086
2.47,0.400347980114002
2.48,0.399055282759346
2.49,0.397775510244041
2.50,0.39650852474028
2.51,0.395254227853318
2.52,0.394012353165226
2.53,0.39278290033453
2.54,0.391565775184554
2.55,0.390360710416659
2.56,0.389167623879742
2.57,0.387986494698728
2.58,0.386817101617353
2.59,0.38565935745462
2.60,0.384513048056505
2.61,0.383378260367293
2.62,0.382254812586496
2.63,0.381142482168742
2.64,0.380041297004623
2.65,0.378951020180027
2.66,0.377871590510275
2.67,0.376803019090668
2.68,0.375745095284174
2.69,0.374697843729381
2.70,0.373660961015269
2.71,0.372634474515788
2.72,0.371618292933994
2.73,0.370612350135494
2.74,0.369616427247661
2.75,0.36863058443259
2.76,0.367654618361048
2.77,0.366688567865302
2.78,0.365732136187256
2.79,0.364785471101286
2.80,0.363848380321226
2.81,0.362920805074483
2.82,0.362002661855019
2.83,0.361093889454953
2.84,0.360194321024748
2.85,0.359303987286913
2.86,0.358422718573606
2.87,0.357550488401332
2.88,0.356687240407157
2.89,0.35583287149161
2.90,0.354987342483966
2.91,0.354150556871454
2.92,0.353322434671836
2.93,0.352502934370201
2.94,0.351691967406056
2.95,0.350889461406133
2.96,0.350095388029982
2.97,0.349309639155079
2.98,0.348532155821203
2.99,0.347762879575052
3.00,0.347001773998592
3.01,0.346104376966055
3.02,0.345212935967772
3.03,0.344327441469179
3.04,0.343447825312214
3.05,0.342574078858063
3.06,0.341706129422045
3.07,0.340843984144883
3.08,0.339987587036823
3.09,0.339136898039007
3.10,0.33829189861816
3.11,0.337452544278208
3.12,0.33661881113937
3.13,0.335790676483689
3.14,0.334968084763525
3.15,0.334151019652969
3.16,0.333339400005749
3.17,0.332533260733883
3.18,0.331732554258828
3.19,0.330937231927207
3.20,0.330147266569001
3.21,0.329362641834561
3.22,0.328583298892441
3.23,0.327809227910476
3.24,0.327040396197585
3.25,0.326276772961459
3.26,0.325518336402656
3.27,0.32476503042166
3.28,0.324016859153776
3.29,0.3232737775516
3.30,0.322535749427716
3.31,0.321802757824127
3.32,0.321074764725675
3.33,0.320351753399866
3.34,0.319633673285138
3.35,0.318920531459504
3.36,0.318212271160659
3.37,0.317508874325072
3.38,0.316810320509968
3.39,0.316116570610637
3.40,0.315427593693559
3.41,0.314743382903351
3.42,0.314063903541264
3.43,0.313389114255636
3.44,0.312719015362061
3.45,0.312053540563156
3.46,0.311392705936676
3.47,0.310736469602985
3.48,0.310084797533542
3.49,0.30943765955097
3.50,0.30879504998607
3.51,0.308156935086038
3.52,0.307523281187017
3.53,0.306894076032428
3.54,0.306269286132475
3.55,0.305648885121101
3.56,0.305032864662612
3.57,0.304421170198937
3.58,0.303813807656713
3.59,0.303210733364145
3.60,0.302611928560346
3.61,0.302017378153219
3.62,0.301427035232079
3.63,0.300840895374814
3.64,0.300258933118838
3.65,0.299681101837522
3.66,0.299107404475334
3.67,0.298537819278142
3.68,0.297972321212435
3.69,0.29741086007395
3.70,0.296853432325763
3.71,0.296300005888151
3.72,0.295750594659481
3.73,0.295205117488242
3.74,0.29466359165703
3.75,0.294125982074194
3.76,0.293592264445646
3.77,0.293062420972539
3.78,0.292536423184847
3.79,0.292014251345923
3.80,0.291495894090899
3.81,0.290981321250261
3.82,0.290470489491397
3.83,0.28996341150658
3.84,0.289460040917601
3.85,0.288960364608927
3.86,0.288340208799317
3.87,0.287723682241433
3.88,0.28711079194339
3.89,0.286501500963665
3.90,0.285895802735754
3.91,0.285293677080645
3.92,0.284695093212409
3.93,0.284100020397517
3.94,0.283508457040807
3.95,0.282920364776525
3.96,0.282335742142715
3.97,0.281754540183333
3.98,0.281176768227141
3.99,0.28060239870599
4.00,0.28003137431752
4.01,0.279463734350312
4.02,0.278899416540892
4.03,0.278338406459262
4.04,0.277780687406243
4.05,0.27722625333071
4.06,0.276675058050506
4.07,0.276127095620981
4.08,0.275582346740945
4.09,0.275040792154356
4.10,0.274502388672837
4.11,0.273967162453836
4.12,0.273435051735227
4.13,0.272906056140821
4.14,0.272380137958922
4.15,0.27185731824604
4.16,0.271337529946478
4.17,0.270820775838096
4.18,0.270307026056002
4.19,0.269796277981636
4.20,0.269288502211727
4.21,0.268783680043597
4.22,0.268281771495546
4.23,0.267782800584933
4.24,0.267286727410358
4.25,0.266793527694914
4.26,0.266303162401966
4.27,0.265815649997177
4.28,0.265330950736664
4.29,0.264849056894698
4.30,0.264369950124261
4.31,0.263893586015981
4.32,0.263419977204158
4.33,0.262949085257047
4.34,0.262480890811469
4.35,0.262015398242567
4.36,0.261552568177883
4.37,0.26109238122753
4.38,0.260634831353604
4.39,0.260209854834777
4.40,0.259856156558787
4.41,0.259503057265337
4.42,0.259150523926594
4.43,0.258798585903771
4.44,0.258447234302857
4.45,0.258096455570637
4.46,0.257746252922496
4.47,0.257396627750439
4.48,0.257047566195914
4.49,0.256699071235052
4.50,0.256351139533498
4.51,0.256003750684685
4.52,0.255656918094602
4.53,0.255310653104723
4.54,0.254964915674131
4.55,0.254619716918228
4.56,0.254275059291443
4.57,0.253930938802552
4.58,0.253587334257857
4.59,0.253244247903219
4.60,0.252901700970687
4.61,0.252559642273023
4.62,0.252218099363036
4.63,0.25187705707034
4.64,0.25153653621416
4.65,0.251196474689928
4.66,0.250856921040603
4.67,0.250517849110632
4.68,0.250179258005331
4.69,0.24984112801602
4.70,0.249503475392878
4.71,0.24916627367087
4.72,0.248829538949104
4.73,0.248493255273149
4.74,0.248157410529719
4.75,0.247822005989674
4.76,0.247487032261838
4.77,0.24715249154153
4.78,0.246818363620505
4.79,0.2464846640983
4.80,0.246151355207528
4.81,0.245818473732357
4.82,0.245485981772134
4.83,0.245153873340224
4.84,0.244822153045192
4.85,0.244490814772057
4.86,0.244159841683064
4.87,0.243829248857653
4.88,0.243499008674677
4.89,0.243169111104361
4.90,0.242839557075364
4.91,0.242510368402586
4.92,0.242181492286161
4.93,0.241852947100073
4.94,0.241524719120527
4.95,0.241196815760187
4.96,0.2408692018791
4.97,0.240541899090062
4.98,0.240214875644227
4.99,0.239888149515889
5.00,0.239561695949137
5.01,0.239235518569822
5.02,0.238909578313107
5.03,0.238583928543543
5.04,0.238258515705857
5.05,0.237933336321953
5.06,0.237608404468705
5.07,0.237283687677934
5.08,0.236959203730692
5.09,0.23663491663426
5.10,0.236310826213228
5.11,0.235986938993408
5.12,0.235663268727505
5.13,0.235339743845059
5.14,0.235016417343135
5.15,0.234693249582688
5.16,0.234370228759061
5.17,0.234047361834399
5.18,0.23372465168007
5.19,0.233402054306323
5.20,0.233079605381575
5.21,0.232757253375458
5.22,0.232435026494601
5.23,0.232112906086586
5.24,0.23179087663562
5.25,0.231468919373242
5.26,0.231147065640903
5.27,0.230825267791054
5.28,0.230503535795416
5.29,0.230181853886955
5.30,0.229860210669256
5.31,0.229538608508283
5.32,0.22921704523015
5.33,0.228895492541024
5.34,0.228573969505033
5.35,0.2282524356737
5.36,0.227930890173858
5.37,0.227609345824521
5.38,0.227287765119737
5.39,0.226966168442408
5.40,0.226644528858701
5.41,0.226322834731536
5.42,0.226001088059325
5.43,0.225679272439885
5.44,0.225357400436097
5.45,0.225035436086425
5.46,0.224713376474482
5.47,0.224391220508909
5.48,0.22406895158306
5.49,0.223746579229905
5.50,0.223424062571614
5.51,0.223101427523194
5.52,0.222778640927344
5.53,0.222455704462521
5.54,0.222132601290752
5.55,0.221809330185628
5.56,0.221485882086001
5.57,0.221162237244961
5.58,0.220838410657682
5.59,0.220514369057472
5.60,0.220190106049208
5.61,0.219865628218943
5.62,0.219540910560636
5.63,0.219215951730267
5.64,0.218890731808277
5.65,0.218565265548533
5.66,0.218239506220336
5.67,0.217913492558773
5.68,0.217587180515228
5.69,0.217260574053659
5.70,0.216933647752094
5.71,0.216606418859154
5.72,0.216278864597688
5.73,0.215950954187758
5.74,0.215622720787296
5.75,0.21529411225516
5.76,0.2149651536599
5.77,0.214635808907116
5.78,0.214306105627586
5.79,0.213975999648569
5.80,0.213645492028595
5.81,0.21331457314728
5.82,0.212983225261824
5.83,0.212651465572049
5.84,0.212319257525868
5.85,0.211986586343207
5.86,0.211653479358705
5.87,0.211319892324585
5.88,0.210985826153065
5.89,0.21065128173908
5.90,0.21031623864093
5.91,0.209980687059846
5.92,0.209644617180466
5.93,0.209308021630601
5.94,0.208970896294379
5.95,0.208633212456378
5.96,0.208294983990621
5.97,0.20795619612504
5.98,0.207616820071906
5.99,0.207276869634076
6.00,0.206936330044072
6.01,0.206628390783447
6.02,0.206358196433066
6.03,0.206088229938136
6.04,0.205818476538818
6.05,0.20554896294629
6.06,0.205279663745335
6.07,0.2050105949276
6.08,0.204741763062049
6.09,0.204473141442457
6.10,0.204204747302748
6.11,0.203936596518191
6.12,0.203668663689061
6.13,0.203400951676745
6.14,0.203133482329043
6.15,0.202866224182447
6.16,0.202599211994503
6.17,0.202332420380799
6.18,0.202065862763015
6.19,0.201799526697573
6.20,0.201533427812042
6.21,0.201267553632394
6.22,0.201001915252305
6.23,0.20073651087225
6.24,0.200471324036352
6.25,0.200206382687611
6.26,0.199941657459141
6.27,0.199677180709979
6.28,0.199412920829997
6.29,0.19914889949777
6.30,0.198885117062154
6.31,0.198621561037348
6.32,0.198358225429301
6.33,0.198095138213871
6.34,0.197832282689782
6.35,0.197569644202575
6.36,0.197307257173194
6.37,0.197045087780481
6.38,0.196783161869703
6.39,0.196521464804693
6.40,0.196260001065996
6.41,0.195998766686757
6.42,0.19573777467343
6.43,0.19547700185209
6.44,0.195216473934696
6.45,0.19495617631414
6.46,0.194696113339822
6.47,0.194436281074532
6.48,0.194176679725323
6.49,0.193917324238125
6.50,0.193658189371543
6.51,0.193399290030236
6.52,0.19314062230294
6.53,0.192882197017686
6.54,0.192623997038984
6.55,0.192366029131389
6.56,0.192108295440193
6.57,0.191850796085628
6.58,0.191593541840765
6.59,0.191336509511865
6.60,0.19107971185121
6.61,0.190823138291889
6.62,0.190566810239789
6.63,0.190310715158735
6.64,0.190054846380723
6.65,0.189799208782061
6.66,0.189543808273993
6.67,0.189288641028721
6.68,0.189033700305427
6.69,0.188779001687173
6.70,0.188524529669992
6.71,0.188270291109361
6.72,0.188016277290912
6.73,0.187762498893759
6.74,0.187508964700012
6.75,0.187255644641415
6.76,0.187002560040306
6.77,0.186749721553883
6.78,0.186497095326214
6.79,0.186244704543753
6.80,0.185992559848031
6.81,0.185740627384464
6.82,0.185488940967127
6.83,0.185237468583361
6.84,0.184986240339105
6.85,0.18473523671816
6.86,0.184484457672862
6.87,0.184233911991721
6.88,0.183983601447657
6.89,0.183733515319432
6.90,0.1834836517383
6.91,0.18323403376711
6.92,0.182984629351842
6.93,0.182735457946234
6.94,0.182486521264679
6.95,0.182237797900315
6.96,0.181989317969918
6.97,0.181741061840185
6.98,0.18149302941175
6.99,0.181245229485371
7.00,0.181013909260012
7.01,0.180816580935788
7.02,0.180619742392361
7.03,0.18042337219174
7.04,0.1802274791413
7.05,0.180032064855913
7.06,0.179837118546641
7.07,0.179642638365436
7.08,0.179448636561449
7.09,0.179255089970079
7.10,0.179062021483629
7.11,0.178869409636469
7.12,0.178677273908035
7.13,0.178485583867192
7.14,0.178294369656492
7.15,0.178103600828857
7.16,0.177913287882446
7.17,0.177723439645429
7.18,0.177534046966937
7.19,0.177345097359168
7.20,0.177156613635361
7.21,0.176968574299792
7.22,0.176780977530054
7.23,0.176593835457194
7.24,0.176407135602842
7.25,0.176220879423589
7.26,0.17603507576461
7.27,0.175849704748511
7.28,0.175664776840498
7.29,0.175480279572227
7.30,0.17529623407736
7.31,0.175112609790617
7.32,0.174929427827363
7.33,0.174746675727608
7.34,0.174564365544858
7.35,0.174382475748466
7.36,0.174201015204546
7.37,0.174019994370611
