Mach,CD Power-Off
6.88,0.836476165816813
6.89,0.835716257724538
6.90,0.834958192459086
6.91,0.834202005910605
6.92,0.833447657388855
6.93,0.832695137008891
6.94,0.831944465484156
6.95,0.83119559933617
6.96,0.830448557475295
6.97,0.829703324484634
6.98,0.828959893094673
6.99,0.828218256868391
7.00,0.827494384902945
7.01,0.826805466126132
7.02,0.826118579465132
7.03,0.825433699793634
7.04,0.824750810635231
7.05,0.824069935469703
7.06,0.823391046374275
7.07,0.82271410908345
7.08,0.822039162177013
7.09,0.821366153512246
7.10,0.820695114073349
7.11,0.820026013210031
7.12,0.819358851413504
7.13,0.818693617722034
7.14,0.818030296500107
7.15,0.81736887966695
7.16,0.816709373991111
7.17,0.816051771650421
7.18,0.81539605114083
7.19,0.814742205952975
7.20,0.814357054532229
7.21,0.814030269325366
7.22,0.813704296175632
7.23,0.8133792659513
7.24,0.813055175029827
7.25,0.812732029736657
7.26,0.812409818907139
7.27,0.812088391138818
7.28,0.811768033899094
7.29,0.811448450857883
7.30,0.811129792724302
7.31,0.810812047818926
7.32,0.81049522425823
7.33,0.810179297587148
7.34,0.809864284669316
7.35,0.809550035909233
7.36,0.809236677063438
7.37,0.808924223876776
7.38,0.80861264957771
7.39,0.808301976358003
7.40,0.807992178588507
7.41,0.807683265748023
7.42,0.807375080097186
7.43,0.807067930204513
7.44,0.806761491411436
7.45,0.806455923256184
7.46,0.806151229972684
7.47,0.805847384847155
7.48,0.805544395045534
7.49,0.805242129110678
7.50,0.804940867207357
7.51,0.804640299195604
7.52,0.80433992858536
7.53,0.804037480519696
7.54,0.803735609366522
7.55,0.803434726746868
7.56,0.80313467636697
7.57,0.802835475235978
7.58,0.802536978635848
7.59,0.80223945704453
7.60,0.801942629292149
7.61,0.80164663084356
7.62,0.80135145962741
7.63,0.801057099503239
7.64,0.80076355958173
7.65,0.800470720130568
7.66,0.800178806211934
7.67,0.799887719763321
7.68,0.79959729730251
7.69,0.799307679178509
7.70,0.799018852095506
7.71,0.798730837911039
7.72,0.798443609733504
7.73,0.798157180001929
7.74,0.797871553276823
7.75,0.797586556470495
7.76,0.797302484337017
7.77,0.797019056263616
7.78,0.796736406366124
7.79,0.796454521213049
7.80,0.796173428420253
7.81,0.795893096531427
7.82,0.795613514173534
7.83,0.79533470695705
7.84,0.795056523823779
7.85,0.794779236611517
7.86,0.794502558240037
7.87,0.79422664848815
7.88,0.793951621482918
7.89,0.793677195820556
7.90,0.793403371568476
7.91,0.793130419698738
7.92,0.792858221556798
7.93,0.792586770488281
7.94,0.792315873543294
7.95,0.792045884579832
7.96,0.791776465155202
7.97,0.791507777034683
7.98,0.791239950560801
7.99,0.790972700683531
8.00,0.7907061548542
8.01,0.790440344670916
8.02,0.790175093379852
8.03,0.789910703441991
8.04,0.789647014414025
8.05,0.789383880004143
8.06,0.789121450609567
8.07,0.788859868061032
8.08,0.788598832123586
8.09,0.788338489361681
8.10,0.788078842887526
8.11,0.787819885329436
8.12,0.787561600581876
8.13,0.787304011856174
8.14,0.787046951018202
8.15,0.78679073013298
8.16,0.786535038573571
8.17,0.786280147558342
8.18,0.78602579401127
8.19,0.785772119763075
8.20,0.785519254445301
8.21,0.785266747759541
8.22,0.785015060906716
8.23,0.784764032701557
8.24,0.784513658632928
8.25,0.784263937103469
8.26,0.784014736202216
8.27,0.783766307410961
8.28,0.783518396076525
8.29,0.783271273550251
8.30,0.7830246559682
8.31,0.782778683251221
8.32,0.782533329320416
8.33,0.782288630530783
8.34,0.78204454922051
8.35,0.781801107716284
8.36,0.781558291106239
8.37,0.781316110103724
8.38,0.781074400777203
8.39,0.780833475345928
8.40,0.780593015670464
8.41,0.780353311273882
8.42,0.780114098167145
8.43,0.779875483108566
8.44,0.779637483830711
8.45,0.77940008375132
8.46,0.779163297053677
8.47,0.778927133393086
8.48,0.778691552886374
8.49,0.77845643995674
8.50,0.778222076649302
8.51,0.777988295061872
8.52,0.777754964542684
8.53,0.777522386916648
8.54,0.777290238244976
8.55,0.777058699925581
8.56,0.77682786665712
8.57,0.776597489530722
8.58,0.776367678308364
8.59,0.776138485294077
8.60,0.775909837348606
8.61,0.775681786802776
8.62,0.775454135955759
8.63,0.775227234500146
8.64,0.775000875606775
8.65,0.774774961771072
8.66,0.774549752596814
8.67,0.774324972383518
8.68,0.774100888208936
8.69,0.773877228666817
8.70,0.773654124549529
8.71,0.773431571488224
8.72,0.773209580050665
8.73,0.772988144589375
8.74,0.772767251692728
8.75,0.772546910529599
8.76,0.772327127366704
8.77,0.772107864814232
8.78,0.771889034710959
8.79,0.771670884595034
8.80,0.771453117782226
8.81,0.771236027081987
8.82,0.771019333585506
8.83,0.770803334615331
8.84,0.770587713847034
8.85,0.770372619951259
8.86,0.770158065296534
8.87,0.769944015631136
8.88,0.769730511619126
8.89,0.769517528161886
8.90,0.769305069840886
8.91,0.769093120685575
8.92,0.768881712253773
8.93,0.768670639228845
8.94,0.768460266689258
8.95,0.768250378847627
8.96,0.768040864858098
8.97,0.767831998090624
8.98,0.767623520819286
8.99,0.767415521927375
9.00,0.767208045181602
9.01,0.767001209525434
9.02,0.766794739052826
9.03,0.766588755748643
9.04,0.766383279287168
9.05,0.766178283248174
9.06,0.765973802307811
9.07,0.765769805284714
9.08,0.765566153088228
9.09,0.765363153639534
9.10,0.765160624195137
9.11,0.764958437635259
9.12,0.764756891359634
9.13,0.76455565717898
9.14,0.76435508055493
9.15,0.76415482277883
9.16,0.763955199371722
9.17,0.763755892586932
9.18,0.763557079716552
9.19,0.763358729970834
9.20,0.763160850979524
9.21,0.762963447760123
9.22,0.762766508746327
9.23,0.76257003285272
9.24,0.762374050428116
9.25,0.762178500442418
9.26,0.761983422254871
9.27,0.76178880145109
9.28,0.761594525748509
9.29,0.76140081324433
9.30,0.761207452767613
9.31,0.761014671425811
9.32,0.760822191947828
9.33,0.760630327093405
9.34,0.76043874396487
9.35,0.760247630785301
9.36,0.76005696547412
9.37,0.759866875965574
9.38,0.759677109213554
9.39,0.759487770707459
9.40,0.759298878865903
9.41,0.759110440369094
9.42,0.758922417984644
9.43,0.758734846935152
9.44,0.758547718506734
9.45,0.758360869667936
9.46,0.75817460267613
9.47,0.757988764829988
9.48,0.757803355308216
9.49,0.757618249942654
9.50,0.757433692413121
9.51,0.757249439985386
9.52,0.75706575012494
9.53,0.756882344027063
9.54,0.756699348186576
9.55,0.756516926957231
9.56,0.756334785050335
9.57,0.75615305207089
9.58,0.755971734861024
9.59,0.755790838058846
9.60,0.755610377426276
9.61,0.755430310116272
9.62,0.755250648576116
9.63,0.755071409918689
9.64,0.754892575168095
9.65,0.754714162762228
9.66,0.754536140616466
9.67,0.754358528490893
9.68,0.754181192025182
9.69,0.754004385682649
9.70,0.753827833534523
9.71,0.753651825687233
9.72,0.75347608565783
9.73,0.753300883918574
9.74,0.753125932753991
9.75,0.752951527271548
9.76,0.752777360099886
9.77,0.752603605999784
9.78,0.752430382830803
9.79,0.752257396938148
9.80,0.752084808094668
9.81,0.75191259738124
9.82,0.75174078324655
9.83,0.751569354707231
9.84,0.751398302965299
9.85,0.751227650239115
9.86,0.751057365018355
9.87,0.750887470797456
9.88,0.750717938202772
9.89,0.750548652306474
9.90,0.750379891152117
9.91,0.750211516358731
9.92,0.750043358462914
9.93,0.74987572029287
9.94,0.749708455089382
9.95,0.74954142689548
9.96,0.749374903799511
9.97,0.749208602679601
9.98,0.749042686271828
9.99,0.748877251547739
10.00,0.74871206900445
10.01,0.748677701716338
10.02,0.74863611247035
10.03,0.748594494271349
10.04,0.748552978712744
10.05,0.748511556937568
10.06,0.748470267879597
10.07,0.748429061997089
10.08,0.748387970654903
10.09,0.74834698451583
10.10,0.748306098196348
10.11,0.748265315746143
10.12,0.74822463829821
10.13,0.748184072155815
10.14,0.748143617255132
10.15,0.748103094837382
10.16,0.748062836614066
10.17,0.748022681872986
10.18,0.747982477471601
10.19,0.747942526599266
10.20,0.747902680199612
10.21,0.747862782771589
10.22,0.747823132290364
10.23,0.747783428925877
10.24,0.747743980514064
10.25,0.747704490744348
10.26,0.747665085848324
10.27,0.747625791380682
10.28,0.747586740567032
10.29,0.747547633587269
10.30,0.747508633947381
10.31,0.747469727601757
10.32,0.747430923809649
10.33,0.747392221362858
10.34,0.747353609117686
10.35,0.747315241851055
10.36,0.747276813344775
