Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,28,0,0,70,88.44809,7.379236,0,0,0,0,0,0,88,88,0,0
0.09999999,B,0.09999999,0.02428108,0,1.730403,0,282.3732,27.89845,0.04789836,0,69.6714,88.44809,7.510675,293.44051287743,293.220422709875,11.3630235242007,30.2657386401322,28.05251,1.091969,88,88,1.379468,0.05378977
0.2,B,0.2,0.05038115,0,1.539535,0,306.2478,27.77171,0.1834438,0,69.3428,88.44809,7.642115,322.428263844156,322.190708148813,12.3746882030611,60.2821347971591,58.96072,2.28366,88,88,5.706186,0.2217351
0.3,B,0.3,0.07970187,0,1.438257,0,330.6186,27.63452,0.4287879,0,69.01421,88.44809,7.773554,352.27703360083,352.021460405905,13.4164010186934,93.8416350824226,92.81437,3.578209,88,88,13.2703,0.5139679
0.3999999,B,0.3999999,0.111843,4.680955,1.666363,3.314691,355.4081,27.48667,0.9779007,2.063999,68.68561,85.86314,6.871015,382.726357411496,382.5316,12.20818,130.580963516763,129.693,4.933427,87.99534,87.82156,24.42739,0.9404708
0.4999998,B,0.4999998,0.146758,3.373917,1.472327,2.329978,380.5414,27.32799,1.486946,2.471493,68.35701,86.51844,7.264573,414.120759858117,413.8846,13.98362,170.466634588151,169.6661,6.232152,87.81899,87.89636,39.56932,1.497201
0.5999997,B,0.5999997,0.1845215,2.230756,1.350289,1.521862,405.9725,27.15835,2.154394,2.53277,68.02841,87.11806,7.635859,446.233298592284,445.8421,18.68097,213.579460792766,212.8086,7.860695,87.36134,87.88457,58.88241,2.197839
0.6999996,B,0.6999996,0.225183,1.143177,1.272697,0.7909224,431.5845,26.97764,3.021694,1.948978,67.69981,87.71935,8.007816,478.949705776587,478.1833,27.08417,259.972038361997,259.1682,10.15904,86.63635,87.75523,82.68634,3.091731
0.7999995,B,0.7999995,0.2687858,0.1573793,1.232249,0.1527504,457.3409,26.78578,4.164314,0.5337207,67.37122,88.30013,8.371567,512.235499490804,510.7514,38.96427,309.689006683295,308.7757,13.49753,85.75599,87.49702,111.3047,4.264614
0.8999994,B,0.8999994,0.3153622,-0.5605175,1.221596,-0.3152368,483.186,26.58272,5.676496,-1.509941,67.04262,88.14687,8.441703,545.986882565973,543.4851,52.20749,362.762355403524,361.6494,18.12533,84.9502,87.13082,145.0633,5.834788
0.9999993,B,0.9999993,0.3649378,-0.8153573,1.223778,-0.5103804,509.0693,26.36842,7.604889,-3.261234,66.71402,87.96798,8.501584,580.04956846831,576.6592,62.62323,419.216719000095,417.8167,23.96348,84.50076,86.71745,184.2901,7.930791
1.099999,B,1.099999,0.4175421,-0.5556439,1.229792,-0.3743369,534.9464,26.14288,9.988867,-3.119984,66.38542,88.09203,8.682645,614.205183173542,610.6898,65.61993,479.080459237983,477.3457,30.4639,84.567,86.34837,229.3177,10.65004
1.199999,B,1.199999,0.4732008,-0.01725884,1.237486,-0.04357548,560.7782,25.90612,12.88708,-0.464839,66.05682,88.40549,8.939466,648.427318332469,645.5775,60.72626,542.375821308229,540.3292,36.80421,85.00373,86.10336,280.4875,14.01782
1.299999,B,1.299999,0.531923,0.3368644,1.253403,0.1990261,586.53,25.65815,16.46085,2.673388,65.72823,88.25593,9.011082,682.733639842364,680.5172,54.96875,609.105032338594,606.813,42.52232,85.36478,85.99156,338.1483,17.98886
1.399999,B,1.399999,0.593713,0.2169543,1.271988,0.1523949,612.1728,25.39902,20.76522,2.541219,65.39963,88.30031,9.160273,717.061605873288,714.6843,58.34122,679.26627915503,676.7534,48.10491,85.28706,85.93415,402.6482,22.51695
1.499999,B,1.499999,0.6585669,-0.1088568,1.304995,-0.05130512,637.6819,25.12877,26.14787,-1.048807,65.07103,88.39787,9.330738,750.974713045552,747.6732,70.34064,752.842495182996,750.0446,54.57636,84.94991,85.83826,474.3274,27.64077
1.599999,B,1.599999,0.7264433,-0.1357438,1.332518,-0.09281877,663.0612,24.84747,32.39783,-2.300016,64.74243,88.35748,9.446021,784.652093889964,780.8848,76.79738,829.780294190973,826.6212,62.0686,84.86304,85.70589,553.5162,33.46811
1.699999,B,1.699999,0.7973769,0.07306635,1.334321,0.03497837,688.2438,24.55519,38.96888,1.040174,64.41383,88.41378,9.599979,818.665923604331,815.4077,72.96696,910.115615989802,906.6069,69.57061,85.04034,85.61187,640.5491,40.05369
1.799999,B,1.799999,0.8711997,0.05322979,1.445727,0.04134791,713.2408,24.25201,50.23617,1.461586,64.08524,88.40742,9.728873,847.51041880403,844.2029,74.80223,993.591901506092,989.7644,76.85906,85.0225,85.55967,735.7599,47.37315
1.899999,B,1.899999,0.9475208,-0.05866254,1.57454,-0.03546111,738.041,23.93801,64.48491,-1.476081,63.75664,89.86369,10.44282,873.294808749773,869.2985,83.45023,1079.77728825091,1075.58,84.84491,84.88779,85.48968,839.4362,55.45105
1.999998,B,1.999998,1.026234,0.02777005,1.646005,0.01210957,762.6359,23.61327,78.76731,0.5885145,63.42804,92.29127,11.54529,899.751387852927,895.98,82.29459,1168.57883578303,1163.989,93.2013,84.94794,85.42206,951.8346,64.35502
2.099998,B,2.099998,1.107096,-0.003903504,1.840674,0.002822762,787.0188,23.27789,102.0758,0.1588364,63.09944,92.50774,11.76332,914.671482635186,910.731,84.81136,1259.58560339128,1254.619,101.4765,84.90635,85.37585,1073.207,74.08624
2.199998,B,2.199998,1.1884,-0.001235788,2.252451,-0.004741903,811.1861,22.93196,143.2727,-0.3057033,62.77084,91.827,11.62246,905.073115636665,901.0175,85.5851,1350.7304397894,1345.355,110.1164,84.88543,85.32081,1203.669,84.66576
2.299998,B,2.299998,1.267896,0.006135333,2.827565,0.006579774,835.1332,22.57557,203.7157,0.4798169,62.44225,91.25504,11.52512,867.843723470517,864.0004,81.58454,1439.43390164506,1433.672,118.3955,84.87788,85.27911,1343.093,96.09453
2.399998,B,2.399998,1.343495,-0.001633005,3.168869,-0.003032731,858.8591,22.20883,255.0016,-0.2467688,62.11365,90.71468,11.44041,842.79783611662,838.8532,81.44631,1523.73534168708,1517.583,126.52,84.84787,85.23431,1491.097,108.3407
2.499998,B,2.499998,1.420586,0.002384065,2.923412,0.003032428,882.3635,21.83182,261.5613,0.2743148,61.78505,90.21819,11.37325,882.86520390848,878.8294,84.31995,1610.23719412603,1603.692,134.7682,84.83464,85.19637,1647.559,121.4026
2.599998,B,2.599998,1.501285,0.001914682,2.721467,-0.00006439794,905.6689,21.44464,270.3416,-0.006466945,61.45645,89.80535,11.33956,921.181583118798,916.9103,88.60593,1700.64387349092,1693.679,143.4874,84.81468,85.1575,1812.846,135.312
2.699998,B,2.699998,1.585474,-0.001038092,2.55106,0.0002163212,928.7319,21.04739,280.8683,0.02407305,61.12785,89.29268,11.26593,958.335283839483,953.8906,92.19132,1794.8100473725,1787.414,152.5017,84.79568,85.12335,1987.339,150.1083
2.799998,B,2.799998,1.673088,0.003624397,2.404917,0.001638161,951.5769,20.64016,292.9002,0.201629,60.79926,88.71694,11.16708,994.7274648245,990.1346,95.47881,1892.64832604107,1884.798,161.9349,84.78331,85.08942,2171.406,165.8277
2.899998,B,2.899998,1.764084,-0.001434035,2.278445,-0.000740952,974.0823,20.22305,306.3424,-0.1006603,60.47066,88.10551,11.05394,1030.32918641336,1025.503,99.60838,1994.09153291699,1985.772,171.6942,84.76298,85.05837,2365.41,182.5054
2.999998,B,2.999998,1.848427,0.00218533,2.180619,0.00136975,836.5777,19.82331,319.5141,0.2022648,60.14206,87.53667,10.95784,807.197721486848,803.3289,78.93567,2085.2636335334,2076.514,180.5556,84.75165,85.03056,2569.172,200.1361
3.099998,B,3.099998,1.912996,0.0006390965,2.114511,0.00006644558,709.6035,19.48272,329.2863,0.01040487,59.81346,87.10796,10.9178,596.055407518314,593.0097,60.17927,2154.15760193519,2145.068,187.4132,84.73533,85.00678,2780.766,218.5499
3.199997,B,3.199997,1.959881,0.0001387378,2.070034,0.000261967,599.0643,19.19432,335.6515,0.04263572,59.48486,86.79914,10.92571,409.545710403006,407.267,43.14255,2203.3045714007,2193.958,192.4607,84.72079,84.98667,2998.114,237.5574
3.299997,B,3.299997,1.991168,0.001597047,2.041828,0.0007751369,502.7578,18.9514,338.9352,0.1289534,59.15627,86.59472,10.97538,246.151809362312,244.5497,28.0385,2235.08054015247,2225.548,195.9375,84.70802,84.96864,3219.381,256.9898
3.399997,B,3.399997,2.008811,0.0002519229,2.026574,0.00005640939,418.8912,18.74808,339.5403,0.009459808,58.82767,86.48148,11.06153,104.298289494136,103.1828,15.21325,2251.71034973268,2242.056,198.0202,84.69265,84.95268,3442.959,276.6982
3.499997,B,3.499997,2.014621,0.0007938037,2.02167,0.0005083897,345.9798,18.57921,337.8147,0.08493685,58.49907,86.4435,11.17777,-18.7086509884728,-18.31943,3.796328,2255.25229448885,2245.532,198.8935,84.67927,84.93835,3667.455,296.5532
3.599997,B,3.599997,2.010277,0.001061463,2.025333,0.0004666825,282.7054,18.44029,334.1189,0.07690524,58.17047,86.47153,11.32042,-121.856042922864,-121.716,-5.840423,2247.60685301304,2237.868,198.7367,84.6654,84.92509,3891.671,316.4427
3.699997,B,3.699997,1.997319,0.000428334,2.036413,0.0002306526,228.0927,18.32729,328.8237,0.03717427,57.84187,86.55557,11.48548,-208.936441766183,-208.4724,-13.91744,2230.51485445715,2220.799,197.6933,84.65068,84.91299,4114.59,336.2707
3.799997,B,3.799997,1.977136,0.001011031,2.05434,0.0005502218,181.1133,18.23665,322.3066,0.086105,57.51328,86.68619,11.66917,-281.17962839219,-280.4081,-20.8154,2205.53937347672,2195.881,195.9119,84.63699,84.90169,4335.358,355.9567
3.899997,B,3.899997,1.950978,0.0007776692,2.07827,0.0003550246,140.9069,18.16521,314.8307,0.05361371,57.18468,86.85734,11.86906,-340.1216704151,-339.0989,-26.35691,2174.08206960461,2164.51,193.5184,84.62227,84.89104,4553.269,375.4327
3.999997,B,3.999997,1.919958,0.0007376606,2.107729,0.0004191912,106.6978,18.11016,306.6554,0.06076806,56.85608,87.06149,12.08216,-387.302400411177,-386.0679,-30.89864,2137.38872265743,2127.927,190.6221,84.6076,84.88104,4767.746,394.6434
4.099999,B,4.099999,1.885893,0.0009986025,2.141533,0.0005114449,97.11598,18.06713,298.1513,0.07094103,56.52747,87.28741,12.30397,-390.066490677444,-388.8096,-31.28837,2097.82506485734,2088.487,187.4481,84.59293,84.87127,4978.364,413.5466
4.200001,B,4.200001,1.852921,0.000768572,2.175819,0.000405336,98.9763,18.02464,290.0585,0.05384017,56.19887,87.50771,12.52354,-373.145360315893,-371.9559,-29.77026,2059.75902941582,2050.539,184.4027,84.57755,84.86127,5185.112,432.1379
4.300004,B,4.300004,1.821372,0.0009902688,2.210195,0.0005438859,100.8483,17.98134,282.4174,0.0692529,55.87026,87.71938,12.73965,-356.945125621212,-355.8158,-28.37145,2023.34554499908,2014.237,181.503,84.56236,84.85098,5388.156,450.432
4.400005,S,0.05,1.795697,0.002384396,0.6262447,-0.00553175,0,10,55.7527,-0.4914329,36,48.6181,5.937931,-211.470255210811,-210.9797,-14.39566,1994.83145407496,1985.965,177.6021,84.59832,84.88971,5587.83,468.3761
4.500005,S,0.15,1.778072,-0.02788224,0.6300105,-0.002139128,0,10,54.56035,-0.1848643,36,48.64451,5.950359,-207.615964112647,-207.0704,-15.04121,1973.9014793327,1965.116,175.7583,84.56434,84.88911,5785.276,486.0429
4.600005,S,0.25,1.760754,0.0457102,0.6337778,0.009320359,0,10,53.40186,0.7836928,36,48.65393,5.954791,-203.859355831824,-203.0748,-17.86792,1953.35129248122,1944.598,174.4467,84.61951,84.87381,5980.655,503.5579
4.700005,S,0.3499999,1.743729,-0.05491421,0.637542,-0.01395613,0,10,52.2753,-1.141967,36,48.66702,5.96095,-200.341676772493,-200.0191,-11.36429,1933.16495374554,1924.482,172.7495,84.51259,84.87064,6174.006,520.9097
4.800004,S,0.4499998,1.726994,0.06018621,0.6412995,0.01717667,0,10,51.17964,1.36799,36,48.68199,5.967996,-196.714431260719,-195.7802,-19.14891,1913.33740115641,1904.697,171.3607,84.613,84.85909,6365.362,538.1241
4.900004,S,0.5499998,1.710541,-0.06144115,0.6450477,-0.01886703,0,10,50.11337,-1.462781,36,48.69899,5.975995,-193.427095340494,-193.1804,-9.765975,1893.8587985368,1885.272,169.8716,84.48043,84.85129,6554.761,555.1756
5.000004,S,0.6499997,1.694361,0.06271887,0.6487886,0.02024765,0,10,49.0757,1.528475,36,48.71614,5.984065,-189.949457827654,-188.9867,-19.10036,1874.71784828038,1866.184,168.4047,84.59373,84.84358,6742.234,572.0993
5.100004,S,0.7499996,1.678446,-0.06165582,0.6525197,-0.02053259,0,10,48.0653,-1.509416,36,48.73463,5.992769,-186.848631768465,-186.6281,-9.075433,1855.9059707663,1847.414,167.0682,84.4552,84.8326,6927.819,588.8627
5.200004,S,0.8499995,1.662791,0.06012616,0.6562424,0.02056685,0,10,47.08142,1.472604,36,48.75321,6.00151,-183.530656946405,-182.6071,-18.38883,1837.41277794259,1828.977,165.597,84.56771,84.8265,7111.542,605.5054
5.300004,S,0.9499994,1.64739,-0.05856737,0.6599564,-0.02053468,0,10,46.12325,-1.432293,36,48.77155,6.010141,-180.5948901916,-180.3799,-8.809429,1819.23471735888,1810.834,164.3597,84.43312,84.81378,7293.441,621.9938
5.400004,S,1.049999,1.632234,0.06160676,0.6636652,0.02163088,0,10,45.19005,1.469985,36,48.7879,6.017837,-177.444584598987,-176.5419,-17.87563,1801.35927801949,1793.017,162.8936,84.54531,84.80899,7473.541,638.3654
5.500004,S,1.149999,1.617318,-0.06528814,0.6673651,-0.02258039,0,10,44.28068,-1.495316,36,48.80418,6.025496,-174.680388796106,-174.4917,-8.116949,1783.77919338562,1775.468,161.724,84.40163,84.79539,7651.876,654.5869
5.600004,S,1.249999,1.602635,0.06684018,0.6710547,0.02276282,0,10,43.39429,1.469119,36,48.82135,6.033578,-171.666123486574,-170.7823,-17.39724,1766.48588443042,1758.228,160.3378,84.52459,84.78945,7828.472,670.6992
5.700004,S,1.349999,1.588181,-0.06776571,0.6747346,-0.02276024,0,10,42.53028,-1.431872,36,48.83854,6.041664,-169.044643306624,-168.8621,-7.853828,1749.47636699786,1741.252,159.1684,84.3744,84.77708,8003.36,686.6651
5.800004,S,1.449999,1.57395,0.07094526,0.6784072,0.0233894,0,10,41.688,1.434522,36,48.85451,6.04918,-166.174361289167,-165.3196,-16.83295,1732.74045810682,1724.564,157.8634,84.50262,84.76983,8176.564,702.5257
5.900003,S,1.549999,1.559936,-0.07294051,0.6820698,-0.02355203,0,10,40.86657,-1.408448,36,48.87094,6.056915,-163.693395888854,-163.5222,-7.484515,1716.27194514947,1708.131,156.6977,84.34424,84.75856,8348.115,718.2443
6.000003,S,1.649999,1.546136,0.07548306,0.6857233,0.02384862,0,10,40.0655,1.390795,36,48.88693,6.064437,-160.951946269017,-160.1283,-16.26212,1700.06598717785,1691.966,155.4881,84.48023,84.74938,8518.038,733.8625
6.100003,S,1.749999,1.53254,-0.07618704,0.6893669,-0.02341834,0,10,39.28389,-1.331999,36,48.90377,6.072364,-158.594887237989,-158.4265,-7.306323,1684.11260681204,1676.052,154.3061,84.3158,84.73988,8686.357,749.3431
6.200003,S,1.849999,1.519148,0.07735208,0.6930016,0.02307654,0,10,38.52139,1.280344,36,48.92025,6.080116,-155.979837537428,-155.208,-15.49795,1668.40789527422,1660.38,153.2032,84.45444,84.72825,8853.097,764.7271
6.300003,S,1.949998,1.505951,-0.07644729,0.6966268,-0.02200312,0,10,37.77717,-1.190987,36,48.9376,6.088284,-153.731157804423,-153.5551,-7.35528,1652.94460728106,1644.961,151.9937,84.28999,84.72088,9018.285,779.9783
6.400003,S,2.049999,1.492946,0.07443792,0.7002432,0.02049115,0,10,37.05077,1.082213,36,48.95538,6.096647,-151.243755370817,-150.5498,-14.47174,1637.71590117993,1629.756,151.0033,84.42314,84.70644,9181.943,795.1358
6.500003,S,2.149998,1.480129,-0.07073937,0.7038514,-0.01841175,0,10,36.34167,-0.9489037,36,48.97378,6.105309,-149.08316187513,-148.8817,-7.74781,1622.71934096307,1614.809,149.7621,84.2696,84.70138,9344.096,810.1668
6.600003,S,2.249998,1.467497,0.06469148,0.7074515,0.01552563,0,10,35.64949,0.7809331,36,48.99316,6.114429,-146.734027913817,-146.1452,-13.13223,1607.94906286287,1600.054,148.8768,84.38457,84.68423,9504.765,825.1047
6.700003,S,2.349998,1.455041,-0.05731461,0.7110471,-0.01224365,0,10,34.97366,-0.601127,36,49.01293,6.123731,-144.642465458454,-144.3926,-8.498228,1593.39542217171,1585.554,147.6154,84.2561,84.68108,9663.972,839.924
6.800003,S,2.449998,1.442765,0.04842131,0.7146374,0.008520628,0,10,34.31396,0.4083885,36,49.03314,6.133242,-142.445090002402,-141.9736,-11.58018,1579.0611357209,1571.229,146.809,84.33945,84.66203,9821.736,854.6492
6.900002,S,2.549998,1.430657,-0.03883167,0.7182277,-0.004897023,0,10,33.66978,-0.2291563,36,49.05302,6.142596,-140.412165288511,-140.1009,-9.344195,1564.93331237768,1557.156,145.5561,84.24658,84.65976,9978.084,869.2644
7.000003,S,2.649998,1.418717,0.03154035,0.72182,0.002148437,0,10,33.04095,0.09816843,36,49.07144,6.151265,-138.364394632407,-137.9847,-10.24345,1551.01134852757,1543.241,144.7904,84.29392,84.64007,10133.03,883.7837
7.100002,S,2.749998,1.406939,-0.02138516,0.7254218,0.00123254,0,10,32.4272,0.05499842,36,49.08702,6.1586,-136.392851799144,-136.0313,-9.924487,1537.28772242323,1529.571,143.5689,84.23536,84.6378,10286.61,898.2003
7.200003,S,2.849998,1.395323,0.01709098,0.7290489,-0.002480723,0,10,31.82899,-0.1081131,36,49.09932,6.164387,-134.479993123833,-134.1611,-9.25569,1523.76199311932,1516.052,142.8223,84.25089,84.61824,10438.82,912.5204
7.300002,S,2.949998,1.383859,-0.01268909,0.7326602,0.003775123,0,10,31.24367,0.1607047,36,49.10675,6.167881,-132.578047382259,-132.2043,-9.94795,1510.4231468973,1502.763,141.6568,84.21445,84.61497,10589.69,926.7441
7.400002,S,3.049998,1.372551,0.01264959,0.7362477,-0.003635905,0,10,30.67092,-0.1512019,36,49.09824,6.163879,-130.757982647537,-130.4611,-8.806328,1497.27378152545,1489.621,140.9198,84.21727,84.59584,10739.24,940.873
7.500002,S,3.149997,1.361386,-0.01272495,0.7398155,0.003429166,0,10,30.11019,0.1393235,36,49.08985,6.15993,-128.932238093825,-128.5761,-9.576457,1484.30162708488,1476.695,139.8083,84.1842,84.59156,10887.49,954.909
7.600002,S,3.249997,1.350372,0.01823082,0.74336,-0.001496599,0,10,29.56143,-0.05941303,36,49.08401,6.157182,-127.180993638043,-126.876,-8.8026,1471.51220076018,1463.914,139.0761,84.1932,84.57302,11034.46,968.8535
7.700002,S,3.349997,1.3395,-0.02222772,0.7468845,-0.00006547701,0,10,29.02423,-0.002540096,36,49.07747,6.154101,-125.448374639515,-125.1372,-8.830395,1458.89673227036,1451.341,138.0178,84.14397,84.5677,11180.16,982.7073
7.800002,S,3.449997,1.328768,0.03052641,0.7503896,0.003183276,0,10,28.49837,0.1206883,36,49.06418,6.147851,-123.74703185914,-123.4124,-9.094362,1446.45214546707,1438.906,137.2889,84.17538,84.54979,11324.61,996.4739
7.900002,S,3.549997,1.31817,-0.03726555,0.7538769,-0.006178637,0,10,27.9835,-0.2289577,36,49.05103,6.141661,-122.120476596713,-121.8695,-7.825329,1434.17151727381,1426.663,136.2937,84.09725,84.54292,11467.82,1010.151
8.000002,S,3.649997,1.307708,0.04620231,0.7573465,0.01021019,0,10,27.47947,0.3698384,36,49.03629,6.134723,-120.453557927904,-120.0689,-9.618673,1422.05573143792,1414.56,135.5477,84.16078,84.52644,11609.82,1023.745
8.100001,S,3.749997,1.297377,-0.04964199,0.7607973,-0.01286915,0,10,26.98597,-0.455709,36,49.02353,6.128721,-118.937436128323,-118.7411,-6.83117,1410.102015769,1402.637,134.6349,84.05215,84.51715,11750.62,1037.251
8.200002,S,3.849997,1.287176,0.0512352,0.7642293,0.01519786,0,10,26.50271,0.5261633,36,49.01123,6.122934,-117.303230801278,-116.8885,-9.855279,1398.30468947538,1390.858,133.8491,84.13547,84.50307,11890.23,1050.679
8.300001,S,3.949997,1.2771,-0.0431151,0.7676389,-0.01466834,0,10,26.02922,-0.496547,36,49.0032,6.119153,-115.865883643463,-115.6865,-6.444898,1386.65989027254,1379.235,133.0365,84.02502,84.49048,12028.68,1064.02
8.400002,S,4.049998,1.267105,0.0308792,0.7710433,0.01267228,0,10,25.82952,0.4238041,36,48.99736,6.116406,-115.140858676042,-114.7603,-9.353656,1375.11088369851,1367.711,132.197,84.08418,84.47919,12165.97,1077.284
8.500005,S,4.15,1.257192,-0.01250155,0.7744416,-0.007950529,0,10,25.39804,-0.2603056,36,48.99546,6.115511,-113.807131312057,-113.5888,-7.046109,1363.67608698679,1356.291,131.4603,84.02187,84.46383,12302.11,1090.465
8.600007,S,4.250002,1.247394,-0.001042971,0.7778277,0.00390585,0,10,24.97535,0.1252052,36,48.98452,6.110363,-112.410918309813,-112.1139,-8.166271,1352.38033891025,1345.023,130.6058,84.01972,84.4538,12437.12,1103.569
8.700009,S,4.350005,1.237705,0.01442653,0.7812026,0.0006295309,0,10,24.56122,0.0197599,36,48.97234,6.10463,-111.08705427293,-110.8184,-7.72113,1341.21964823579,1333.875,129.901,84.01553,84.43772,12571.01,1116.595
8.800012,S,4.450007,1.228126,-0.01995773,0.7845649,-0.003023985,0,10,24.15538,-0.09294978,36,48.95121,6.094689,-109.792154426796,-109.5527,-7.247282,1330.1909943589,1322.872,129.0786,83.96684,84.42703,12703.79,1129.543
8.900014,S,4.550009,1.218649,0.02556478,0.7879161,0.005482756,0,10,23.75754,0.1650466,36,48.92982,6.084623,-108.489063386995,-108.1958,-7.971558,1319.29025212736,1311.985,128.3749,83.99323,84.41152,12835.48,1142.416
9.000016,S,4.650012,1.209276,-0.02453545,0.7912539,-0.005841265,0,10,23.3675,-0.1722233,36,48.91155,6.076025,-107.265955835181,-107.0513,-6.782658,1308.51515773358,1301.232,127.5976,83.92749,84.39954,12966.09,1155.214
9.100019,S,4.750014,1.200006,0.02578706,0.7945796,0.006744519,0,10,22.98517,0.1947838,36,48.89223,6.066934,-106.001370284452,-105.7096,-7.859451,1297.86712864151,1290.599,126.8926,83.9593,84.38468,13095.63,1167.939
9.200021,S,4.850016,1.190835,-0.02193526,0.7978926,-0.005952314,0,10,22.61031,-0.1683998,36,48.87542,6.059021,-104.829897644876,-104.6224,-6.592485,1287.34095567684,1280.092,126.1539,83.89486,84.37164,13224.11,1180.59
9.300023,S,4.950018,1.181762,0.02200226,0.801195,0.0062055,0,10,22.2427,0.1719975,36,48.85673,6.050227,-103.61393885452,-103.3358,-7.586881,1276.93251037672,1269.699,125.4553,83.92055,84.35709,13351.54,1193.172
9.400025,S,5.050021,1.172783,-0.01755843,0.8044862,-0.00498965,0,10,21.88218,-0.1355003,36,48.84015,6.042425,-102.483927284547,-102.2774,-6.502984,1266.64035156086,1259.424,124.7457,83.8635,84.34332,13477.95,1205.681
9.500028,S,5.150023,1.163899,0.0177983,0.8077673,0.005099333,0,10,21.52863,0.1356886,36,48.82121,6.03351,-101.319179751447,-101.0574,-7.278605,1256.46332726222,1249.262,124.061,83.88051,84.3287,13603.33,1218.122
9.60003,S,5.250025,1.155109,-0.0134236,0.811037,-0.003775809,0,10,21.18192,-0.09845491,36,48.8043,6.025552,-100.227017213211,-100.0203,-6.433861,1246.40234132614,1239.217,123.3724,83.83139,84.31455,13727.7,1230.493
9.700032,S,5.350028,1.146408,0.01407613,0.8139082,0.003915762,0,10,20.83183,0.1000629,36,48.78471,6.016334,-99.08020572735,-98.83428,-6.976551,1236.45021399517,1229.279,122.7057,83.84023,84.29966,13851.08,1242.797
9.800035,S,5.45003,1.1378,-0.009674444,0.816305,-0.002539483,0,10,20.47707,-0.06360152,36,48.76726,6.008123,-97.9556870261594,-97.74935,-6.35462,1226.61017136369,1219.454,122.0354,83.79826,84.28522,13973.46,1255.034
9.900037,S,5.550032,1.129286,0.01053116,0.8186972,0.002718484,0,10,20.12987,0.06673507,36,48.7469,5.99854,-96.8248355804375,-96.59422,-6.678731,1216.88621467914,1209.743,121.3894,83.79938,84.26994,14094.87,1267.205
10.00004,S,5.650034,1.120863,-0.005892581,0.8210841,-0.001290655,0,10,19.78986,-0.03105831,36,48.72876,5.990005,-95.7412702275885,-95.53561,-6.272005,1207.2709754563,1200.142,120.7363,83.76447,84.25527,14215.32,1279.311
10.10004,S,5.750037,1.11253,0.006822204,0.8234668,0.001528216,0,10,19.45699,0.03605197,36,48.70741,5.979957,-94.6630201885676,-94.44662,-6.397137,1197.76515627256,1190.648,120.1101,83.75768,84.23961,14334.81,1291.354
10.20004,S,5.850039,1.104286,-0.001920695,0.8258447,-0.00008514249,0,10,19.13106,-0.001969264,36,48.68832,5.970974,-93.6185721711553,-93.41398,-6.185903,1188.36681095392,1181.263,119.4746,83.73014,84.22466,14453.36,1303.333
10.30005,S,5.950041,1.096127,0.00310994,0.8282192,0.0004623143,0,10,18.81179,0.01048433,36,48.6656,5.960282,-92.5899694706481,-92.38621,-6.139271,1179.07088504068,1171.978,118.8655,83.71533,84.20869,14570.97,1315.25
10.40005,S,6.050044,1.088049,0.001725317,0.8305911,0.0008805512,0,10,18.49896,0.01958103,36,48.64208,5.949214,-91.5825178542053,-91.38029,-6.082777,1169.87368434713,1162.793,118.249,83.69469,84.19333,14687.66,1327.106
10.50005,S,6.150046,1.080055,0.0002116363,0.8329593,-0.000226753,0,10,18.19255,-0.004944768,36,48.61956,5.938618,-90.5994943455068,-90.40582,-5.920818,1160.77838901758,1153.708,117.6541,83.6731,84.17715,14803.44,1338.901
10.60005,S,6.250048,1.072143,0.004017433,0.8353243,0.001337927,0,10,17.89239,0.02861349,36,48.5931,5.926166,-89.6299063112264,-89.43244,-5.946325,1151.78247113569,1144.723,117.0578,83.65714,84.1613,14918.32,1350.636
10.70006,S,6.35005,1.064309,-0.0008098387,0.837687,-0.000304738,0,10,17.59821,-0.006392051,36,48.56918,5.914906,-88.6875622677093,-88.50072,-5.753804,1142.88062669083,1135.831,116.4751,83.63206,84.145,15032.3,1362.313
10.80006,S,6.450053,1.056553,0.004195713,0.8400475,0.001176914,0,10,17.30994,0.02421392,36,48.54063,5.901471,-87.7564755716825,-87.56637,-5.773201,1134.07304475654,1127.033,115.8987,83.61671,84.12862,15145.4,1373.931
10.90006,S,6.550055,1.048873,0.0002166648,0.8405432,0.0001426205,0,10,16.98973,0.002878323,36,48.51147,5.887753,-86.728926556326,-86.54697,-5.615041,1125.35874153112,1118.328,115.3287,83.59227,84.11213,15257.62,1385.493
11.00006,S,6.650057,1.041311,0.002761842,0.8303763,0.0006791918,0,10,16.46654,0.01344805,36,48.46621,5.866451,-85.0449212182879,-84.86742,-5.49178,1116.78855487696,1109.766,114.7754,83.574,84.09529,15368.98,1396.998
11.10006,S,6.75006,1.033894,0.002006652,0.8204043,0.0006807966,0,10,15.96413,0.01322764,36,48.42273,5.845989,-83.4291201145094,-83.25806,-5.339806,1108.38374283954,1101.369,114.2334,83.55248,84.07849,15479.5,1408.448
