Mach,CD Power-On
4.36,1.07798509188075
4.37,1.07640235018068
4.38,1.07482715684493
4.39,1.07328114488611
4.40,1.07179219829138
4.41,1.07030929691567
4.42,1.06883228291768
4.43,1.06736114610737
4.44,1.06589590259664
4.45,1.06443647449553
4.46,1.06298280795889
4.47,1.06153489819414
4.48,1.06009270232499
4.49,1.05865614392683
4.50,1.05722517535392
4.51,1.05579980815368
4.52,1.054379970051
4.53,1.05296566389045
4.54,1.05155679549962
4.55,1.05015337821547
4.56,1.04875533380099
4.57,1.04736263698916
4.58,1.04597526504022
4.59,1.0445931513604
4.60,1.04321631687957
4.61,1.04184465210432
4.62,1.0404781583372
4.63,1.0391167829257
4.64,1.03776053923397
4.65,1.03640932681896
4.66,1.03506314770896
4.67,1.03372192901632
4.68,1.0323857079595
4.69,1.03105439309571
4.70,1.02972795862682
4.71,1.02840635040069
4.72,1.02708956681586
4.73,1.02577755405278
4.74,1.0244703103021
4.75,1.02316778226892
4.76,1.02186989188277
4.77,1.02057668334341
4.78,1.01928807291405
4.79,1.01800405255157
4.80,1.01672456955306
4.81,1.01544961036805
4.82,1.01417911502849
4.83,1.01291307609975
4.84,1.01165145662043
4.85,1.01039421802136
4.86,1.00914132187901
4.87,1.00789277357576
4.88,1.00664850645243
4.89,1.00540845113885
4.90,1.00417266296212
4.91,1.00294109072299
4.92,1.00171364321675
4.93,1.00049032645228
4.94,0.999271153539412
4.95,0.998056037545944
4.96,0.996844950090704
4.97,0.995637861330522
4.98,0.994434780444814
4.99,0.993235637340613
5.00,0.992040419851572
5.01,0.990849109622706
5.02,0.989661638948281
5.03,0.988478009883592
5.04,0.987298228881179
5.05,0.986122175926446
5.06,0.984949875602893
5.07,0.983781314686331
5.08,0.98261642964378
5.09,0.981455208125136
5.10,0.980297596938171
5.11,0.979143604641967
5.12,0.977993215949086
5.13,0.976846365607246
5.14,0.975703024119133
5.15,0.974563157127599
5.16,0.973426787255081
5.17,0.972293848580127
5.18,0.97116431463514
5.19,0.970038176158323
5.20,0.968915375614621
