Mach,CD Power-Off
0.01,0.824404397829175
0.02,0.716660290974765
0.03,0.663640701188647
0.04,0.629768658258888
0.05,0.605407043219977
0.06,0.586642606637516
0.07,0.571526663736923
0.08,0.558957571695647
0.09,0.54825698603753
0.1,0.538979542484691
0.11,0.530818121981198
0.12,0.523553014630477
0.13,0.517021659487825
0.14,0.511100953261861
0.15,0.505695444373869
0.16,0.500729940202647
0.17,0.496143907555241
0.18,0.491888286140353
0.19,0.487922755250437
0.2,0.484213373628846
0.21,0.4807319693318
0.22,0.477454649559686
0.23,0.47436059192397
0.24,0.47143228403633
0.25,0.468654426226735
0.26,0.466443742700478
0.27,0.465078781061302
0.28,0.464351636020214
0.29,0.463672070516378
0.3,0.46310246748354
0.31,0.463401839012553
0.32,0.463701349825887
0.33,0.464000664199452
0.34,0.464300116635863
0.35,0.464599538974466
0.36,0.464898930614126
0.37,0.465198458513198
0.38,0.465497954522381
0.39,0.465797250496092
0.4,0.46609668095956
0.41,0.466396245330266
0.42,0.466695607917907
0.43,0.466995103258607
0.44,0.467294563224948
0.45,0.46759398724876
0.46,0.46789337476539
0.47,0.468192725213668
0.48,0.468492205591595
0.49,0.468791647789187
0.5,0.469091051255573
0.51,0.469390415443256
0.52,0.469689907363794
0.53,0.469989358920659
0.54,0.470288769576323
0.55,0.470588138796527
0.56,0.47088746605026
0.57,0.471186918365433
0.58,0.471486327661738
0.59,0.471785693417741
0.6,0.472085015115153
0.61,0.473150524482136
0.62,0.474188174516086
0.63,0.475225108732361
0.64,0.476261494180701
0.65,0.477297497913871
0.66,0.478332951876222
0.67,0.479368023126491
0.68,0.48040237605925
0.69,0.481436345294822
0.7,0.48246976278932
0.71,0.483502795613152
0.72,0.484535108172472
0.73,0.4855672026548
0.74,0.486598575916241
0.75,0.487629562594225
0.76,0.488659994661839
0.77,0.489690039206334
0.78,0.490719528206286
0.79,0.491748461198685
0.8,0.492777005278921
0.81,0.49380499243364
0.82,0.494832589763555
0.83,0.495859629260593
0.84,0.496886278030707
0.85,0.497912368071028
0.86,0.498937898936965
0.87,0.499963037742186
0.88,0.500987784047186
0.89,0.502011969859268
0.9,0.503035594743937
0.91,0.506456236788196
0.92,0.516718162920973
0.93,0.529770400256064
0.94,0.540481985727084
0.95,0.551193571198103
0.96,0.561905156669122
0.97,0.572616742140141
0.98,0.583328327611161
0.99,0.59403991308218
1,0.604751498553199
1.01,0.615463084024219
1.02,0.626174669495238
1.03,0.636886254966258
1.04,0.647597840437276
1.05,0.658309425908296
1.06,0.656012831615677
1.07,0.653745467776716
1.08,0.651506474530081
1.09,0.649295066434899
1.1,0.64711046046511
1.11,0.644951934932682
1.12,0.642818784846616
1.13,0.640710309362924
1.14,0.638625866017005
1.15,0.636564811090658
1.16,0.633679510667661
1.17,0.630788979390833
1.18,0.627923673611397
1.19,0.62508316392604
1.2,0.62226682832131
1.21,0.619478155511841
1.22,0.616722282389851
1.23,0.613994504391283
1.24,0.611293410100836
1.25,0.608617910952939
1.26,0.605967138702474
1.27,0.603340540122444
1.28,0.600737522662632
1.29,0.598157588618021
1.3,0.595600054879061
1.31,0.593064769039528
1.32,0.590551027990061
1.33,0.588058614539616
1.34,0.585586975471138
1.35,0.583135927850728
1.36,0.580704966185393
1.37,0.578293820840117
1.38,0.575902202308935
1.39,0.573529787198252
1.4,0.571176204490542
1.41,0.56884116855728
1.42,0.566524396866055
1.43,0.564225734775443
1.44,0.561944817466995
1.45,0.559681427125917
1.46,0.557435292282901
1.47,0.555206112176146
1.48,0.552993836693547
1.49,0.550798069061998
1.5,0.548618600767346
1.51,0.546455317436119
1.52,0.54430792590123
1.53,0.542176338755626
1.54,0.540060166372421
1.55,0.537959430669788
1.56,0.53587374672581
1.57,0.53380315982918
1.58,0.531747288461871
1.59,0.529706079585052
1.6,0.52767928462497
1.61,0.525666821509044
1.62,0.523668471816804
1.63,0.521684174083601
1.64,0.519713593963425
1.65,0.517756793850736
1.66,0.515813536785147
1.67,0.513883595875893
1.68,0.511967049631161
1.69,0.51006355379872
1.7,0.508173110861287
1.71,0.506295492362456
1.72,0.504430591660363
1.73,0.502578382473818
1.74,0.500738665843615
1.75,0.498911435053272
1.76,0.497096383650366
1.77,0.495293522460173
1.78,0.493502737466929
1.79,0.491723940303122
1.8,0.489956933704448
1.81,0.488201733153738
1.82,0.486458238613902
1.83,0.484726272123396
1.84,0.483005742352541
1.85,0.481296576902974
1.86,0.479598688391548
1.87,0.477912006425025
1.88,0.476236435211552
1.89,0.47457191570793
1.9,0.472918355910972
1.91,0.471275610203364
1.92,0.469643702246341
1.93,0.468022444886192
1.94,0.466411803378161
1.95,0.464811781335236
1.96,0.463222138749888
1.97,0.461642995686854
1.98,0.46007420496282
1.99,0.458515606087176
2,0.456967243443137
2.01,0.455511815725334
2.02,0.45406204802339
2.03,0.452627160516825
2.04,0.451206901343497
2.05,0.449801120885046
2.06,0.448409687835621
2.07,0.44703253888958
2.08,0.445669378567407
2.09,0.444320235803792
2.1,0.442984816809847
2.11,0.441662982596854
2.12,0.440354817660144
2.13,0.439060019307309
2.14,0.437778459064571
2.15,0.436510049104418
2.16,0.435254770219794
2.17,0.43401233321427
2.18,0.432782821155208
2.19,0.431566059122856
2.2,0.43036185207678
2.21,0.429170202013893
2.22,0.427991022011013
2.23,0.426824146442564
2.24,0.42566957076179
2.25,0.424527125043596
2.26,0.423396738243355
2.27,0.422278324282083
2.28,0.420883730634283
2.29,0.419395205056437
2.3,0.417916295095737
2.31,0.416446894348793
2.32,0.41498690507386
